frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5,x6,y6,z6,vx6,vy6,vz6,sdf6,nx6,ny6,nz6,md6,u6,v6,x7,y7,z7,vx7,vy7,vz7,sdf7,nx7,ny7,nz7,md7,u7,v7,x8,y8,z8,vx8,vy8,vz8,sdf8,nx8,ny8,nz8,md8,u8,v8,x9,y9,z9,vx9,vy9,vz9,sdf9,nx9,ny9,nz9,md9,u9,v9,x10,y10,z10,vx10,vy10,vz10,sdf10,nx10,ny10,nz10,md10,u10,v10,x11,y11,z11,vx11,vy11,vz11,sdf11,nx11,ny11,nz11,md11,u11,v11,x12,y12,z12,vx12,vy12,vz12,sdf12,nx12,ny12,nz12,md12,u12,v12,x13,y13,z13,vx13,vy13,vz13,sdf13,nx13,ny13,nz13,md13,u13,v13,x14,y14,z14,vx14,vy14,vz14,sdf14,nx14,ny14,nz14,md14,u14,v14,x15,y15,z15,vx15,vy15,vz15,sdf15,nx15,ny15,nz15,md15,u15,v15,x16,y16,z16,vx16,vy16,vz16,sdf16,nx16,ny16,nz16,md16,u16,v16,x17,y17,z17,vx17,vy17,vz17,sdf17,nx17,ny17,nz17,md17,u17,v17,x18,y18,z18,vx18,vy18,vz18,sdf18,nx18,ny18,nz18,md18,u18,v18,x19,y19,z19,vx19,vy19,vz19,sdf19,nx19,ny19,nz19,md19,u19,v19,x20,y20,z20,vx20,vy20,vz20,sdf20,nx20,ny20,nz20,md20,u20,v20,x21,y21,z21,vx21,vy21,vz21,sdf21,nx21,ny21,nz21,md21,u21,v21,x22,y22,z22,vx22,vy22,vz22,sdf22,nx22,ny22,nz22,md22,u22,v22,x23,y23,z23,vx23,vy23,vz23,sdf23,nx23,ny23,nz23,md23,u23,v23,x24,y24,z24,vx24,vy24,vz24,sdf24,nx24,ny24,nz24,md24,u24,v24
67,0,-0.2500468,0.4999937,0,-0.004163386,0.001539291,3.402823E+38,0,0,0,1,0,0,0,-0.4999256,0.2499942,0,0.002098084,-7.972124E-05,3.402823E+38,0,0,0,1,0,0,0,-0.4999947,0.4999126,0,-0.004039706,-0.003777446,3.402823E+38,0,0,0,1,0,0,0,-0.2500221,0.2499937,0,-0.003194065,-0.0005699696,3.402823E+38,0,0,0,1,0,0,0,3.440771E-06,0.4999398,0,-0.001540157,-0.00281185,3.402823E+38,0,0,0,1,0,0,0,-0.4999036,-1.700219E-05,0,0.002187491,-0.0001291296,3.402823E+38,0,0,0,1,0,0,0,9.358616E-06,0.2499074,0,0.0002157515,-0.002357365,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499836,2.875878E-05,0,0.0002764167,0.002270436,3.402823E+38,0,0,0,1,0,0,0,-0.4999776,-0.2500427,0,-0.001901389,0.0008106235,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2500002,-0.2499806,0,-0.004323574,-0.00082925,3.402823E+38,0,0,0,1,0,0,0,-0.4999578,-0.5000215,0,-0.003111364,0.001707674,3.402823E+38,0,0,0,1,0,0,0,-0.2499327,-0.500034,0,0.00216812,-0.001126528,3.402823E+38,0,0,0,1,0,0,0,3.997465E-05,2.029301E-05,0,0.001265893,0.0007921949,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-3.081197E-05,-0.2500216,0,-0.0006387621,-0.001100451,3.402823E+38,0,0,0,1,0,0,0,2.165694E-05,-0.500001,0,-0.002360118,-0.00229329,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
68,0,-0.2500468,0.4999937,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999256,0.2499942,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999947,0.4999126,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2500221,0.2499937,0,0,0,3.402823E+38,0,0,0,1,0,0,0,3.440771E-06,0.4999398,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999036,-1.700219E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.358616E-06,0.2499074,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499836,2.875878E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999776,-0.2500427,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2500002,-0.2499806,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999578,-0.5000215,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499327,-0.500034,0,0,0,3.402823E+38,0,0,0,1,0,0,0,3.997465E-05,2.029301E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-3.081197E-05,-0.2500216,0,0,0,3.402823E+38,0,0,0,1,0,0,0,2.165694E-05,-0.500001,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
69,0,-0.2500468,0.4999937,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999256,0.2499942,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999947,0.4999126,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2500221,0.2499937,0,0,0,3.402823E+38,0,0,0,1,0,0,0,3.440771E-06,0.4999398,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999036,-1.700219E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.358616E-06,0.2499074,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499836,2.875878E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999776,-0.2500427,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2500002,-0.2499806,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999578,-0.5000215,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499327,-0.500034,0,0,0,3.402823E+38,0,0,0,1,0,0,0,3.997465E-05,2.029301E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-3.081197E-05,-0.2500216,0,0,0,3.402823E+38,0,0,0,1,0,0,0,2.165694E-05,-0.500001,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
70,0,-0.2500468,0.4999937,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999256,0.2499942,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999947,0.4999126,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2500221,0.2499937,0,0,0,3.402823E+38,0,0,0,1,0,0,0,3.440771E-06,0.4999398,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999036,-1.700219E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.358616E-06,0.2499074,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499836,2.875878E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999776,-0.2500427,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2500002,-0.2499806,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999578,-0.5000215,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499327,-0.500034,0,0,0,3.402823E+38,0,0,0,1,0,0,0,3.997465E-05,2.029301E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-3.081197E-05,-0.2500216,0,0,0,3.402823E+38,0,0,0,1,0,0,0,2.165694E-05,-0.500001,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
71,0,-0.249961,0.5000305,0,0.004291536,0.001837314,3.402823E+38,0,0,0,1,0,0,0,-0.4999479,0.2500426,0,-0.001117588,0.002416224,3.402823E+38,0,0,0,1,0,0,0,-0.4999808,0.5000124,0,0.0006929043,0.004988911,3.402823E+38,0,0,0,1,0,0,0,-0.2499795,0.2500448,0,0.002126397,0.002554805,3.402823E+38,0,0,0,1,0,0,0,7.071983E-05,0.5000081,0,0.003363954,0.003416838,3.402823E+38,0,0,0,1,0,0,0,-0.4998822,-1.433666E-05,0,0.001068414,0.0001332766,3.402823E+38,0,0,0,1,0,0,0,2.826869E-05,0.2499517,0,0.0009455042,0.002210588,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499833,-1.036729E-06,0,1.490117E-05,-0.001489776,3.402823E+38,0,0,0,1,0,0,0,-0.4999436,-0.2499752,0,0.001703203,0.003375859,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499293,-0.2499824,0,0.003544988,-9.313229E-05,3.402823E+38,0,0,0,1,0,0,0,-0.4999423,-0.5000126,0,0.0007763508,0.000447035,3.402823E+38,0,0,0,1,0,0,0,-0.2499914,-0.5000317,0,-0.00293404,0.0001132489,3.402823E+38,0,0,0,1,0,0,0,1.741015E-05,6.218272E-06,0,-0.001128226,-0.0007037374,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-1.051131E-05,-0.2499588,0,0.001015033,0.003139676,3.402823E+38,0,0,0,1,0,0,0,9.342993E-06,-0.4999637,0,-0.0006156975,0.001867116,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
72,0,-0.249961,0.5000305,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999479,0.2500426,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999808,0.5000124,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499795,0.2500448,0,0,0,3.402823E+38,0,0,0,1,0,0,0,7.071983E-05,0.5000081,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4998822,-1.433666E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,2.826869E-05,0.2499517,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499833,-1.036729E-06,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999436,-0.2499752,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499293,-0.2499824,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999423,-0.5000126,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499914,-0.5000317,0,0,0,3.402823E+38,0,0,0,1,0,0,0,1.741015E-05,6.218272E-06,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-1.051131E-05,-0.2499588,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.342993E-06,-0.4999637,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
73,0,-0.249961,0.5000305,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999479,0.2500426,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999808,0.5000124,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499795,0.2500448,0,0,0,3.402823E+38,0,0,0,1,0,0,0,7.071983E-05,0.5000081,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4998822,-1.433666E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,2.826869E-05,0.2499517,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499833,-1.036729E-06,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999436,-0.2499752,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499293,-0.2499824,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999423,-0.5000126,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499914,-0.5000317,0,0,0,3.402823E+38,0,0,0,1,0,0,0,1.741015E-05,6.218272E-06,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-1.051131E-05,-0.2499588,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.342993E-06,-0.4999637,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
74,0,-0.2500245,0.4999619,0,-0.003175439,-0.003427268,3.402823E+38,0,0,0,1,0,0,0,-0.499947,0.2499707,0,4.768373E-05,-0.003590436,3.402823E+38,0,0,0,1,0,0,0,-0.5000488,0.4999201,0,-0.003398956,-0.004613401,3.402823E+38,0,0,0,1,0,0,0,-0.2499709,0.2499842,0,0.0004321338,-0.003028662,3.402823E+38,0,0,0,1,0,0,0,-1.859848E-05,0.4999906,0,-0.004465918,-0.0008732084,3.402823E+38,0,0,0,1,0,0,0,-0.4998727,-6.748749E-05,0,0.0004783274,-0.002657542,3.402823E+38,0,0,0,1,0,0,0,4.249449E-05,0.249943,0,0.0007112902,-0.000434369,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.249925,7.437848E-08,0,0.002915413,5.555541E-05,3.402823E+38,0,0,0,1,0,0,0,-0.4999833,-0.2500382,0,-0.001989306,-0.003150852,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499765,-0.2500101,0,-0.002357365,-0.001384318,3.402823E+38,0,0,0,1,0,0,0,-0.499944,-0.5000796,0,-8.642677E-05,-0.003352763,3.402823E+38,0,0,0,1,0,0,0,-0.2499935,-0.5000594,0,-0.0001043082,-0.001385809,3.402823E+38,0,0,0,1,0,0,0,9.127621E-05,1.169546E-05,0,0.003693305,0.0002738594,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,3.792238E-05,-0.2500193,0,0.002421685,-0.003024937,3.402823E+38,0,0,0,1,0,0,0,7.315642E-06,-0.5000136,0,-0.0001013676,-0.002498926,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
75,0,-0.2500245,0.4999619,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.499947,0.2499707,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.5000488,0.4999201,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499709,0.2499842,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-1.859848E-05,0.4999906,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4998727,-6.748749E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,4.249449E-05,0.249943,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.249925,7.437848E-08,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999833,-0.2500382,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499765,-0.2500101,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.499944,-0.5000796,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499935,-0.5000594,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.127621E-05,1.169546E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,3.792238E-05,-0.2500193,0,0,0,3.402823E+38,0,0,0,1,0,0,0,7.315642E-06,-0.5000136,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
76,0,-0.2500245,0.4999619,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.499947,0.2499707,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.5000488,0.4999201,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499709,0.2499842,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-1.859848E-05,0.4999906,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4998727,-6.748749E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,4.249449E-05,0.249943,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.249925,7.437848E-08,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999833,-0.2500382,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499765,-0.2500101,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.499944,-0.5000796,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499935,-0.5000594,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.127621E-05,1.169546E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,3.792238E-05,-0.2500193,0,0,0,3.402823E+38,0,0,0,1,0,0,0,7.315642E-06,-0.5000136,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
77,0,-0.2500245,0.4999619,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.499947,0.2499707,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.5000488,0.4999201,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499709,0.2499842,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-1.859848E-05,0.4999906,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4998727,-6.748749E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,4.249449E-05,0.249943,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.249925,7.437848E-08,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.4999833,-0.2500382,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499765,-0.2500101,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.499944,-0.5000796,0,0,0,3.402823E+38,0,0,0,1,0,0,0,-0.2499935,-0.5000594,0,0,0,3.402823E+38,0,0,0,1,0,0,0,9.127621E-05,1.169546E-05,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,3.792238E-05,-0.2500193,0,0,0,3.402823E+38,0,0,0,1,0,0,0,7.315642E-06,-0.5000136,0,0,0,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
78,0,-0.2499905,0.5000037,0,0.001697243,0.002089144,3.402823E+38,0,0,0,1,0,0,0,-0.4999584,0.2500879,0,-0.0005707147,0.005858394,3.402823E+38,0,0,0,1,0,0,0,-0.4999443,0.5000402,0,0.005224349,0.00600219,3.402823E+38,0,0,0,1,0,0,0,-0.2500314,0.2500883,0,-0.003024937,0.005207213,3.402823E+38,0,0,0,1,0,0,0,3.074021E-05,0.500028,0,0.002466935,0.001868606,3.402823E+38,0,0,0,1,0,0,0,-0.4999895,7.184465E-05,0,-0.005844238,0.00696661,3.402823E+38,0,0,0,1,0,0,0,1.567075E-05,0.2499951,0,-0.001341188,0.002606214,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499362,5.788237E-05,0,-0.0005602839,0.002890401,3.402823E+38,0,0,0,1,0,0,0,-0.4999171,-0.2499123,0,0.003311039,0.006297233,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-0.2499091,-0.249993,0,0.003366919,0.0008560721,3.402823E+38,0,0,0,1,0,0,0,-0.4999979,-0.499955,0,-0.002694131,0.006231668,3.402823E+38,0,0,0,1,0,0,0,-0.2499652,-0.4999412,0,0.001411886,0.005909803,3.402823E+38,0,0,0,1,0,0,0,1.794253E-05,1.655291E-05,0,-0.003666685,0.0002428729,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,-4.686208E-05,-0.2500211,0,-0.004239225,-8.9407E-05,3.402823E+38,0,0,0,1,0,0,0,7.554772E-05,-0.4999904,0,0.003411605,0.001163781,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
