frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
0,0,0,-0.225496,0,0,0,1.106216,0.9640574,0.2652197,-0.01587333,1,0.5,0,0,-0.5,0.225496,0,0,0,1.107584,0.9632369,-0.04603182,0.2646804,1,1,1,0,-0.5,-0.225496,0,0,0,1.050461,0.998725,-0.04772775,-0.01644414,1,1,0,0,0,0.225496,0,0,0,1.161423,0.9320229,0.2564068,0.2561034,1,0.5,1,0,0.5,-0.225496,0,0,0,1.304419,0.858162,0.5131845,-0.01412975,0,0,0,0,0.5,0.225496,0,0,0,1.353733,0.8353329,0.4995326,0.2295347,0,0,1
1,0,0,-0.225496,0,0,0,1.092673,0.9634318,0.2674749,-0.0160083,1,0.5,0,0,-0.5,0.225496,0,0,0,1.094053,0.962598,-0.04642255,0.2669272,1,1,1,0,-0.5,-0.225496,0,0,0,1.036427,0.9987016,-0.0481637,-0.01659434,1,1,0,0,0,0.225496,0,0,0,1.148334,0.9308988,0.2584428,0.258137,1,0.5,1,0,0.5,-0.225496,0,0,0,1.292375,0.8560888,0.516633,-0.0142247,0,0,0,0,0.5,0.225496,0,0,0,1.342011,0.83302,0.5027115,0.2309954,0,0,1
2,0,0,-0.225496,0,0,0,1.092673,0.9634318,0.2674749,-0.0160083,1,0.5,0,0,-0.5,0.225496,0,0,0,1.094053,0.962598,-0.04642255,0.2669272,1,1,1,0,-0.5,-0.225496,0,0,0,1.036427,0.9987016,-0.0481637,-0.01659434,1,1,0,0,0,0.225496,0,0,0,1.148334,0.9308988,0.2584428,0.258137,1,0.5,1,0,0.5,-0.225496,0,0,0,1.292375,0.8560888,0.516633,-0.0142247,0,0,0,0,0.5,0.225496,0,0,0,1.342011,0.83302,0.5027115,0.2309954,0,0,1
3,0,0,-0.225496,0,0,0,1.092673,0.9634318,0.2674749,-0.0160083,1,0.5,0,0,-0.5,0.225496,0,0,0,1.094053,0.962598,-0.04642255,0.2669272,1,1,1,0,-0.5,-0.225496,0,0,0,1.036427,0.9987016,-0.0481637,-0.01659434,1,1,0,0,0,0.225496,0,0,0,1.148334,0.9308988,0.2584428,0.258137,1,0.5,1,0,0.5,-0.225496,0,0,0,1.292375,0.8560888,0.516633,-0.0142247,0,0,0,0,0.5,0.225496,0,0,0,1.342011,0.83302,0.5027115,0.2309954,0,0,1
4,0,0,-0.225496,0,0,0,1.092673,0.9634318,0.2674749,-0.0160083,1,0.5,0,0,-0.5,0.225496,0,0,0,1.094053,0.962598,-0.04642255,0.2669272,1,1,1,0,-0.5,-0.225496,0,0,0,1.036427,0.9987016,-0.0481637,-0.01659434,1,1,0,0,0,0.225496,0,0,0,1.148334,0.9308988,0.2584428,0.258137,1,0.5,1,0,0.5,-0.225496,0,0,0,1.292375,0.8560888,0.516633,-0.0142247,0,0,0,0,0.5,0.225496,0,0,0,1.342011,0.83302,0.5027115,0.2309954,0,0,1
5,0,1.586488E-05,-0.2255241,0,0.0009915547,-0.001755543,1.037424,0.9606984,0.2770972,-0.01660185,1,0.5,0,0,-0.4999876,0.2254949,0,0.000776723,-6.798655E-05,1.038847,0.9598098,-0.04807987,0.2765023,1,1,1,0,-0.4998922,-0.2254611,0,0.00673905,0.002178364,0.9790671,0.9986029,-0.04995864,-0.01721432,1,1,0,0,3.594552E-05,0.2254907,0,0.002246595,-0.0003324821,1.095017,0.9260092,0.2671043,0.2667624,1,0.5,1,0,0.5,-0.225496,0,0,0,1.243461,0.8471658,0.5311274,-0.01462378,0,0,0,0,0.5,0.225496,0,0,0,1.294451,0.8230934,0.5160353,0.2371176,0,0,1
6,0,1.586488E-05,-0.2255241,0,0,0,1.037424,0.9606984,0.2770972,-0.01660185,1,0.5,0,0,-0.4999876,0.2254949,0,0,0,1.038847,0.9598098,-0.04807987,0.2765023,1,1,1,0,-0.4998922,-0.2254611,0,0,0,0.9790671,0.9986029,-0.04995864,-0.01721432,1,1,0,0,3.594552E-05,0.2254907,0,0,0,1.095017,0.9260092,0.2671043,0.2667624,1,0.5,1,0,0.5,-0.225496,0,0,0,1.243461,0.8471658,0.5311274,-0.01462378,0,0,0,0,0.5,0.225496,0,0,0,1.294451,0.8230934,0.5160353,0.2371176,0,0,1
7,0,1.586488E-05,-0.2255241,0,0,0,1.037424,0.9606984,0.2770972,-0.01660185,1,0.5,0,0,-0.4999876,0.2254949,0,0,0,1.038847,0.9598098,-0.04807987,0.2765023,1,1,1,0,-0.4998922,-0.2254611,0,0,0,0.9790671,0.9986029,-0.04995864,-0.01721432,1,1,0,0,3.594552E-05,0.2254907,0,0,0,1.095017,0.9260092,0.2671043,0.2667624,1,0.5,1,0,0.5,-0.225496,0,0,0,1.243461,0.8471658,0.5311274,-0.01462378,0,0,0,0,0.5,0.225496,0,0,0,1.294451,0.8230934,0.5160353,0.2371176,0,0,1
8,0,2.679832E-05,-0.2254465,0,0.0006833402,0.004851259,1.002681,0.9588194,0.2835112,-0.01693404,1,0.5,0,0,-0.5000442,0.2256219,0,-0.003537163,0.007936731,1.004174,0.9578675,-0.0492258,0.2829605,1,1,1,0,-0.5000061,-0.2254484,0,-0.007119029,0.0007981434,0.9429232,0.9985281,-0.051289,-0.01763668,1,1,0,0,3.377323E-05,0.2255443,0,-0.0001357685,0.003352761,1.061568,0.9226618,0.2728243,0.2725109,1,0.5,1,0,0.5,-0.225496,0,0,0,1.212901,0.8411459,0.5406034,-0.01488469,0,0,0,0,0.5,0.225496,0,0,0,1.264773,0.8164217,0.5247132,0.2411052,0,0,1
9,0,2.679832E-05,-0.2254465,0,0,0,1.002681,0.9588194,0.2835112,-0.01693404,1,0.5,0,0,-0.5000442,0.2256219,0,0,0,1.004174,0.9578675,-0.0492258,0.2829605,1,1,1,0,-0.5000061,-0.2254484,0,0,0,0.9429232,0.9985281,-0.051289,-0.01763668,1,1,0,0,3.377323E-05,0.2255443,0,0,0,1.061568,0.9226618,0.2728243,0.2725109,1,0.5,1,0,0.5,-0.225496,0,0,0,1.212901,0.8411459,0.5406034,-0.01488469,0,0,0,0,0.5,0.225496,0,0,0,1.264773,0.8164217,0.5247132,0.2411052,0,0,1
