frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
0,-0.06203143,1.586937,-0.3000686,3.101573,-79.35066,0.3440978,0.1433204,-0.4757396,0.8657228,-0.1555502,1,0.5,0,-0.06203143,0.7420106,0.4621912,3.101573,-69.60019,-8.446301,0.2842854,-0.3902317,-0.3671997,0.8443244,1,1,1,-0.06203143,0.7420393,-0.2999396,3.101573,-69.59698,0.3512727,-0.06805357,-0.7085438,-0.6666584,-0.2313704,1,1,0,-0.06203143,1.587035,0.462147,3.101573,-79.34892,-8.444986,0.4178207,-0.3334562,0.6069102,0.721434,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,0.9385027,-0.212758,0.9746245,-0.06957806,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.08039,-0.1936566,0.8871226,0.4189397,0,0,1
1,-0.1260076,1.588768,-0.2970324,3.416255,-79.34982,0.3310115,0.07935929,-0.2043726,0.9644592,-0.1674822,1,0.5,0,-0.1194317,0.7474038,0.467068,3.151925,-69.59068,-8.440568,0.233039,-0.1525556,-0.3855132,0.9100035,1,1,1,-0.2907057,0.7602956,-0.2753804,4.806064,-69.68377,0.2068714,-0.1017914,-0.7109421,-0.6772941,-0.1892988,1,1,0,-0.02698547,1.587392,0.4587568,2.774537,-79.34586,-8.453586,0.3631467,-0.02245619,0.6457675,0.7632039,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,0.9066215,-0.03869481,0.9967145,-0.07115506,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.051427,-0.03508314,0.9036838,0.4267607,0,0,1
2,-0.2619976,1.610561,-0.2999972,4.829159,-79.48556,0.3342287,0.08912176,0.006252995,0.9854691,-0.1697395,1,0.5,0,-0.5337186,0.8137639,0.4635535,7.182003,-70.08767,-8.539024,0.2475997,-0.3585303,-0.2892404,0.8875787,1,1,1,-0.6354295,0.8525532,-0.2909659,8.695538,-70.52098,0.1172692,-0.0799098,-0.8801636,-0.4224015,-0.216539,1,1,0,-0.2355233,1.604487,0.4616125,4.180769,-79.37551,-8.444134,0.3767417,0.03439797,0.6552524,0.7546265,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,0.9202447,0.1433908,0.9871538,-0.07047252,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.06379,0.1302285,0.89654,0.423387,0,0,1
3,-0.4380781,1.674371,-0.2988884,7.236092,-80.25851,0.3342376,0.1575519,0.130661,0.9799545,-0.1503887,1,0.5,0,-0.7873301,0.9079373,0.4622912,11.15464,-71.35103,-8.466609,0.2231007,-0.3641756,-0.1688045,0.9159045,1,1,1,-0.9409172,0.9952322,-0.2791726,12.37707,-71.94561,0.2426506,-0.07420465,-0.9791623,-0.08165365,-0.1859404,1,1,0,-0.3783874,1.64735,0.4605146,6.708411,-80.04292,-8.440454,0.4157524,0.1590026,0.6741454,0.7212809,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,0.9795376,0.3122347,0.9475933,-0.06764831,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.11783,0.2855448,0.8665928,0.4092446,0,0,1
4,-0.3927294,1.653923,-0.2988775,7.256527,-80.26363,0.3183247,0.2396508,0.5201672,0.8435374,-0.1336813,1,0.5,0,-0.9744014,1.081765,0.4924045,13.18939,-72.88534,-8.80625,0.2217236,-0.2728606,0.07172409,0.9593763,1,1,1,-1.083426,1.1689,-0.2569017,14.82756,-74.11308,-0.2424211,-0.1592082,-0.8977751,0.4075797,-0.166969,1,1,0,-0.3331593,1.631312,0.46072,6.399256,-79.90859,-8.430176,0.497768,0.4453062,0.6026576,0.6621981,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,1.077173,0.4536217,0.888932,-0.06346051,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.207577,0.4189797,0.8210464,0.3877355,0,0,1
5,-0.2804187,1.615552,-0.3001757,5.78413,-79.71384,0.3398301,0.4606705,0.7858797,0.609524,-0.1042768,1,0.5,0,-0.8299796,0.9727669,0.4614294,13.34876,-73.49694,-8.521781,0.1949518,0.2955752,-0.08235541,0.951763,1,1,1,-0.8346479,0.9777603,-0.3008329,13.86777,-73.90647,0.2552704,-0.2693624,0.8703796,-0.226501,-0.4371919,1,1,0,-0.2817203,1.61586,0.4620225,5.63479,-79.68425,-8.451282,0.66169,0.6487702,0.5043167,0.5698788,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,1.209693,0.5693179,0.8200305,-0.05854165,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.330681,0.5316922,0.7658353,0.3616623,0,0,1
6,-0.1482672,1.590949,-0.2988054,5.381334,-79.55446,0.342709,0.7764434,0.8949194,0.4394626,-0.07740684,1,0.5,0,-0.01760643,0.7764285,0.483596,5.528183,-69.86108,-8.607003,0.9669925,0.8677446,-0.1728513,0.4659846,1,1,1,0.1080383,0.7863246,-0.267961,4.011775,-69.79403,0.06654713,0.9213139,0.9840328,-0.1714438,-0.04781563,1,1,0,-0.2080068,1.599431,0.4611597,6.000859,-79.71644,-8.427641,0.8904501,0.7785785,0.40953,0.4755005,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,1.366804,0.6581033,0.7510163,-0.05361475,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.478206,0.6210424,0.7087229,0.3346912,0,0,1
7,0.3595344,1.699483,-0.299853,-0.6779628,-80.04134,0.3457354,1.523468,0.942389,0.3308593,-0.04934745,1,0.5,0,0.6845348,0.9248852,0.4675908,-4.14861,-70.88964,-8.408991,1.831968,0.9570858,-0.04507558,0.2862778,1,1,1,0.6882225,0.9209651,-0.2945877,-4.685544,-71.15611,0.3820376,1.740237,0.9979221,-0.04867113,-0.04222218,1,1,0,0.3860957,1.71533,0.4616635,-0.7419172,-80.03094,-8.455372,1.655394,0.8970308,0.3179606,0.3069803,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,1.54495,0.7263394,0.6855914,-0.0489441,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.647129,0.6917738,0.6529649,0.3083598,0,0,1
8,0.3001781,1.668086,-0.2988691,-2.400684,-80.94412,0.3471704,1.698637,0.9559031,0.290219,-0.04496836,1,0.5,0,0.848351,1.011362,0.4504489,-8.019379,-72.99619,-8.45323,2.228585,0.9711471,-0.006830609,0.2383832,1,1,1,0.752598,0.9544056,-0.3035797,-6.666675,-72.11852,0.1893298,2.057321,0.998742,-0.02955998,-0.0405032,1,1,0,0.3515084,1.694802,0.4611814,-2.767528,-81.22139,-8.435395,1.848317,0.9168329,0.2830971,0.2815554,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,1.73638,0.7778083,0.626906,-0.04475457,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.83018,0.7464982,0.6016703,0.2841361,0,0,1
9,-0.07911945,1.587053,-0.3000253,2.674057,-79.34529,0.3440575,1.450658,0.9569845,0.2855718,-0.05127772,1,0.5,0,0.2204859,0.7992088,0.4646297,-3.17743,-71.15868,-8.374002,1.777738,0.9510992,-0.1013248,0.2917938,1,1,1,0.2480196,0.8080189,-0.2968961,-3.004189,-71.21044,0.4292147,1.707217,0.9939609,-0.1005705,-0.04389965,1,1,0,-0.08464656,1.587313,0.4620229,2.521458,-79.32908,-8.446898,1.552564,0.9067791,0.2715202,0.3225346,1,0.5,1,-0.06203143,2.432,-0.3000882,3.101573,-89.10003,0.3471719,1.850418,0.8014903,0.5964897,-0.04258316,0,0,0,-0.06203143,2.432,0.4620882,3.101573,-89.10003,-8.447175,1.939837,0.7721158,0.5746284,0.2713657,0,0,1
