frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
10,0,8.771509E-05,-0.225533,0,0.004843818,-0.004240127,0.4758291,-0.8992549,0.4366418,-0.02616548,1,0.5,0,0,-0.4999952,0.2254435,0,-0.002916158,-0.008483235,0.478017,-0.8972432,-0.07565843,0.4350063,1,1,1,0,-0.5000046,-0.2255406,0,0.002032519,-0.007040801,0.3810044,-0.9960439,-0.08400025,-0.02899028,1,1,0,0,5.787657E-05,0.2254815,0,-0.003520619,-0.004424157,0.5642365,-0.8245527,0.4003413,0.3997997,1,0.5,1,0,0.5,-0.225496,0,0,0,0.775996,-0.687713,0.7257077,-0.01998125,0,0,0,0,0.5,0.225496,0,0,0,0.8448281,-0.6525139,0.6885638,0.3163943,0,0,1
11,0,8.200719E-05,-0.2254317,0,0.003157014,0.006770345,0.0730176,-0.6671771,0.7435758,-0.04438196,1,0.5,0,0,-0.4999174,0.2256082,0,-0.0003308059,0.01186803,0.07685584,-0.6627379,-0.1281384,0.7378069,1,1,1,0,-0.5000102,-0.2253557,0,0.0007480386,0.01311973,-0.1097732,-0.9796975,-0.1896594,-0.06497674,1,1,0,0,4.551482E-05,0.2254783,0,-0.002852953,0.00446588,0.2132342,-0.536015,0.597343,0.5965478,1,0.5,1,0,0.5,-0.225496,0,0,0,0.502139,-0.3814882,0.9240235,-0.02544157,0,0,0,0,0.5,0.225496,0,0,0,0.5884298,-0.3512438,0.8507668,0.3909264,0,0,1
12,-0.1400012,0.01981148,-0.2255134,-0.4061551,0.109445,-0.01698435,-0.05270955,-0.05786661,0.9966935,-0.05703998,1,0.5,0,-0.3261975,-0.4431047,0.2262908,-0.9088609,0.290762,-0.04988091,-0.02356103,-0.4451346,-0.03590123,0.8947437,1,1,1,-0.3523667,-0.4327923,-0.2237879,-0.8964572,0.3322111,-0.04802125,-0.2604704,-0.9946523,-0.02835686,-0.09931102,1,1,0,-0.1312846,0.01739725,0.2254238,-0.5221507,0.1385639,-0.01613424,0.1147205,-0.02792584,0.721299,0.6920606,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4333536,0.1222667,0.9921213,-0.02731654,0,0,0,0,0.5,0.225496,0,0,0,0.525449,0.1112859,0.903019,0.4149362,0,0,1
13,-0.2119905,0.04678468,-0.2254483,0.1659588,-0.08325617,-0.003824384,0.1138797,0.6365041,0.7701585,-0.0414549,1,0.5,0,-0.6185194,-0.2352785,0.2294365,-0.2012194,0.1877428,-0.1677022,-0.02985135,-0.03358927,0.4056621,0.9134057,1,1,1,-0.6562194,-0.1823294,-0.2168214,0.005957487,0.2199964,-0.1773977,-0.2499606,-0.2139343,0.9745287,-0.06727505,1,1,0,-0.2028755,0.04262285,0.2254442,-0.09961803,0.04271252,0.003346802,0.24866,0.5340902,0.6259488,0.5682743,1,0.5,1,0,0.5,-0.225496,0,0,0,0.6051725,0.5453695,0.8378782,-0.02306969,0,0,0,0,0.5,0.225496,0,0,0,0.6839777,0.5090699,0.7821093,0.3593784,0,0,1
14,0.001624124,-2.458979E-05,-0.2249084,1.083223,-0.01365664,-0.01385362,0.6809224,0.9324379,0.3607141,-0.02109236,1,0.5,0,0.147419,-0.4652583,0.2394293,2.184085,0.2493934,-0.07385838,0.8226783,0.9427324,-0.02968091,0.3322269,1,1,1,0.1654128,-0.4723375,-0.2111753,1.966341,0.2666042,-0.08301142,0.7658232,0.9992908,-0.03660662,-0.008828464,1,1,0,-0.03235512,0.0009688148,0.224858,1.19621,-0.1118819,3.725292E-05,0.7254109,0.8708569,0.3484291,0.3467065,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9377253,0.7647585,0.6440729,-0.01773356,0,0,0,0,0.5,0.225496,0,0,0,0.99915,0.7334241,0.6176834,0.2838248,0,0,1
15,0.151414,0.02337212,-0.2253033,-1.062274,-0.3615467,0.01031533,1.307556,0.9685031,0.2486076,-0.0139986,1,0.5,0,0.4879163,-0.353734,0.2193357,-1.168819,-0.5146133,-0.03863053,1.630061,0.9798434,0.03392671,0.1968656,1,1,1,0.4908166,-0.3438387,-0.2315196,-0.9213779,-0.2430753,-0.03340097,1.591878,0.9991148,0.03927634,-0.0150676,1,1,0,0.1649728,0.02795458,0.2254092,-0.9845805,-0.3600697,0.007662925,1.370665,0.9430777,0.2426702,0.2274107,1,0.5,1,0,0.5,-0.225496,0,0,0,1.348134,0.8653107,0.5010461,-0.01379554,0,0,0,0,0.5,0.225496,0,0,0,1.396311,0.8433268,0.4883166,0.2243809,0,0,1
16,-0.2041857,0.04360863,-0.2254897,-0.8058521,0.3450445,-0.004555287,1.26547,0.9638659,0.2659963,-0.0144379,1,0.5,0,-0.560344,-0.3052632,0.2272114,-0.6031933,0.2400191,0.08064735,0.9168651,0.9496446,0.08521403,0.3015188,1,1,1,-0.5679741,-0.299481,-0.2236555,-0.6857517,0.2094851,0.07926527,0.8440654,0.9954042,0.09413155,-0.01759994,1,1,0,-0.200292,0.04181224,0.2255,-0.6170194,0.2636866,-0.001528115,1.31903,0.9376265,0.2571768,0.2339159,1,0.5,1,0,0.5,-0.225496,0,0,0,1.619065,0.8993883,0.4369851,-0.01203172,0,0,0,0,0.5,0.225496,0,0,0,1.661211,0.8818492,0.4284634,0.1968785,0,0,1
17,0.07254697,0.005090131,-0.2254755,0.9679824,0.1249185,0.006880614,1.044071,0.960094,0.2791906,-0.01649894,1,0.5,0,0.02981794,-0.4916118,0.2265008,1.947993,0.04078598,0.02445281,1.003002,0.9578993,-0.04365385,0.283766,1,1,1,0.06042872,-0.494708,-0.2234342,2.165503,0.07294121,0.03385545,0.9721261,0.9987834,-0.04667261,-0.0159186,1,1,0,0.07863311,0.006017812,0.2255352,1.058456,0.1401686,0.006598982,1.107317,0.9261017,0.2687819,0.2647487,1,0.5,1,0,0.5,-0.225496,0,0,0,1.186998,0.8357487,0.5489041,-0.01511323,0,0,0,0,0.5,0.225496,0,0,0,1.239643,0.8104572,0.532293,0.2445881,0,0,1
18,0.1795009,0.03334072,-0.2253046,-0.2280273,-0.08352048,0.001828373,0.6885595,0.9220569,0.3864684,-0.02129017,1,0.5,0,0.5209627,-0.3405827,0.2185907,-0.8774999,-0.7510725,-0.03191532,0.9995263,0.9585569,0.05696284,0.2791486,1,1,1,0.4967236,-0.3532344,-0.2316105,-0.9910349,-0.7486928,-0.02956019,0.9153674,0.9984279,0.05141108,-0.02233375,1,1,0,0.1973503,0.04062207,0.2252372,-0.0594266,-0.02126304,-0.002737344,0.7802516,0.869961,0.3644768,0.3321513,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8030537,0.7032853,0.7106384,-0.01956634,0,0,0,0,0.5,0.225496,0,0,0,0.8705275,0.6686612,0.6756523,0.3104615,0,0,1
19,-0.1998305,0.04054632,-0.2201289,-0.4102977,0.1776025,-0.024727,0.01652485,0.4273611,0.9032408,-0.03896978,1,0.5,0,-0.3422825,-0.4083466,0.2585116,0.9390715,-0.06746802,0.2008975,-0.03451753,0.1681925,0.03792496,0.9850244,1,1,1,-0.1820621,-0.4556299,-0.1605047,0.655597,0.2020971,0.05945566,-0.2564321,0.9792383,-0.1216496,0.1621532,1,1,0,-0.2824693,0.08680111,0.2210898,-0.1234681,0.07732663,0.04376324,0.1777568,0.2037661,0.7566152,0.6212993,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5173533,0.4133993,0.9102049,-0.0250611,0,0,0,0,0.5,0.225496,0,0,0,0.6024539,0.3814882,0.8399444,0.3859535,0,0,1
20,0.2995163,0.09960825,-0.2248955,0.03341289,0.04273133,0.01607687,0.07108039,0.3885989,0.9203752,-0.04359375,1,0.5,0,0.3578645,-0.4147705,0.2046201,0.8226353,-0.1913861,-0.3149302,-0.007664263,0.5692648,0.02280871,0.8218378,1,1,1,0.4289384,-0.3831182,-0.2396125,0.6262215,0.2079026,-0.3204332,-0.1438397,0.9864753,0.1204003,-0.1112211,1,1,0,0.2659715,0.07626745,0.2243691,-0.691435,-0.4371324,-0.04075767,0.1839938,0.2754067,0.7343159,0.6204284,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4295951,-0.08347192,0.9961326,-0.02742698,0,0,0,0,0.5,0.225496,0,0,0,0.5220293,-0.07592256,0.9060405,0.4163246,0,0,1
21,0.2114191,0.04637138,-0.221887,0.4455188,0.2082472,-0.002220274,0.09518868,-0.6072624,0.7936498,-0.03677327,1,0.5,0,0.542439,-0.2707405,0.2699759,0.7439855,0.5079763,0.03493579,-0.004108846,-0.06133558,0.3130919,0.9477401,1,1,1,0.646369,-0.1930868,-0.1619667,0.4513981,0.1950101,-0.09677488,-0.252817,0.2974083,0.9422703,0.1538669,1,1,0,0.1378596,0.01920423,0.2224908,0.4807198,0.1473936,0.00428036,0.2522805,-0.5782353,0.5918061,0.5616133,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5891688,-0.5259559,0.8501896,-0.02340867,0,0,0,0,0.5,0.225496,0,0,0,0.6690532,-0.490016,0.792094,0.3639663,0,0,1
22,0.118386,0.01414692,-0.2254159,-0.5587677,-0.1461917,-0.002129377,0.5479002,-0.9071872,0.4200275,-0.02425411,1,0.5,0,0.1382336,-0.4876547,0.2231191,-2.570293,-0.4108028,-0.1162686,0.5243089,-0.9087045,-0.0601915,0.4130777,1,1,1,0.1465657,-0.4850548,-0.227736,-1.976109,-0.2658353,-0.1095169,0.4247663,-0.9975082,-0.06385919,-0.02999245,1,1,0,0.1061708,0.01121107,0.2253757,-1.138362,-0.280587,-0.0123851,0.6398208,-0.8447441,0.3835788,0.3731953,1,0.5,1,0,0.5,-0.225496,0,0,0,0.914548,-0.755738,0.6546261,-0.01802413,0,0,0,0,0.5,0.225496,0,0,0,0.9769371,-0.723814,0.6269732,0.2880935,0,0,1
23,-0.2681241,0.07743073,-0.2245827,0.5053328,-0.3253502,0.005717578,1.402615,-0.9642719,0.2645994,-0.0129205,1,0.5,0,-0.5828481,-0.3003213,0.2334076,0.234455,-0.0105083,0.1062178,1.696223,-0.978663,0.05722491,0.1973423,1,1,1,-0.6580516,-0.2350205,-0.2064462,0.4154148,-0.2151527,0.04512371,1.732758,-0.996331,0.08553523,-0.002887094,1,1,0,-0.2334881,0.05741658,0.2246307,0.5041705,-0.2623242,0.006604197,1.411547,-0.941647,0.2528929,0.2221399,1,0.5,1,0,0.5,-0.225496,0,0,0,1.319916,-0.860762,0.5088148,-0.01400944,0,0,0,0,0.5,0.225496,0,0,0,1.36882,-0.8382369,0.4954998,0.2276816,0,0,1
24,0.1512306,0.0234663,-0.2254459,0.90863,0.2753882,0.002661349,1.346867,-0.9698365,0.2433669,-0.01377789,1,0.5,0,0.4383007,-0.3833617,0.2279741,1.716641,0.754531,-0.03948809,1.064373,-0.9614643,0.02725586,0.2735755,1,1,1,0.4455756,-0.3808098,-0.2229704,1.184133,0.4670577,-0.0572406,0.997672,-0.999427,0.03017362,-0.01533743,1,1,0,0.1446818,0.02127921,0.2254837,1.040884,0.282993,0.002105535,1.400749,-0.9457889,0.2353173,0.2238505,1,0.5,1,0,0.5,-0.225496,0,0,0,1.651976,-0.9026072,0.4303021,-0.01184771,0,0,0,0,0.5,0.225496,0,0,0,1.69349,-0.8855245,0.4221582,0.1939812,0,0,1
25,0.07316401,0.004898144,-0.2252265,-0.9224094,-0.1628639,-0.001083315,0.9400721,-0.9540234,0.2992198,-0.01751755,1,0.5,0,0.2053189,-0.4719844,0.2297857,-2.081923,-0.4730092,0.03807993,0.8147881,-0.9444164,-0.03497473,0.3268859,1,1,1,0.285226,-0.4478054,-0.2134498,-1.721501,-0.5497711,0.09225909,0.6620828,-0.999757,-0.01876407,-0.01157384,1,1,0,0.04471291,0.001609939,0.2249481,-1.140223,-0.1272586,-0.01405478,1.026406,-0.918703,0.2801417,0.2783979,1,0.5,1,0,0.5,-0.225496,0,0,0,1.218142,-0.8422043,0.5389544,-0.01483928,0,0,0,0,0.5,0.225496,0,0,0,1.269861,-0.8175932,0.5232049,0.2404121,0,0,1
26,-0.269658,0.07873149,-0.2245498,-0.07175359,0.05070793,-0.001665205,0.8236388,-0.9242566,0.3813212,-0.01854724,1,0.5,0,-0.5751238,-0.3079359,0.2335193,0.09411875,-0.1509086,-0.03688337,1.093503,-0.9594254,0.07409092,0.2720542,1,1,1,-0.6375611,-0.2597198,-0.210566,0.2513231,-0.3166811,-0.0820421,1.099984,-0.9945631,0.1039262,-0.006603795,1,1,0,-0.2348316,0.05830152,0.2246709,-0.124874,0.06253964,0.005776437,0.8518718,-0.8791924,0.3582451,0.3141355,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8295546,-0.7173259,0.6964738,-0.01917634,0,0,0,0,0.5,0.225496,0,0,0,0.8957479,-0.6833067,0.6634436,0.3048516,0,0,1
27,0.172888,0.02957812,-0.2261924,0.2514341,0.07704499,-0.03130437,0.03590536,-0.5243334,0.8501093,-0.04887499,1,0.5,0,0.3297243,-0.4449034,0.2175806,1.503689,0.4824461,-0.187406,-0.06394285,-0.2847258,-0.04335075,0.9576283,1,1,1,0.2166037,-0.4685591,-0.2186325,-0.8625898,-0.04144312,0.3081397,-0.258217,-0.9813651,-0.1760221,-0.07706304,1,1,0,0.1752817,0.0307487,0.2249637,1.18881,0.3837794,-0.01146868,0.1832504,-0.4077558,0.6684939,0.6219736,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5315688,-0.4399911,0.8976619,-0.02471575,0,0,0,0,0.5,0.225496,0,0,0,0.6155854,-0.4068546,0.8300574,0.3814105,0,0,1
28,-0.2926054,0.09368542,-0.2254931,-0.3809096,0.2500047,-0.001893193,0.07813108,-0.4359173,0.8989058,-0.04409571,1,0.5,0,-0.338573,-0.4061,0.2202801,-0.1524389,0.1345903,-0.1740784,0.01558352,-0.5779566,0.03859709,0.8151542,1,1,1,-0.4180835,-0.3904015,-0.2233982,-1.221607,0.4475804,-0.004360827,-0.1201085,-0.9936928,0.09370691,-0.0615917,1,1,0,-0.2893609,0.09159321,0.2256107,-0.225398,0.1458958,0.001000613,0.2147973,-0.3480327,0.7241119,0.5954286,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4272397,0.04377301,0.9986631,-0.02749666,0,0,0,0,0.5,0.225496,0,0,0,0.5198873,0.03979662,0.9079434,0.417199,0,0,1
29,-0.1314848,0.01699605,-0.2230201,-0.2221868,0.05435694,0.01510233,0.1020054,0.6760452,0.7358673,-0.03823898,1,0.5,0,-0.4841934,-0.2701339,0.2703033,-0.5188795,0.4337834,0.05557837,-0.001577318,0.1088919,0.3127187,0.9435834,1,1,1,-0.5846516,-0.1851986,-0.1611363,-0.2855004,0.1742036,-0.0524089,-0.2517488,-0.1860371,0.9699909,0.1565498,1,1,0,-0.06874445,0.004318177,0.223543,-0.2586228,0.0484303,0.01965464,0.2649851,0.6140292,0.5625184,0.5536617,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5714819,0.5025448,0.8642236,-0.02379507,0,0,0,0,0.5,0.225496,0,0,0,0.6525928,0.4671794,0.8034061,0.3691642,0,0,1
30,-0.1173187,0.01374983,-0.224382,0.8645214,-0.225486,-0.01363829,0.5122681,0.9003881,0.4344203,-0.02408651,1,0.5,0,-0.1149644,-0.4713382,0.2424218,2.233308,-0.2839194,-0.02946035,0.5162686,0.8991603,-0.04461243,0.4353394,1,1,1,-0.05134029,-0.48138,-0.2039851,1.718558,-0.1264453,-0.1112789,0.4789883,0.9983904,-0.05656859,-0.004070638,1,1,0,-0.1600202,0.02636272,0.2244734,1.014187,-0.3577094,0.007292631,0.5674765,0.8138189,0.4237683,0.397642,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8843621,0.7431241,0.6689001,-0.01841714,0,0,0,0,0.5,0.225496,0,0,0,0.9480522,0.710439,0.6394797,0.2938402,0,0,1
31,0.1959483,0.03979723,-0.2255613,-0.6630088,-0.290165,-0.002980978,1.286694,0.9653129,0.2607034,-0.01430646,1,0.5,0,0.5393994,-0.3216338,0.2261856,-0.5311044,-0.01860858,0.1274661,1.614203,0.9782268,0.04936431,0.2015822,1,1,1,0.5713059,-0.2905886,-0.2225908,-0.221029,0.1928673,0.1574666,1.604558,0.9978702,0.06434193,-0.01073425,1,1,0,0.1919999,0.0380648,0.2255019,-0.9496469,-0.4155881,0.001847,1.332337,0.9391124,0.2532639,0.2322181,1,0.5,1,0,0.5,-0.225496,0,0,0,1.28753,0.8552417,0.5180331,-0.01426325,0,0,0,0,0.5,0.225496,0,0,0,1.337297,0.8320757,0.5040011,0.231588,0,0,1
32,-0.1124242,0.01258422,-0.22504,-0.9558715,0.1983182,0.005932155,1.426024,0.9736411,0.2277148,-0.01300088,1,0.5,0,-0.3987144,-0.3815695,0.2390006,-1.039604,0.2809913,0.008110705,1.149094,0.9635392,0.02694237,0.2662072,1,1,1,-0.4558123,-0.3505743,-0.2072431,-1.356525,0.569092,0.06570669,1.033741,0.9987789,0.04917758,-0.004722522,1,1,0,-0.08445053,0.006976251,0.2251528,-0.8670445,0.1295815,0.004605951,1.497626,0.9527462,0.2167454,0.212829,1,0.5,1,0,0.5,-0.225496,0,0,0,1.692943,0.9063986,0.4222635,-0.01162638,0,0,0,0,0.5,0.225496,0,0,0,1.733696,0.8898618,0.4145595,0.1904896,0,0,1
33,0.0001323668,-0.0003486748,-0.2248408,1.313939,-0.03241958,0.002316386,1.053272,0.9615867,0.2740353,-0.01599259,1,0.5,0,-0.2161526,-0.4649797,0.2103982,1.624041,-0.251031,-0.07366914,0.8421974,0.9516637,-0.02904173,0.3057659,1,1,1,-0.1324262,-0.4825356,-0.2324039,1.657898,-0.1342551,-0.07160085,0.862606,0.9988558,-0.04149081,-0.0237808,1,1,0,-0.03532549,0.001001574,0.2247909,1.284001,-0.1150297,0.002931805,1.077648,0.9242543,0.2706571,0.2692558,1,0.5,1,0,0.5,-0.225496,0,0,0,1.257438,0.8498014,0.5269033,-0.01450748,0,0,0,0,0.5,0.225496,0,0,0,1.308034,0.8260208,0.5121586,0.2353363,0,0,1
34,0.1596229,0.02589345,-0.2249441,0.1158819,0.03966979,-0.003009291,0.7425472,0.9313064,0.3636831,-0.02007493,1,0.5,0,0.5742411,-0.2829717,0.2054527,-0.3239573,-0.4848244,0.05888867,1.129551,0.9645665,0.08777158,0.2488125,1,1,1,0.516457,-0.3240023,-0.2399358,-0.2267183,-0.3179179,0.02844335,1.017983,0.9973931,0.06719291,-0.02630847,1,1,0,0.1910063,0.03767242,0.2248252,0.09701703,0.03359506,-0.0001199544,0.8446858,0.8839056,0.3448184,0.315929,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8613486,0.7327801,0.6802078,-0.01872848,0,0,0,0,0.5,0.225496,0,0,0,0.926067,0.6995248,0.6493384,0.2983703,0,0,1
35,-0.1864619,0.03548319,-0.2254954,-0.9095278,0.3140797,-0.01628548,0.05970097,0.5640001,0.8245174,-0.04555174,1,0.5,0,-0.3557523,-0.4324342,0.2253697,-1.064936,0.4000933,-0.1204253,-0.05010208,0.3253648,-0.01430141,0.9454805,1,1,1,-0.2627381,-0.4585336,-0.2151983,0.9207222,-0.0507489,0.2686234,-0.2579268,0.9889368,-0.1343955,-0.06278399,1,1,0,-0.2134604,0.0470763,0.2245903,-0.8374285,0.3446798,-0.01630486,0.1981476,0.4134839,0.6776165,0.6081669,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5536906,0.4765472,0.8788159,-0.02419685,0,0,0,0,0.5,0.225496,0,0,0,0.6360725,0.4419905,0.8150888,0.3745324,0,0,1
