frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,colTimer0,everCol0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,colTimer1,everCol1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,colTimer2,everCol2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,colTimer3,everCol3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,colTimer4,everCol4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5,colTimer5,everCol5,x6,y6,z6,vx6,vy6,vz6,sdf6,nx6,ny6,nz6,md6,u6,v6,colTimer6,everCol6,x7,y7,z7,vx7,vy7,vz7,sdf7,nx7,ny7,nz7,md7,u7,v7,colTimer7,everCol7,x8,y8,z8,vx8,vy8,vz8,sdf8,nx8,ny8,nz8,md8,u8,v8,colTimer8,everCol8,x9,y9,z9,vx9,vy9,vz9,sdf9,nx9,ny9,nz9,md9,u9,v9,colTimer9,everCol9,x10,y10,z10,vx10,vy10,vz10,sdf10,nx10,ny10,nz10,md10,u10,v10,colTimer10,everCol10,x11,y11,z11,vx11,vy11,vz11,sdf11,nx11,ny11,nz11,md11,u11,v11,colTimer11,everCol11,x12,y12,z12,vx12,vy12,vz12,sdf12,nx12,ny12,nz12,md12,u12,v12,colTimer12,everCol12,x13,y13,z13,vx13,vy13,vz13,sdf13,nx13,ny13,nz13,md13,u13,v13,colTimer13,everCol13,x14,y14,z14,vx14,vy14,vz14,sdf14,nx14,ny14,nz14,md14,u14,v14,colTimer14,everCol14,x15,y15,z15,vx15,vy15,vz15,sdf15,nx15,ny15,nz15,md15,u15,v15,colTimer15,everCol15,x16,y16,z16,vx16,vy16,vz16,sdf16,nx16,ny16,nz16,md16,u16,v16,colTimer16,everCol16,x17,y17,z17,vx17,vy17,vz17,sdf17,nx17,ny17,nz17,md17,u17,v17,colTimer17,everCol17,x18,y18,z18,vx18,vy18,vz18,sdf18,nx18,ny18,nz18,md18,u18,v18,colTimer18,everCol18,x19,y19,z19,vx19,vy19,vz19,sdf19,nx19,ny19,nz19,md19,u19,v19,colTimer19,everCol19,x20,y20,z20,vx20,vy20,vz20,sdf20,nx20,ny20,nz20,md20,u20,v20,colTimer20,everCol20,x21,y21,z21,vx21,vy21,vz21,sdf21,nx21,ny21,nz21,md21,u21,v21,colTimer21,everCol21,x22,y22,z22,vx22,vy22,vz22,sdf22,nx22,ny22,nz22,md22,u22,v22,colTimer22,everCol22,x23,y23,z23,vx23,vy23,vz23,sdf23,nx23,ny23,nz23,md23,u23,v23,colTimer23,everCol23,x24,y24,z24,vx24,vy24,vz24,sdf24,nx24,ny24,nz24,md24,u24,v24,colTimer24,everCol24
124,0,-0.2500589,0.5000588,0,-0.002267958,0.006377699,1.614636,0,0,0,1,0,0,2.499998,0,0,-0.50002,0.2499965,0,0.001481176,0.002025814,1.556707,0,0,0,1,0,0,2.499998,0,0,-0.5000307,0.4999729,0,0.0009387735,-0.0008344654,1.624181,0,0,0,1,0,0,2.499998,0,0,-0.2499851,0.2499993,0,0.001351536,0.002192707,1.546752,0,0,0,1,0,0,2.499998,0,0,-2.022392E-05,0.5000461,0,0.001383735,0.002996625,1.640767,0,0,0,1,0,0,2.499998,0,0,-0.4999145,-2.969229E-05,0,0.004972519,0.002832023,1.52472,0,0,0,1,0,0,2.499998,0,0,-2.561744E-05,0.2500003,0,0.0001842409,0.001870096,1.573927,0,0,0,1,0,0,2.499998,0,0,0.2500141,0.5000029,0,0.004495682,0.001265109,1.701069,0,0,0,1,0,0,2.499998,0,0,-0.2499305,-2.802724E-05,0,0.003147126,0.0009638471,1.514584,0,0,0,1,0,0,2.499998,0,0,-0.5000145,-0.2500056,0,0.0003486873,0.005771222,1.530325,0,0,0,1,0,0,2.499998,0,0,0.2500096,0.2499857,0,7.450583E-06,-0.002498181,1.63653,0,0,0,1,0,0,2.499998,0,0,0.5,0.5,0,0,0,1.792322,0,0,0,0,0,0,2.499998,0,0,0.5,0.25,0,0,0,1.730965,0,0,0,0,0,0,2.499998,0,0,-0.2499658,-0.250038,0,0.001318008,-0.0004291536,1.520214,0,0,0,1,0,0,2.499998,0,0,-0.4999733,-0.5000559,0,-0.001332164,0.004303457,1.57312,0,0,0,1,0,0,2.499998,0,0,-0.2499847,-0.4999986,0,-0.001952053,0.002115966,1.563252,0,0,0,1,0,0,2.499998,0,0,8.510196E-05,3.698584E-05,0,0.006707845,0.001990218,1.542306,0,0,0,1,0,0,2.499998,0,0,0.2500599,-2.954122E-05,0,0.005894902,-0.0005744861,1.606049,0,0,0,1,0,0,2.499998,0,0,0.5,0,0,0,0,1.702043,0,0,0,0,0,0,2.499998,0,0,-3.193021E-05,-0.2500114,0,-4.128434E-05,0.0005602839,1.547816,0,0,0,1,0,0,2.499998,0,0,4.976917E-05,-0.5000354,0,-0.001076794,-0.004234912,1.590188,0,0,0,1,0,0,2.499998,0,0,0.2499864,-0.2499938,0,0.0006899241,-0.001793355,1.611356,0,0,0,1,0,0,2.499998,0,0,0.5,-0.25,0,0,0,1.707093,0,0,0,0,0,0,2.499998,0,0,0.2500499,-0.5000396,0,0.004365297,-0.003239514,1.652222,0,0,0,1,0,0,2.499998,0,0,0.5,-0.5,0,0,0,1.745841,0,0,0,0,0,0,2.499998,0
125,0,-0.2500589,0.5000588,0,0,0,1.614636,0,0,0,1,0,0,2.519998,0,0,-0.50002,0.2499965,0,0,0,1.556707,0,0,0,1,0,0,2.519998,0,0,-0.5000307,0.4999729,0,0,0,1.624181,0,0,0,1,0,0,2.519998,0,0,-0.2499851,0.2499993,0,0,0,1.546752,0,0,0,1,0,0,2.519998,0,0,-2.022392E-05,0.5000461,0,0,0,1.640767,0,0,0,1,0,0,2.519998,0,0,-0.4999145,-2.969229E-05,0,0,0,1.52472,0,0,0,1,0,0,2.519998,0,0,-2.561744E-05,0.2500003,0,0,0,1.573927,0,0,0,1,0,0,2.519998,0,0,0.2500141,0.5000029,0,0,0,1.701069,0,0,0,1,0,0,2.519998,0,0,-0.2499305,-2.802724E-05,0,0,0,1.514584,0,0,0,1,0,0,2.519998,0,0,-0.5000145,-0.2500056,0,0,0,1.530325,0,0,0,1,0,0,2.519998,0,0,0.2500096,0.2499857,0,0,0,1.63653,0,0,0,1,0,0,2.519998,0,0,0.5,0.5,0,0,0,1.792322,0,0,0,0,0,0,2.519998,0,0,0.5,0.25,0,0,0,1.730965,0,0,0,0,0,0,2.519998,0,0,-0.2499658,-0.250038,0,0,0,1.520214,0,0,0,1,0,0,2.519998,0,0,-0.4999733,-0.5000559,0,0,0,1.57312,0,0,0,1,0,0,2.519998,0,0,-0.2499847,-0.4999986,0,0,0,1.563252,0,0,0,1,0,0,2.519998,0,0,8.510196E-05,3.698584E-05,0,0,0,1.542306,0,0,0,1,0,0,2.519998,0,0,0.2500599,-2.954122E-05,0,0,0,1.606049,0,0,0,1,0,0,2.519998,0,0,0.5,0,0,0,0,1.702043,0,0,0,0,0,0,2.519998,0,0,-3.193021E-05,-0.2500114,0,0,0,1.547816,0,0,0,1,0,0,2.519998,0,0,4.976917E-05,-0.5000354,0,0,0,1.590188,0,0,0,1,0,0,2.519998,0,0,0.2499864,-0.2499938,0,0,0,1.611356,0,0,0,1,0,0,2.519998,0,0,0.5,-0.25,0,0,0,1.707093,0,0,0,0,0,0,2.519998,0,0,0.2500499,-0.5000396,0,0,0,1.652222,0,0,0,1,0,0,2.519998,0,0,0.5,-0.5,0,0,0,1.745841,0,0,0,0,0,0,2.519998,0
126,0,-0.2499761,0.5000099,0,0.00414178,-0.002446772,1.6049,0,0,0,1,0,0,2.539998,0,0,-0.5000491,0.2500786,0,-0.001457334,0.004104526,1.5466,0,0,0,1,0,0,2.539998,0,0,-0.4999953,0.5001368,0,0.001770259,0.008192661,1.614644,0,0,0,1,0,0,2.539998,0,0,-0.2500183,0.2500359,0,-0.00166297,0.001832098,1.536484,0,0,0,1,0,0,2.539998,0,0,-2.258622E-05,0.5000339,0,-0.0001181148,-0.0006109478,1.631103,0,0,0,1,0,0,2.539998,0,0,-0.5000234,3.284894E-05,0,-0.005443397,0.003127063,1.514255,0,0,0,1,0,0,2.539998,0,0,-2.13333E-05,0.2500198,0,0.0002142072,0.0009760265,1.56374,0,0,0,1,0,0,2.539998,0,0,0.2500121,0.4999416,0,-9.83477E-05,-0.00306219,1.691632,0,0,0,1,0,0,2.539998,0,0,-0.2499878,1.922676E-05,0,-0.002866985,0.002362701,1.503951,0,0,0,1,0,0,2.539998,0,0,-0.500083,-0.249979,0,-0.003424288,0.001329184,1.51973,0,0,0,1,0,0,2.539998,0,0,0.2500072,0.2499938,0,-0.0001162291,0.0004045667,1.626623,0,0,0,1,0,0,2.539998,0,0,0.5,0.5,0,0,0,1.783283,0,0,0,0,0,0,2.539998,0,0,0.5,0.25,0,0,0,1.721487,0,0,0,0,0,0,2.539998,0,0,-0.2500395,-0.2499325,0,-0.003684314,0.005274268,1.509448,0,0,0,1,0,0,2.539998,0,0,-0.4999858,-0.4999787,0,-0.0006243589,0.003862383,1.562619,0,0,0,1,0,0,2.539998,0,0,-0.2500041,-0.4999712,0,-0.0009715561,0.001370907,1.552615,0,0,0,1,0,0,2.539998,0,0,-7.268316E-06,7.395159E-05,0,-0.004618516,0.001848288,1.53175,0,0,0,1,0,0,2.539998,0,0,0.2499895,-5.959751E-05,0,-0.003520401,-0.001502815,1.595792,0,0,0,1,0,0,2.539998,0,0,0.5,0,0,0,0,1.692273,0,0,0,0,0,0,2.539998,0,0,-1.543338E-05,-0.2499531,0,0.0008248418,0.002915413,1.537155,0,0,0,1,0,0,2.539998,0,0,3.296808E-05,-0.4999701,0,-0.0008400548,0.003263356,1.579625,0,0,0,1,0,0,2.539998,0,0,0.2500227,-0.2499921,0,0.001816452,8.195642E-05,1.601019,0,0,0,1,0,0,2.539998,0,0,0.5,-0.25,0,0,0,1.697211,0,0,0,0,0,0,2.539998,0,0,0.2499856,-0.5000146,0,-0.003217907,0.001248718,1.641942,0,0,0,1,0,0,2.539998,0,0,0.5,-0.5,0,0,0,1.736027,0,0,0,0,0,0,2.539998,0
127,0,-0.2500558,0.5000053,0,-0.003985317,-0.000229478,1.595188,0,0,0,1,0,0,2.559998,0,0,-0.5000507,0.2500076,0,-8.04663E-05,-0.003549458,1.53647,0,0,0,1,0,0,2.559998,0,0,-0.500087,0.5000304,0,-0.004583599,-0.005319717,1.605047,0,0,0,1,0,0,2.559998,0,0,-0.2500496,0.2500208,0,-0.001564623,-0.0007554892,1.526217,0,0,0,1,0,0,2.559998,0,0,-5.448778E-05,0.5000265,0,-0.001595079,-0.0003725292,1.621453,0,0,0,1,0,0,2.559998,0,0,-0.5000492,-1.692627E-05,0,-0.001293421,-0.002488761,1.503783,0,0,0,1,0,0,2.559998,0,0,-2.86731E-05,0.2500157,0,-0.0003669905,-0.0002071262,1.553558,0,0,0,1,0,0,2.559998,0,0,0.2499518,0.5000199,0,-0.003017486,0.003914536,1.682242,0,0,0,1,0,0,2.559998,0,0,-0.2500452,7.906967E-05,0,-0.002865494,0.002992147,1.493326,0,0,0,1,0,0,2.559998,0,0,-0.5000761,-0.2499909,0,0.0003457071,-0.0005967917,1.509138,0,0,0,1,0,0,2.559998,0,0,0.24999,0.2500206,0,-0.0008627776,0.001341105,1.616729,0,0,0,1,0,0,2.559998,0,0,0.5,0.5,0,0,0,1.774265,0,0,0,0,0,0,2.559998,0,0,0.5,0.25,0,0,0,1.712028,0,0,0,0,0,0,2.559998,0,0,-0.2500667,-0.2498984,0,-0.001360477,0.001706184,1.498697,0,0,0,1,0,0,2.559998,0,0,-0.5000109,-0.4999971,0,-0.001256168,-0.0009238723,1.552153,0,0,0,1,0,0,2.559998,0,0,-0.2500344,-0.4999097,0,-0.001515449,0.003075601,1.541978,0,0,0,1,0,0,2.559998,0,0,-1.1616E-05,7.248336E-05,0,-0.000217384,-7.341153E-05,1.521217,0,0,0,1,0,0,2.559998,0,0,0.2499514,-1.582397E-05,0,-0.001903624,0.002188678,1.585562,0,0,0,1,0,0,2.559998,0,0,0.5,0,0,0,0,1.682521,0,0,0,0,0,0,2.559998,0,0,-7.737879E-06,-0.2499837,0,0.000384775,-0.001531095,1.526507,0,0,0,1,0,0,2.559998,0,0,-1.70968E-05,-0.4999097,0,-0.002503245,0.003021957,1.569067,0,0,0,1,0,0,2.559998,0,0,0.2500148,-0.2499548,0,-0.0003933908,0.001866371,1.590675,0,0,0,1,0,0,2.559998,0,0,0.5,-0.25,0,0,0,1.687345,0,0,0,0,0,0,2.559998,0,0,0.2499649,-0.5000134,0,-0.001034886,5.960467E-05,1.631694,0,0,0,1,0,0,2.559998,0,0,0.5,-0.5,0,0,0,1.726231,0,0,0,0,0,0,2.559998,0
128,0,-0.2500558,0.5000053,0,0,0,1.595188,0,0,0,1,0,0,2.579998,0,0,-0.5000507,0.2500076,0,0,0,1.53647,0,0,0,1,0,0,2.579998,0,0,-0.500087,0.5000304,0,0,0,1.605047,0,0,0,1,0,0,2.579998,0,0,-0.2500496,0.2500208,0,0,0,1.526217,0,0,0,1,0,0,2.579998,0,0,-5.448778E-05,0.5000265,0,0,0,1.621453,0,0,0,1,0,0,2.579998,0,0,-0.5000492,-1.692627E-05,0,0,0,1.503783,0,0,0,1,0,0,2.579998,0,0,-2.86731E-05,0.2500157,0,0,0,1.553558,0,0,0,1,0,0,2.579998,0,0,0.2499518,0.5000199,0,0,0,1.682242,0,0,0,1,0,0,2.579998,0,0,-0.2500452,7.906967E-05,0,0,0,1.493326,0,0,0,1,0,0,2.579998,0,0,-0.5000761,-0.2499909,0,0,0,1.509138,0,0,0,1,0,0,2.579998,0,0,0.24999,0.2500206,0,0,0,1.616729,0,0,0,1,0,0,2.579998,0,0,0.5,0.5,0,0,0,1.774265,0,0,0,0,0,0,2.579998,0,0,0.5,0.25,0,0,0,1.712028,0,0,0,0,0,0,2.579998,0,0,-0.2500667,-0.2498984,0,0,0,1.498697,0,0,0,1,0,0,2.579998,0,0,-0.5000109,-0.4999971,0,0,0,1.552153,0,0,0,1,0,0,2.579998,0,0,-0.2500344,-0.4999097,0,0,0,1.541978,0,0,0,1,0,0,2.579998,0,0,-1.1616E-05,7.248336E-05,0,0,0,1.521217,0,0,0,1,0,0,2.579998,0,0,0.2499514,-1.582397E-05,0,0,0,1.585562,0,0,0,1,0,0,2.579998,0,0,0.5,0,0,0,0,1.682521,0,0,0,0,0,0,2.579998,0,0,-7.737879E-06,-0.2499837,0,0,0,1.526507,0,0,0,1,0,0,2.579998,0,0,-1.70968E-05,-0.4999097,0,0,0,1.569067,0,0,0,1,0,0,2.579998,0,0,0.2500148,-0.2499548,0,0,0,1.590675,0,0,0,1,0,0,2.579998,0,0,0.5,-0.25,0,0,0,1.687345,0,0,0,0,0,0,2.579998,0,0,0.2499649,-0.5000134,0,0,0,1.631694,0,0,0,1,0,0,2.579998,0,0,0.5,-0.5,0,0,0,1.726231,0,0,0,0,0,0,2.579998,0
129,0,-0.250033,0.4999497,0,0.001139939,-0.002780558,1.585679,0,0,0,1,0,0,2.599998,0,0,-0.500038,0.2499835,0,0.0006377699,-0.001205504,1.526568,0,0,0,1,0,0,2.599998,0,0,-0.5000368,0.4999948,0,0.002509356,-0.001777709,1.595673,0,0,0,1,0,0,2.599998,0,0,-0.2499927,0.2499801,0,0.002844633,-0.002033264,1.51617,0,0,0,1,0,0,2.599998,0,0,-3.031089E-05,0.4999494,0,0.001208845,-0.003854932,1.612005,0,0,0,1,0,0,2.599998,0,0,-0.5001433,4.406193E-05,0,-0.004702808,0.003049411,1.493549,0,0,0,1,0,0,2.599998,0,0,-3.226552E-05,0.2499073,0,-0.0001796208,-0.005419555,1.543577,0,0,0,1,0,0,2.599998,0,0,0.249915,0.499952,0,-0.001838804,-0.003394486,1.673025,0,0,0,1,0,0,2.599998,0,0,-0.2500864,-3.175915E-05,0,-0.002062321,-0.005541443,1.482919,0,0,0,1,0,0,2.599998,0,0,-0.5000703,-0.2500321,0,0.0002890826,-0.002058596,1.498774,0,0,0,1,0,0,2.599998,0,0,0.2500117,0.2499961,0,0.001084805,-0.001227856,1.607057,0,0,0,1,0,0,2.599998,0,0,0.5,0.5,0,0,0,1.765456,0,0,0,0,0,0,2.599998,0,0,0.5,0.25,0,0,0,1.702783,0,0,0,0,0,0,2.599998,0,0,-0.250038,-0.2499418,0,0.001434982,-0.0021711,1.488183,0,0,0,1,0,0,2.599998,0,0,-0.5000327,-0.5000208,0,-0.001090765,-0.001183153,1.541913,0,0,0,1,0,0,2.599998,0,0,-0.2500103,-0.4999921,0,0.001205504,-0.004118682,1.531606,0,0,0,1,0,0,2.599998,0,0,-0.0001361408,1.821845E-05,0,-0.006226241,-0.002713247,1.510884,0,0,0,1,0,0,2.599998,0,0,0.2500173,-6.170542E-05,0,0.003297628,-0.002294073,1.575583,0,0,0,1,0,0,2.599998,0,0,0.5,0,0,0,0,1.672986,0,0,0,0,0,0,2.599998,0,0,-4.788595E-05,-0.2500353,0,-0.002007404,-0.002579392,1.51608,0,0,0,1,0,0,2.599998,0,0,2.258505E-06,-0.499996,0,0.0009677658,-0.004313888,1.558784,0,0,0,1,0,0,2.599998,0,0,0.2499812,-0.2500205,0,-0.001680852,-0.003285707,1.580558,0,0,0,1,0,0,2.599998,0,0,0.5,-0.25,0,0,0,1.677698,0,0,0,0,0,0,2.599998,0,0,0.2499421,-0.5000786,0,-0.001138449,-0.003257395,1.621685,0,0,0,1,0,0,2.599998,0,0,0.5,-0.5,0,0,0,1.716653,0,0,0,0,0,0,2.599998,0
130,0,-0.2499211,0.5000132,0,0.005593153,0.003173948,1.57608,0,0,0,1,0,0,2.619998,0,0,-0.4999595,0.2499801,0,0.003921987,-0.0001706184,1.516518,0,0,0,1,0,0,2.619998,0,0,-0.4999647,0.5000131,0,0.003606082,0.0009104613,1.586183,0,0,0,1,0,0,2.619998,0,0,-0.2499439,0.2500293,0,0.002440811,0.002456457,1.505993,0,0,0,1,0,0,2.619998,0,0,-3.199857E-05,0.4999697,0,-8.438405E-05,0.00101775,1.602453,0,0,0,1,0,0,2.619998,0,0,-0.5000039,3.300202E-05,0,0.006967786,-0.0005529957,1.48313,0,0,0,1,0,0,2.619998,0,0,2.118132E-05,0.2499243,0,0.002672343,0.0008486215,1.533486,0,0,0,1,0,0,2.619998,0,0,0.2499924,0.4999711,0,0.003868343,0.0009521845,1.663745,0,0,0,1,0,0,2.619998,0,0,-0.2500332,2.117037E-05,0,0.002659858,0.002646477,1.472366,0,0,0,1,0,0,2.619998,0,0,-0.4999627,-0.2499954,0,0.005383792,0.001835824,1.488234,0,0,0,1,0,0,2.619998,0,0,0.2500211,0.2500333,0,0.000472367,0.001862646,1.597255,0,0,0,1,0,0,2.619998,0,0,0.5,0.5,0,0,0,1.756529,0,0,0,0,0,0,2.619998,0,0,0.5,0.25,0,0,0,1.693411,0,0,0,0,0,0,2.619998,0,0,-0.2499276,-0.2499882,0,0.005517902,-0.002317131,1.477513,0,0,0,1,0,0,2.619998,0,0,-0.4999613,-0.5000177,0,0.00357181,0.0001549721,1.531504,0,0,0,1,0,0,2.619998,0,0,-0.2499636,-0.5000395,0,0.002337993,-0.002372266,1.521069,0,0,0,1,0,0,2.619998,0,0,2.010879E-05,6.432459E-05,0,0.007812481,0.002305308,1.500455,0,0,0,1,0,0,2.619998,0,0,0.2500564,-2.456114E-05,0,0.001950563,0.001857215,1.565455,0,0,0,1,0,0,2.619998,0,0,0.5,0,0,0,0,1.663318,0,0,0,0,0,0,2.619998,0,0,-4.392242E-05,-0.249961,0,0.0001981766,0.003714861,1.505492,0,0,0,1,0,0,2.619998,0,0,6.996404E-05,-0.4999434,0,0.003385278,0.002627076,1.548322,0,0,0,1,0,0,2.619998,0,0,0.2500164,-0.249977,0,0.001758338,0.00217557,1.570304,0,0,0,1,0,0,2.619998,0,0,0.5,-0.25,0,0,0,1.667916,0,0,0,0,0,0,2.619998,0,0,0.2499625,-0.5000247,0,0.00102073,0.002694131,1.611516,0,0,0,1,0,0,2.619998,0,0,0.5,-0.5,0,0,0,1.706942,0,0,0,0,0,0,2.619998,0
131,0,-0.2499211,0.5000132,0,0,0,1.57608,0,0,0,1,0,0,2.639998,0,0,-0.4999595,0.2499801,0,0,0,1.516518,0,0,0,1,0,0,2.639998,0,0,-0.4999647,0.5000131,0,0,0,1.586183,0,0,0,1,0,0,2.639998,0,0,-0.2499439,0.2500293,0,0,0,1.505993,0,0,0,1,0,0,2.639998,0,0,-3.199857E-05,0.4999697,0,0,0,1.602453,0,0,0,1,0,0,2.639998,0,0,-0.5000039,3.300202E-05,0,0,0,1.48313,0,0,0,1,0,0,2.639998,0,0,2.118132E-05,0.2499243,0,0,0,1.533486,0,0,0,1,0,0,2.639998,0,0,0.2499924,0.4999711,0,0,0,1.663745,0,0,0,1,0,0,2.639998,0,0,-0.2500332,2.117037E-05,0,0,0,1.472366,0,0,0,1,0,0,2.639998,0,0,-0.4999627,-0.2499954,0,0,0,1.488234,0,0,0,1,0,0,2.639998,0,0,0.2500211,0.2500333,0,0,0,1.597255,0,0,0,1,0,0,2.639998,0,0,0.5,0.5,0,0,0,1.756529,0,0,0,0,0,0,2.639998,0,0,0.5,0.25,0,0,0,1.693411,0,0,0,0,0,0,2.639998,0,0,-0.2499276,-0.2499882,0,0,0,1.477513,0,0,0,1,0,0,2.639998,0,0,-0.4999613,-0.5000177,0,0,0,1.531504,0,0,0,1,0,0,2.639998,0,0,-0.2499636,-0.5000395,0,0,0,1.521069,0,0,0,1,0,0,2.639998,0,0,2.010879E-05,6.432459E-05,0,0,0,1.500455,0,0,0,1,0,0,2.639998,0,0,0.2500564,-2.456114E-05,0,0,0,1.565455,0,0,0,1,0,0,2.639998,0,0,0.5,0,0,0,0,1.663318,0,0,0,0,0,0,2.639998,0,0,-4.392242E-05,-0.249961,0,0,0,1.505492,0,0,0,1,0,0,2.639998,0,0,6.996404E-05,-0.4999434,0,0,0,1.548322,0,0,0,1,0,0,2.639998,0,0,0.2500164,-0.249977,0,0,0,1.570304,0,0,0,1,0,0,2.639998,0,0,0.5,-0.25,0,0,0,1.667916,0,0,0,0,0,0,2.639998,0,0,0.2499625,-0.5000247,0,0,0,1.611516,0,0,0,1,0,0,2.639998,0,0,0.5,-0.5,0,0,0,1.706942,0,0,0,0,0,0,2.639998,0
132,0,-0.2499432,0.4999565,0,-0.001106412,-0.002834202,1.565687,0,0,0,1,0,0,2.659998,0,0,-0.5000352,0.2499887,0,-0.003781916,0.0004313888,1.505704,0,0,0,1,0,0,2.659998,0,0,-0.4999795,0.4999787,0,-0.0007420781,-0.001718105,1.57595,0,0,0,1,0,0,2.659998,0,0,-0.2499747,0.2500126,0,-0.001540781,-0.0008314851,1.495002,0,0,0,1,0,0,2.659998,0,0,3.436147E-05,0.4999779,0,0.003318003,0.0004097821,1.592168,0,0,0,1,0,0,2.659998,0,0,-0.4999629,4.220363E-05,0,0.002051891,0.0004600806,1.471906,0,0,0,1,0,0,2.659998,0,0,4.047585E-05,0.2500281,0,0.0009647271,0.005193802,1.522617,0,0,0,1,0,0,2.659998,0,0,0.2499882,0.4999802,0,-0.0002101065,0.0004544856,1.653718,0,0,0,1,0,0,2.659998,0,0,-0.2500001,1.078957E-05,0,0.00165701,-0.0005190406,1.460977,0,0,0,1,0,0,2.659998,0,0,-0.4999363,-0.2499643,0,0.001320243,0.001555682,1.476876,0,0,0,1,0,0,2.659998,0,0,0.2499819,0.249999,0,-0.001959503,-0.00171736,1.58666,0,0,0,1,0,0,2.659998,0,0,0.5,0.5,0,0,0,1.746918,0,0,0,0,0,0,2.659998,0,0,0.5,0.25,0,0,0,1.683315,0,0,0,0,0,0,2.659998,0,0,-0.249916,-0.2500207,0,0.0005818906,-0.001624972,1.465994,0,0,0,1,0,0,2.659998,0,0,-0.4999873,-0.5000107,0,-0.001302362,0.0003486873,1.520288,0,0,0,1,0,0,2.659998,0,0,-0.2499924,-0.4999722,0,-0.001443923,0.003366174,1.509671,0,0,0,1,0,0,2.659998,0,0,5.499701E-05,-3.269987E-05,0,0.001744412,-0.004851225,1.489172,0,0,0,1,0,0,2.659998,0,0,0.2500105,-5.786287E-05,0,-0.0022918,-0.001665087,1.554502,0,0,0,1,0,0,2.659998,0,0,0.5,0,0,0,0,1.6529,0,0,0,0,0,0,2.659998,0,0,4.160844E-06,-0.2499888,0,0.002404164,-0.001388789,1.494089,0,0,0,1,0,0,2.659998,0,0,6.153998E-05,-0.4999888,0,-0.0004212035,-0.002269448,1.537048,0,0,0,1,0,0,2.659998,0,0,0.2500261,-0.2499026,0,0.0004842879,0.003719331,1.559236,0,0,0,1,0,0,2.659998,0,0,0.5,-0.25,0,0,0,1.657373,0,0,0,0,0,0,2.659998,0,0,0.24999,-0.4999614,0,0.001371652,0.003163518,1.600554,0,0,0,1,0,0,2.659998,0,0,0.5,-0.5,0,0,0,1.696478,0,0,0,0,0,0,2.659998,0
133,0,-0.2499432,0.4999565,0,0,0,1.565687,0,0,0,1,0,0,2.679998,0,0,-0.5000352,0.2499887,0,0,0,1.505704,0,0,0,1,0,0,2.679998,0,0,-0.4999795,0.4999787,0,0,0,1.57595,0,0,0,1,0,0,2.679998,0,0,-0.2499747,0.2500126,0,0,0,1.495002,0,0,0,1,0,0,2.679998,0,0,3.436147E-05,0.4999779,0,0,0,1.592168,0,0,0,1,0,0,2.679998,0,0,-0.4999629,4.220363E-05,0,0,0,1.471906,0,0,0,1,0,0,2.679998,0,0,4.047585E-05,0.2500281,0,0,0,1.522617,0,0,0,1,0,0,2.679998,0,0,0.2499882,0.4999802,0,0,0,1.653718,0,0,0,1,0,0,2.679998,0,0,-0.2500001,1.078957E-05,0,0,0,1.460977,0,0,0,1,0,0,2.679998,0,0,-0.4999363,-0.2499643,0,0,0,1.476876,0,0,0,1,0,0,2.679998,0,0,0.2499819,0.249999,0,0,0,1.58666,0,0,0,1,0,0,2.679998,0,0,0.5,0.5,0,0,0,1.746918,0,0,0,0,0,0,2.679998,0,0,0.5,0.25,0,0,0,1.683315,0,0,0,0,0,0,2.679998,0,0,-0.249916,-0.2500207,0,0,0,1.465994,0,0,0,1,0,0,2.679998,0,0,-0.4999873,-0.5000107,0,0,0,1.520288,0,0,0,1,0,0,2.679998,0,0,-0.2499924,-0.4999722,0,0,0,1.509671,0,0,0,1,0,0,2.679998,0,0,5.499701E-05,-3.269987E-05,0,0,0,1.489172,0,0,0,1,0,0,2.679998,0,0,0.2500105,-5.786287E-05,0,0,0,1.554502,0,0,0,1,0,0,2.679998,0,0,0.5,0,0,0,0,1.6529,0,0,0,0,0,0,2.679998,0,0,4.160844E-06,-0.2499888,0,0,0,1.494089,0,0,0,1,0,0,2.679998,0,0,6.153998E-05,-0.4999888,0,0,0,1.537048,0,0,0,1,0,0,2.679998,0,0,0.2500261,-0.2499026,0,0,0,1.559236,0,0,0,1,0,0,2.679998,0,0,0.5,-0.25,0,0,0,1.657373,0,0,0,0,0,0,2.679998,0,0,0.24999,-0.4999614,0,0,0,1.600554,0,0,0,1,0,0,2.679998,0,0,0.5,-0.5,0,0,0,1.696478,0,0,0,0,0,0,2.679998,0
