frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5,x6,y6,z6,vx6,vy6,vz6,sdf6,nx6,ny6,nz6,md6,u6,v6,x7,y7,z7,vx7,vy7,vz7,sdf7,nx7,ny7,nz7,md7,u7,v7,x8,y8,z8,vx8,vy8,vz8,sdf8,nx8,ny8,nz8,md8,u8,v8,x9,y9,z9,vx9,vy9,vz9,sdf9,nx9,ny9,nz9,md9,u9,v9,x10,y10,z10,vx10,vy10,vz10,sdf10,nx10,ny10,nz10,md10,u10,v10,x11,y11,z11,vx11,vy11,vz11,sdf11,nx11,ny11,nz11,md11,u11,v11,x12,y12,z12,vx12,vy12,vz12,sdf12,nx12,ny12,nz12,md12,u12,v12,x13,y13,z13,vx13,vy13,vz13,sdf13,nx13,ny13,nz13,md13,u13,v13,x14,y14,z14,vx14,vy14,vz14,sdf14,nx14,ny14,nz14,md14,u14,v14,x15,y15,z15,vx15,vy15,vz15,sdf15,nx15,ny15,nz15,md15,u15,v15,x16,y16,z16,vx16,vy16,vz16,sdf16,nx16,ny16,nz16,md16,u16,v16,x17,y17,z17,vx17,vy17,vz17,sdf17,nx17,ny17,nz17,md17,u17,v17,x18,y18,z18,vx18,vy18,vz18,sdf18,nx18,ny18,nz18,md18,u18,v18,x19,y19,z19,vx19,vy19,vz19,sdf19,nx19,ny19,nz19,md19,u19,v19,x20,y20,z20,vx20,vy20,vz20,sdf20,nx20,ny20,nz20,md20,u20,v20,x21,y21,z21,vx21,vy21,vz21,sdf21,nx21,ny21,nz21,md21,u21,v21,x22,y22,z22,vx22,vy22,vz22,sdf22,nx22,ny22,nz22,md22,u22,v22,x23,y23,z23,vx23,vy23,vz23,sdf23,nx23,ny23,nz23,md23,u23,v23,x24,y24,z24,vx24,vy24,vz24,sdf24,nx24,ny24,nz24,md24,u24,v24
798,0,-0.249899,0.499991,0,0.008303676,-0.001834334,0.469521,0,0,0,1,0,0,0,-0.4999755,0.2498896,0,-0.0006705525,-0.0008076432,0.2407077,0,0,0,1,0,0,0,-0.4999474,0.4999304,0,0.007082525,-0.003117324,0.425248,0,0,0,1,0,0,0,-0.2499199,0.2499663,0,0.0024274,0.0009499494,0.3023779,0,0,0,1,0,0,0,-9.591022E-06,0.4999583,0,-0.0004391715,-0.003379585,0.5965685,0,0,0,1,0,0,0,-0.499933,-7.403977E-05,0,0.006206336,-0.001987523,0.1572151,0,0,0,1,0,0,0,4.04059E-06,0.24998,0,0.001522809,-0.005290659,0.4636413,0,0,0,1,0,0,0,0.2500081,0.4999013,0,0.003399701,-0.003224612,0.773832,0,0,0,1,0,0,0,-0.2499683,-5.5629E-05,0,0.001909585,-0.001187872,0.231674,0,0,0,1,0,0,0,-0.4999192,-0.2501252,0,0.006023052,-0.007841739,0.2408474,0,0,0,1,0,0,0,0.2500071,0.2499467,0,0.001556427,-0.002197177,0.669306,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9784161,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8940504,0,0,0,0,0,0,0,-0.2499181,-0.2500618,0,0.004249813,-0.004605951,0.3024288,0,0,0,1,0,0,0,-0.499905,-0.5000691,0,0.004824998,-0.002309681,0.4253625,0,0,0,1,0,0,0,-0.2499629,-0.500083,0,-0.000230223,-0.004737081,0.469569,0,0,0,1,0,0,0,8.988658E-05,2.416274E-05,0,0.006831954,-0.002521398,0.4127551,0,0,0,1,0,0,0,0.2499534,-6.164924E-05,0,1.341105E-05,-0.005151809,0.631412,0,0,0,1,0,0,0,0.5,0,0,0,0,0.864408,0,0,0,0,0,0,0,-1.328063E-05,-0.2500345,0,0.001493116,-0.003457816,0.4636495,0,0,0,1,0,0,0,5.03389E-05,-0.4999725,0,0.002975212,-0.00331551,0.5966153,0,0,0,1,0,0,0,0.2500411,-0.2500071,0,0.002975763,-0.002852828,0.6693535,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8940504,0,0,0,0,0,0,0,0.2499409,-0.500021,0,-0.001623482,-0.002118946,0.7738429,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9784161,0,0,0,0,0,0
799,0,-0.250023,0.4999344,0,-0.00619963,-0.002828242,0.4634273,0,0,0,1,0,0,0,-0.5000735,0.2499426,0,-0.004899504,0.002650918,0.2313734,0,0,0,1,0,0,0,-0.500052,0.4999669,0,-0.0052318,0.001825393,0.4188302,0,0,0,1,0,0,0,-0.250019,0.2499517,0,-0.004953893,-0.0007309022,0.2941831,0,0,0,1,0,0,0,-2.36254E-05,0.4999716,0,-0.000701719,0.0006645921,0.5915602,0,0,0,1,0,0,0,-0.5000483,-8.826271E-05,0,-0.005762281,-0.0007111473,0.1454173,0,0,0,1,0,0,0,1.755219E-05,0.2499443,0,0.0006755805,-0.001784415,0.4575781,0,0,0,1,0,0,0,0.249936,0.4999463,0,-0.003603102,0.002250076,0.7697318,0,0,0,1,0,0,0,-0.2500319,-9.474155E-05,0,-0.003177674,-0.001955628,0.2220527,0,0,0,1,0,0,0,-0.5000095,-0.2500725,0,-0.004515054,0.002634526,0.2314509,0,0,0,1,0,0,0,0.2499606,0.2499598,0,-0.002323837,0.0006504359,0.664695,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9750721,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8904416,0,0,0,0,0,0,0,-0.2499964,-0.2500709,0,-0.003916027,-0.0004559757,0.2942579,0,0,0,1,0,0,0,-0.5000102,-0.5001075,0,-0.005260112,-0.00191629,0.4189475,0,0,0,1,0,0,0,-0.2499488,-0.5000398,0,0.0007040802,0.002157689,0.4635372,0,0,0,1,0,0,0,-8.890803E-05,-0.0001033689,0,-0.008939734,-0.006376585,0.406016,0,0,0,1,0,0,0,0.2500486,-4.885092E-05,0,0.004760923,0.000639916,0.626709,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8606958,0,0,0,0,0,0,0,-2.17667E-05,-0.2500489,0,-0.0004243035,-0.0007212165,0.4575893,0,0,0,1,0,0,0,-3.346498E-06,-0.500037,0,-0.002684271,-0.003221632,0.5916156,0,0,0,1,0,0,0,0.250009,-0.2499909,0,-0.001606346,0.0008106235,0.6647467,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8904416,0,0,0,0,0,0,0,0.249993,-0.5000288,0,0.002605469,-0.0003933908,0.7698198,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9750721,0,0,0,0,0,0
800,0,-0.2499227,0.499984,0,0.005014988,0.002478064,0.4595656,0,0,0,1,0,0,0,-0.4999756,0.2499958,0,0.004895033,0.002659113,0.2251879,0,0,0,1,0,0,0,-0.4999818,0.5000466,0,0.003512205,0.003983082,0.4146603,0,0,0,1,0,0,0,-0.2499454,0.2499841,0,0.003682078,0.001618267,0.2888652,0,0,0,1,0,0,0,3.968631E-05,0.4999761,0,0.003165586,0.0002250076,0.5883268,0,0,0,1,0,0,0,-0.500035,1.438368E-05,0,0.0006616118,0.005132321,0.1374968,0,0,0,1,0,0,0,-4.549578E-05,0.2499695,0,-0.0031524,0.001259894,0.4535649,0,0,0,1,0,0,0,0.2500142,0.4999706,0,0.003910066,0.001218915,0.767149,0,0,0,1,0,0,0,-0.25003,-1.847871E-05,0,9.238724E-05,0.003813144,0.2156906,0,0,0,1,0,0,0,-0.4999913,-0.2500321,0,0.0009104613,0.002022088,0.2252112,0,0,0,1,0,0,0,0.2499848,0.2500354,0,0.001209975,0.003782661,0.6617488,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9728908,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8880866,0,0,0,0,0,0,0,-0.2500028,-0.2500406,0,-0.000318885,0.001515449,0.2888666,0,0,0,1,0,0,0,-0.5000604,-0.5000344,0,-0.002512337,0.003653766,0.4146519,0,0,0,1,0,0,0,-0.2499743,-0.5000449,0,-0.00127554,-0.0002533198,0.4595945,0,0,0,1,0,0,0,2.597202E-06,4.975734E-06,0,0.004575263,0.005417235,0.4017631,0,0,0,1,0,0,0,0.2499629,-1.667038E-05,0,-0.004285576,0.001609028,0.6234978,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8582731,0,0,0,0,0,0,0,-2.141029E-05,-0.2500105,0,1.78201E-05,0.001923741,0.4535998,0,0,0,1,0,0,0,-2.587544E-05,-0.5000106,0,-0.001126447,0.001320243,0.5883077,0,0,0,1,0,0,0,0.2499902,-0.2499856,0,-0.0009380284,0.0002637507,0.6617387,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8880866,0,0,0,0,0,0,0,0.249943,-0.4999985,0,-0.002499671,0.001516939,0.7671083,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9728908,0,0,0,0,0,0
801,0,-0.2500057,0.5000032,0,-0.00415072,0.0009626154,0.4540149,0,0,0,1,0,0,0,-0.5000206,0.2500489,0,-0.002251566,0.002658368,0.2163876,0,0,0,1,0,0,0,-0.5000538,0.5000907,0,-0.003598632,0.002205373,0.4087393,0,0,0,1,0,0,0,-0.2499899,0.2500481,0,-0.00222847,0.003200771,0.2812762,0,0,0,1,0,0,0,-3.717978E-05,0.5000038,0,-0.003843306,0.001381338,0.5837008,0,0,0,1,0,0,0,-0.5000397,1.650948E-05,0,-0.0002324582,0.0001062899,0.1260986,0,0,0,1,0,0,0,-1.778412E-05,0.2500622,0,0.001385584,0.004636498,0.4480354,0,0,0,1,0,0,0,0.2499783,0.4999837,0,-0.001797081,0.0006526711,0.7634088,0,0,0,1,0,0,0,-0.250012,3.395936E-05,0,0.0008985404,0.002621905,0.2066458,0,0,0,1,0,0,0,-0.4999857,-0.2500092,0,0.0002831222,0.00114441,0.2163609,0,0,0,1,0,0,0,0.2500039,0.2500029,0,0.0009529296,-0.001627208,0.6575661,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9698402,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.884792,0,0,0,0,0,0,0,-0.2499477,-0.2499257,0,0.002755226,0.00574589,0.2812309,0,0,0,1,0,0,0,-0.4999361,-0.5000651,0,0.006215277,-0.0015378,0.4087144,0,0,0,1,0,0,0,-0.2499913,-0.4999838,0,-0.0008486215,0.003054739,0.4540048,0,0,0,1,0,0,0,2.299106E-05,7.235045E-05,0,0.001019693,0.003368737,0.3956851,0,0,0,1,0,0,0,0.2499579,1.827151E-05,0,-0.0002503396,0.001747095,0.6191016,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8548831,0,0,0,0,0,0,0,-2.866668E-05,-0.2499738,0,-0.0003628192,0.001834334,0.4479914,0,0,0,1,0,0,0,6.678332E-05,-0.4999471,0,0.00463294,0.003173948,0.5837299,0,0,0,1,0,0,0,0.2500045,-0.2499294,0,0.0007115307,0.00281185,0.6575446,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.884792,0,0,0,0,0,0,0,0.2500502,-0.4999445,0,0.00536144,0.002700092,0.7634442,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9698402,0,0,0,0,0,0
802,0,-0.2500564,0.5000742,0,-0.002533198,0.003549458,0.4503859,0,0,0,1,0,0,0,-0.49994,0.2500982,0,0.004032256,0.002464653,0.210496,0,0,0,1,0,0,0,-0.5000639,0.5000165,0,-0.0005066397,-0.003710391,0.4047226,0,0,0,1,0,0,0,-0.2499694,0.2500578,0,0.001025945,0.0004842879,0.276224,0,0,0,1,0,0,0,4.631804E-05,0.5000618,0,0.004174893,0.002902747,0.5807557,0,0,0,1,0,0,0,-0.4998782,6.130715E-05,0,0.008073452,0.002239885,0.1183534,0,0,0,1,0,0,0,-2.754527E-05,0.2500532,0,-0.0004880579,-0.0004500152,0.444322,0,0,0,1,0,0,0,0.250093,0.4999874,0,0.005736949,0.0001862646,0.761047,0,0,0,1,0,0,0,-0.2499684,5.416626E-05,0,0.002180041,0.001010346,0.2005991,0,0,0,1,0,0,0,-0.5000468,-0.2498901,0,-0.00305921,0.005955996,0.2103651,0,0,0,1,0,0,0,0.2500017,0.2499749,0,-0.0001072884,-0.00139773,0.654789,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9678298,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8826199,0,0,0,0,0,0,0,-0.2499957,-0.2499323,0,-0.002402068,-0.000331551,0.2761408,0,0,0,1,0,0,0,-0.5000362,-0.4998987,0,-0.005005302,0.008323792,0.4046202,0,0,0,1,0,0,0,-0.2500569,-0.4999611,0,-0.003279002,0.001132489,0.4502953,0,0,0,1,0,0,0,3.618441E-05,9.226694E-05,0,0.0006596675,0.0009958247,0.3916524,0,0,0,1,0,0,0,0.2499698,-4.09044E-05,0,0.0005967917,-0.002958797,0.6162114,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8526477,0,0,0,0,0,0,0,1.304813E-05,-0.2499174,0,0.002085741,0.002817066,0.444299,0,0,0,1,0,0,0,-1.978993E-05,-0.4999359,0,-0.004328664,0.0005573037,0.5806299,0,0,0,1,0,0,0,0.2500139,-0.2499682,0,0.0004738571,-0.001938642,0.6547979,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8826199,0,0,0,0,0,0,0,0.2499777,-0.4999988,0,-0.003629179,-0.002716483,0.7609625,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9678298,0,0,0,0,0,0
803,0,-0.2499446,0.5000644,0,0.005587193,-0.0004917385,0.4449886,0,0,0,1,0,0,0,-0.5000366,0.2500681,0,-0.004830958,-0.001507998,0.201604,0,0,0,1,0,0,0,-0.4999975,0.5001143,0,0.00331849,0.004887583,0.3989422,0,0,0,1,0,0,0,-0.2499929,0.2500829,0,-0.001173467,0.001256168,0.2686669,0,0,0,1,0,0,0,-3.452254E-05,0.5000368,0,-0.004042031,-0.001251698,0.5761982,0,0,0,1,0,0,0,-0.5000206,8.923691E-05,0,-0.007116797,0.001396489,0.1065956,0,0,0,1,0,0,0,-4.164815E-05,0.2499879,0,-0.0007051441,-0.003267826,0.4387988,0,0,0,1,0,0,0,0.2499603,0.4999493,0,-0.006634745,-0.001904369,0.7573017,0,0,0,1,0,0,0,-0.2500246,9.07356E-05,0,-0.00280738,0.001828468,0.1914477,0,0,0,1,0,0,0,-0.5000179,-0.2500132,0,0.001448393,-0.006157162,0.2015669,0,0,0,1,0,0,0,0.2499948,0.2500213,0,-0.0003486873,0.002321602,0.6507109,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9648665,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8794171,0,0,0,0,0,0,0,-0.2499851,-0.2499816,0,0.0005312266,-0.002464653,0.2686139,0,0,0,1,0,0,0,-0.5000222,-0.5000193,0,0.0007033351,-0.006031992,0.3988601,0,0,0,1,0,0,0,-0.2499755,-0.4999555,0,0.004069509,0.0002801419,0.4448891,0,0,0,1,0,0,0,-9.810208E-06,9.746644E-05,0,-0.002299732,0.0002599752,0.3856121,0,0,0,1,0,0,0,0.2499484,2.709771E-06,0,-0.001069159,0.00218071,0.6119051,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8493512,0,0,0,0,0,0,0,-3.56524E-05,-0.2499248,0,-0.002435028,-0.0003665687,0.4387779,0,0,0,1,0,0,0,-6.330984E-06,-0.4999035,0,0.0006729477,0.001622737,0.5761277,0,0,0,1,0,0,0,0.2499528,-0.2500049,0,-0.003056974,-0.001837314,0.6506685,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8794171,0,0,0,0,0,0,0,0.2500278,-0.4999534,0,0.002508611,0.002272428,0.7573571,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9648665,0,0,0,0,0,0
804,0,-0.2499881,0.5000293,0,-0.00217408,-0.001752377,0.4414974,0,0,0,1,0,0,0,-0.5000176,0.250019,0,0.0009477142,-0.002452732,0.1958695,0,0,0,1,0,0,0,-0.5000391,0.4999897,0,-0.002078713,-0.006227198,0.3951097,0,0,0,1,0,0,0,-0.2500362,0.2499717,0,-0.002162904,-0.005561116,0.2637517,0,0,0,1,0,0,0,3.926634E-05,0.4999491,0,0.003689446,-0.004385414,0.5733457,0,0,0,1,0,0,0,-0.500013,-1.591319E-05,0,0.0003784896,-0.005257507,0.09892435,0,0,0,1,0,0,0,-2.326529E-05,0.2500028,0,0.0009191436,0.0007480386,0.4353384,0,0,0,1,0,0,0,0.2500044,0.4999783,0,0.002201647,0.001448393,0.755064,0,0,0,1,0,0,0,-0.2499802,-1.963797E-06,0,0.002221764,-0.004634972,0.1856154,0,0,0,1,0,0,0,-0.5000773,-0.2500462,0,-0.002971293,-0.001648069,0.1958902,0,0,0,1,0,0,0,0.2500212,0.2499818,0,0.001324714,-0.001977385,0.648138,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9629957,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8773945,0,0,0,0,0,0,0,-0.2500208,-0.2499916,0,-0.001785905,-0.000498444,0.2637712,0,0,0,1,0,0,0,-0.5000016,-0.4999858,0,0.00102818,0.001676381,0.3951052,0,0,0,1,0,0,0,-0.2499835,-0.5000441,0,-0.0003978611,-0.004428627,0.4415112,0,0,0,1,0,0,0,-8.696788E-06,-1.425578E-05,0,5.567101E-05,-0.005586113,0.3817995,0,0,0,1,0,0,0,0.2499406,-3.388337E-05,0,-0.0003933908,-0.001829658,0.6091855,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8472691,0,0,0,0,0,0,0,-5.135887E-05,-0.250063,0,-0.0007853239,-0.006911906,0.4353408,0,0,0,1,0,0,0,-3.356371E-05,-0.4999427,0,-0.001361637,-0.001962484,0.5732943,0,0,0,1,0,0,0,0.2499932,-0.2499552,0,0.002020598,0.002487005,0.648105,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8773945,0,0,0,0,0,0,0,0.2500177,-0.4999816,0,-0.0005051495,-0.00140965,0.7550763,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9629957,0,0,0,0,0,0
805,0,-0.2501009,0.4999528,0,-0.005636367,-0.00382662,0.4363469,0,0,0,1,0,0,0,-0.5000462,0.2499536,0,-0.001427532,-0.003272296,0.1873781,0,0,0,1,0,0,0,-0.500118,0.4999375,0,-0.003945829,-0.002609194,0.3896067,0,0,0,1,0,0,0,-0.2500375,0.2498932,0,-6.705525E-05,-0.003924222,0.2565886,0,0,0,1,0,0,0,-3.014198E-05,0.4999765,0,-0.003470417,0.001373888,0.5691687,0,0,0,1,0,0,0,-0.5000474,-8.006004E-05,0,-0.001722575,-0.003207343,0.08737592,0,0,0,1,0,0,0,1.551746E-05,0.2500266,0,0.001939138,0.001189113,0.4302834,0,0,0,1,0,0,0,0.249939,0.4999534,0,-0.003270061,-0.001247228,0.7516625,0,0,0,1,0,0,0,-0.2500478,-7.286591E-05,0,-0.003382565,-0.003545107,0.1768767,0,0,0,1,0,0,0,-0.5000942,-0.2500563,0,-0.0008434061,-0.0005066397,0.1874509,0,0,0,1,0,0,0,0.2500609,0.2499574,0,0.001981855,-0.00121817,0.6443949,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9602707,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8744473,0,0,0,0,0,0,0,-0.2501312,-0.2500254,0,-0.005516412,-0.001691282,0.2566141,0,0,0,1,0,0,0,-0.5000448,-0.50005,0,-0.002157689,-0.003211201,0.3897043,0,0,0,1,0,0,0,-0.2500788,-0.5000568,0,-0.004768373,-0.0006347897,0.4364405,0,0,0,1,0,0,0,1.008054E-05,6.802613E-06,0,0.0009388668,0.00105292,0.3762254,0,0,0,1,0,0,0,0.2499442,-4.241955E-05,0,0.0001832844,-0.0004268091,0.6052293,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8442349,0,0,0,0,0,0,0,-7.161446E-05,-0.2500235,0,-0.00101278,0.001974405,0.4302123,0,0,0,1,0,0,0,-1.917868E-05,-0.5000281,0,0.0007192516,-0.004270675,0.5692105,0,0,0,1,0,0,0,0.2499784,-0.2499632,0,-0.0007398429,-0.0004030766,0.6443226,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8744473,0,0,0,0,0,0,0,0.2500403,-0.4999823,0,0.001129508,-3.57628E-05,0.7517585,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9602707,0,0,0,0,0,0
806,0,-0.2499193,0.4999801,0,0.009076301,0.001364947,0.4332181,0,0,0,1,0,0,0,-0.5000447,0.2500035,0,7.450584E-05,0.002494455,0.1819514,0,0,0,1,0,0,0,-0.4999545,0.4999516,0,0.00817627,0.000701845,0.3861251,0,0,0,1,0,0,0,-0.2500037,0.2499579,0,0.001688302,0.003234298,0.2520696,0,0,0,1,0,0,0,2.697537E-05,0.5000038,0,0.002855869,0.001363457,0.5665802,0,0,0,1,0,0,0,-0.5001023,-4.748932E-05,0,-0.002741815,0.001628537,0.07978283,0,0,0,1,0,0,0,9.434905E-06,0.2499575,0,-0.000304128,-0.003457816,0.4269959,0,0,0,1,0,0,0,0.2499987,0.4999456,0,0.002988429,-0.0003889205,0.7495837,0,0,0,1,0,0,0,-0.2500404,-5.989168E-05,0,0.0003725292,0.0006487117,0.1712546,0,0,0,1,0,0,0,-0.5000123,-0.250091,0,0.00409484,-0.001737476,0.1820114,0,0,0,1,0,0,0,0.2500254,0.250032,0,-0.001774729,0.003730507,0.6419851,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9585392,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8725739,0,0,0,0,0,0,0,-0.2500135,-0.2499943,0,0.005882981,0.001556427,0.2520855,0,0,0,1,0,0,0,-0.4999135,-0.5000658,0,0.006560984,-0.0007897618,0.3862258,0,0,0,1,0,0,0,-0.2499233,-0.5000545,0,0.007776174,0.0001132489,0.4332777,0,0,0,1,0,0,0,1.338678E-05,8.57523E-06,0,0.0001653119,8.863088E-05,0.3726534,0,0,0,1,0,0,0,0.2499947,1.788114E-05,0,0.002522022,0.003015036,0.6027554,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8423058,0,0,0,0,0,0,0,1.487418E-05,-0.2500516,0,0.004324434,-0.00140518,0.4270394,0,0,0,1,0,0,0,0.0001136834,-0.5000399,0,0.006643106,-0.000587106,0.5666612,0,0,0,1,0,0,0,0.2500197,-0.2499539,0,0.002063812,0.0004693868,0.641956,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8725739,0,0,0,0,0,0,0,0.2499467,-0.5000121,0,-0.004683437,-0.001490117,0.7495782,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9585392,0,0,0,0,0,0
807,0,-0.2499713,0.500023,0,-0.002600254,0.002145768,0.4279651,0,0,0,1,0,0,0,-0.5000041,0.2499667,0,0.002029539,-0.001839549,0.1728705,0,0,0,1,0,0,0,-0.4999748,0.4999409,0,-0.00101626,-0.0005349519,0.3804012,0,0,0,1,0,0,0,-0.2499575,0.249955,0,0.002313406,-0.0001467765,0.2445568,0,0,0,1,0,0,0,-3.237843E-05,0.5000324,0,-0.002967691,0.001427532,0.5622458,0,0,0,1,0,0,0,-0.4999824,-3.551989E-05,0,0.00599623,0.0005984716,0.0669295,0,0,0,1,0,0,0,9.001165E-06,0.2500076,0,-2.1687E-05,0.002505631,0.4216933,0,0,0,1,0,0,0,0.2500213,0.4999446,0,0.001128018,-5.066397E-05,0.7461441,0,0,0,1,0,0,0,-0.2500118,-3.462368E-05,0,0.001427532,0.001263401,0.1619345,0,0,0,1,0,0,0,-0.5000061,-0.2499713,0,0.000306964,0.005985799,0.1728739,0,0,0,1,0,0,0,0.2500602,0.2500056,0,0.001740456,-0.001323224,0.6380939,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9557212,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8695241,0,0,0,0,0,0,0,-0.2499748,-0.2499869,0,0.001936407,0.0003673138,0.2445662,0,0,0,1,0,0,0,-0.5000268,-0.4999955,0,-0.005663934,0.003516675,0.3804518,0,0,0,1,0,0,0,-0.2500666,-0.5000103,0,-0.007163736,0.002211333,0.4279174,0,0,0,1,0,0,0,3.673158E-05,4.057814E-05,0,0.001167241,0.001600146,0.3668174,0,0,0,1,0,0,0,0.2499628,1.705512E-06,0,-0.00159219,-0.0008087818,0.5986121,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8391649,0,0,0,0,0,0,0,-1.646276E-05,-0.2499761,0,-0.001566848,0.003777446,0.4216595,0,0,0,1,0,0,0,-4.120421E-05,-0.49994,0,-0.007744383,0.004994871,0.5621773,0,0,0,1,0,0,0,0.2500161,-0.2499458,0,-0.0001817942,0.0004000963,0.6380357,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8695241,0,0,0,0,0,0,0,0.2500306,-0.4999776,0,0.004199149,0.001722575,0.7461694,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9557212,0,0,0,0,0,0
808,0,-0.2500171,0.500044,0,-0.002288819,0.001052022,0.4248188,0,0,0,1,0,0,0,-0.499975,0.2500568,0,0.001455844,0.004508348,0.1674533,0,0,0,1,0,0,0,-0.5000105,0.5000718,0,-0.00178367,0.006547573,0.3771039,0,0,0,1,0,0,0,-0.2499455,0.2500296,0,0.0005990269,0.003731997,0.2400747,0,0,0,1,0,0,0,1.534714E-06,0.5000224,0,0.001695658,-0.000497699,0.5596907,0,0,0,1,0,0,0,-0.5000768,0.0001070604,0,-0.00472367,0.007129017,0.05898482,0,0,0,1,0,0,0,1.820725E-06,0.2499982,0,-0.0003590222,-0.0004708769,0.4185044,0,0,0,1,0,0,0,0.25005,0.4999023,0,0.001433492,-0.002112986,0.7440878,0,0,0,1,0,0,0,-0.2500975,2.836296E-05,0,-0.004287066,0.003149333,0.156211,0,0,0,1,0,0,0,-0.5000706,-0.2499141,0,-0.003224612,0.002864004,0.1673532,0,0,0,1,0,0,0,0.2499493,0.2499927,0,-0.005543979,-0.0006437304,0.6356593,0,0,0,1,0,0,0,0.5,0.5,0,0,0,0.9540468,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.8677111,0,0,0,0,0,0,0,-0.2500387,-0.2499634,0,-0.003195555,0.001177937,0.2399821,0,0,0,1,0,0,0,-0.5001192,-0.4999395,0,-0.004619362,0.002799929,0.376987,0,0,0,1,0,0,0,-0.2500342,-0.4999892,0,0.001621247,0.001056493,0.4247664,0,0,0,1,0,0,0,-6.183621E-05,3.288143E-05,0,-0.004928391,-0.0003848359,0.3632254,0,0,0,1,0,0,0,0.2499853,-2.746261E-05,0,0.001123548,-0.001458407,0.5961842,0,0,0,1,0,0,0,0.5,0,0,0,0,0.8372976,0,0,0,0,0,0,0,-9.331955E-05,-0.249992,0,-0.003842841,-0.0007942322,0.418424,0,0,0,1,0,0,0,-3.76294E-05,-0.4999785,0,0.0001787405,-0.001925231,0.559635,0,0,0,1,0,0,0,0.2499158,-0.2499809,0,-0.005012007,-0.001753867,0.6356252,0,0,0,1,0,0,0,0.5,-0.25,0,0,0,0.8677111,0,0,0,0,0,0,0,0.2499429,-0.4999886,0,-0.004388394,-0.0005453827,0.7440491,0,0,0,1,0,0,0,0.5,-0.5,0,0,0,0.9540468,0,0,0,0,0,0
