frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
10,0.09656369,0.00923044,-0.2235921,0.1801283,0.0418876,-0.02081916,0.08443588,-0.6661755,0.7447017,-0.04036738,1,0.5,0,0.4766158,-0.2339816,0.2754452,0.7012892,0.6026896,-0.1114533,0.01284057,-0.01810464,0.3744213,0.9270819,1,1,1,0.5535794,-0.1854139,-0.1662974,0.2711595,0.1974978,-0.2400556,-0.2478136,0.2683684,0.9540012,0.1336417,1,1,0,0.03865389,0.001469732,0.2236855,0.3799265,0.03708385,0.006293508,0.2498462,-0.5964512,0.5700765,0.5650299,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5460523,-0.4645089,0.8852329,-0.02437353,0,0,0,0,0.5,0.225496,0,0,0,0.6289917,-0.4303845,0.8202009,0.3768814,0,0,1
11,0.1595861,0.02599575,-0.2243892,-0.2999717,-0.1049344,0.004035981,0.4375009,-0.8757142,0.4821284,-0.02601508,1,0.5,0,0.3071736,-0.4461658,0.2322692,-2.036072,-0.5322563,0.2077372,0.3004528,-0.8412681,-0.02519296,0.5400309,1,1,1,0.2468412,-0.4661532,-0.2142382,-1.76639,-0.4069896,0.1624242,0.2349636,-0.9983186,-0.05463292,-0.01937271,1,1,0,0.2023365,0.04266872,0.2243977,-0.1064845,-0.03540946,-0.01139716,0.502701,-0.776136,0.4674062,0.4232545,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8489408,-0.7269177,0.6864645,-0.01890075,0,0,0,0,0.5,0.225496,0,0,0,0.9142271,-0.6933603,0.6547746,0.3008682,0,0,1
12,-0.2568309,0.07076652,-0.2250637,0.5234988,-0.3394497,0.01074672,1.315046,-0.9617178,0.2736936,-0.01380882,1,0.5,0,-0.5559328,-0.3312776,0.2243894,-0.1117856,0.05667361,-0.06160068,1.59039,-0.9781257,0.04531326,0.2030192,1,1,1,-0.5527379,-0.3323692,-0.2265236,-0.4362823,0.3273816,-0.06129297,1.543787,-0.9988658,0.04581241,-0.01297767,1,1,0,-0.2802236,0.08589755,0.225018,0.3812836,-0.2539826,-0.003460796,1.389942,-0.9359837,0.2708535,0.2248841,1,0.5,1,0,0.5,-0.225496,0,0,0,1.25341,-0.8490492,0.5281137,-0.0145408,0,0,0,0,0.5,0.225496,0,0,0,1.304119,-0.8251849,0.51327,0.235847,0,0,1
13,0.03707042,0.001208563,-0.2253993,0.6404375,0.04728069,0.008852039,1.490635,-0.9766167,0.2146092,-0.01275942,1,0.5,0,0.3012907,-0.41743,0.2303482,1.620766,0.7107142,0.086204,1.234136,-0.9687057,0.004941952,0.2481629,1,1,1,0.2789495,-0.4364514,-0.2196527,1.769767,0.6289335,0.08562583,1.202354,-0.9999145,-0.006139369,-0.01154443,1,1,0,0.02665579,0.0004826536,0.2254663,0.4976851,0.01230889,0.006830695,1.545235,-0.9556368,0.208525,0.2080281,1,0.5,1,0,0.5,-0.225496,0,0,0,1.687032,-0.9058656,0.4234048,-0.0116578,0,0,0,0,0.5,0.225496,0,0,0,1.727893,-0.8892516,0.4156393,0.1909858,0,0,1
14,0.1504236,0.02317964,-0.2253782,-1.264064,-0.4353823,-0.0163585,0.956677,-0.9511105,0.3083591,-0.01742196,1,0.5,0,0.3044089,-0.4516508,0.2264657,-1.178852,-0.3573821,0.02869145,0.8034809,-0.9447591,-0.01967867,0.3271745,1,1,1,0.3227623,-0.4461617,-0.2241329,-1.3267,-0.4634919,0.02125428,0.7135295,-0.9996642,-0.01661411,-0.01988657,1,1,0,0.131641,0.01764138,0.2251754,-1.103275,-0.327518,-0.007710609,1.032805,-0.9161265,0.2894311,0.2773839,1,0.5,1,0,0.5,-0.225496,0,0,0,1.293618,-0.8563049,0.5162748,-0.01421484,0,0,0,0,0.5,0.225496,0,0,0,1.343221,-0.8332611,0.5023814,0.2308437,0,0,1
15,-0.1821695,0.03433838,-0.2252058,-0.1365357,0.0557503,0.005098434,0.8025736,-0.9352696,0.3534068,-0.01935076,1,0.5,0,-0.5350702,-0.3069387,0.2355512,-0.2663971,0.1951099,0.01431257,1.134753,-0.961098,0.07283137,0.2664324,1,1,1,-0.5626919,-0.2897819,-0.214288,-0.1208723,0.03441127,-0.004485251,1.104636,-0.9963505,0.08489034,-0.008904188,1,1,0,-0.1634615,0.02737683,0.2253484,-0.1284503,0.04528465,0.00364557,0.8510702,-0.8878513,0.3355687,0.3148233,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8898216,-0.7454826,0.6662725,-0.01834479,0,0,0,0,0.5,0.225496,0,0,0,0.9532725,-0.7129344,0.6371827,0.2927847,0,0,1
16,0.110966,0.01223251,-0.2255604,1.113119,0.2186419,-0.008922074,0.1170059,-0.7027228,0.7102566,-0.04142649,1,0.5,0,0.1769407,-0.4841651,0.2235309,1.616087,0.2726899,-0.0379108,0.06382477,-0.6519926,-0.1031617,0.7511747,1,1,1,0.2289621,-0.4735396,-0.2243542,1.503009,0.3204302,-0.04835876,-0.1799234,-0.985977,-0.1485256,-0.07608863,1,1,0,0.09676719,0.009387682,0.2253199,1.18231,0.2056212,-0.005772712,0.255625,-0.5925996,0.5761954,0.5628717,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5745516,-0.5067698,0.8617548,-0.0237271,0,0,0,0,0.5,0.225496,0,0,0,0.655447,-0.4712897,0.8014215,0.3682523,0,0,1
17,-0.1979138,0.04037581,-0.2251576,-1.0812,0.4106255,0.007135424,0.02545208,-0.458177,0.8875706,-0.04787801,1,0.5,0,-0.277907,-0.4472452,0.2312326,-0.3438906,0.379868,0.06547647,0.03785604,-0.5963367,-0.03949976,0.801762,1,1,1,-0.3025557,-0.448461,-0.2190942,-1.772157,0.5559909,0.1005918,-0.1533521,-0.9963772,-0.06479494,-0.0550825,1,1,0,-0.2162451,0.04882718,0.2253269,-1.077803,0.4733471,0.0009641055,0.1881039,-0.3765149,0.6900516,0.6181144,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4273408,-0.04619259,0.9985541,-0.02749366,0,0,0,0,0.5,0.225496,0,0,0,0.5199794,-0.04199719,0.9078615,0.4171614,0,0,1
18,-0.1286167,0.0161466,-0.2213669,0.0729278,-0.0160236,-0.002940745,0.04527658,0.5839177,0.8108667,-0.03918548,1,0.5,0,-0.4371526,-0.303602,0.2812699,-0.2031938,0.2759428,0.05507471,-0.003311753,0.01985301,0.2464281,0.9689577,1,1,1,-0.5656272,-0.2137763,-0.1417065,0.003457071,0.09031896,-0.05242156,-0.2499874,-0.4744317,0.8488521,0.2331623,1,1,0,-0.04538169,0.00155686,0.2218885,0.007135983,0.006217099,0.01373664,0.2225668,0.5558401,0.5917195,0.5838748,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5285655,0.4345988,0.9002829,-0.02478791,0,0,0,0,0.5,0.225496,0,0,0,0.6128089,0.4016982,0.8321285,0.3823621,0,0,1
19,-0.1827348,0.03438843,-0.2248282,0.3827417,-0.1476929,0.01891927,0.3960654,0.8574691,0.5137889,-0.02770802,1,0.5,0,-0.3074028,-0.4422654,0.2334492,2.169206,-0.4909547,0.2605685,0.2761876,0.8292845,-0.02095545,0.5584336,1,1,1,-0.238224,-0.4623101,-0.2118306,1.696332,-0.3232853,0.1755693,0.2138813,0.9985682,-0.05086295,-0.0165722,1,1,0,-0.2177416,0.04949264,0.2246761,0.07016885,-0.02726504,-0.002397598,0.4717165,0.7546868,0.4893327,0.4370371,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8276616,0.7163596,0.6974669,-0.01920368,0,0,0,0,0.5,0.225496,0,0,0,0.8939447,0.6822962,0.6643018,0.3052459,0,0,1
20,0.2586759,0.07204381,-0.2251827,-0.9446177,-0.5971009,-0.0008277599,1.267435,0.9593706,0.2817891,-0.01424818,1,0.5,0,0.5541136,-0.3326008,0.224066,0.3126324,0.1007542,-0.1656235,1.537863,0.9770345,0.04583194,0.2080935,1,1,1,0.5674083,-0.3214148,-0.2266399,1.137934,0.8608598,-0.1548976,1.507261,0.9985535,0.05210346,-0.01327176,1,1,0,0.2774965,0.08397964,0.2252481,-1.038525,-0.7281247,0.00727624,1.338542,0.9325025,0.2773826,0.2312963,1,0.5,1,0,0.5,-0.225496,0,0,0,1.209663,0.8404865,0.5416272,-0.01491287,0,0,0,0,0.5,0.225496,0,0,0,1.261631,0.8156922,0.5256491,0.2415352,0,0,1
21,-0.03164317,0.0008556043,-0.2252537,-0.5781778,0.03077378,0.0006251039,1.451834,0.9757076,0.2186946,-0.01293846,1,0.5,0,-0.2885471,-0.415441,0.2373351,-1.511156,0.6431969,0.0654042,1.204606,0.9665082,0.006194372,0.2565608,1,1,1,-0.2990108,-0.4215278,-0.2134545,-1.886935,0.7989573,0.07296059,1.137113,0.9999625,0.002731757,-0.008218419,1,1,0,-0.01066299,-5.397032E-05,0.225273,-0.5188715,0.00407456,0.0006802383,1.517288,0.9544495,0.2111479,0.2108143,1,0.5,1,0,0.5,-0.225496,0,0,0,1.646268,0.9020602,0.4314466,-0.01187922,0,0,0,0,0.5,0.225496,0,0,0,1.68789,0.8848996,0.4232389,0.1944778,0,0,1
22,-0.1647918,0.02776431,-0.2253064,0,0,0,0.9877964,0.9522033,0.3049909,-0.0170093,1,0.5,0,-0.3464418,-0.4378485,0.225901,0,0,0,0.8064619,0.9453278,-0.00906918,0.3259957,1,1,1,-0.3257087,-0.4455329,-0.2245799,0,0,0,0.7561603,0.9996876,-0.01554973,-0.01956745,1,1,0,-0.1840798,0.03508902,0.2251949,0,0,0,1.031702,0.9123163,0.3010305,0.2775964,1,0.5,1,0,0.5,-0.225496,0,0,0,1.33281,0.8628697,0.505235,-0.01391087,0,0,0,0,0.5,0.225496,0,0,0,1.38138,0.8405939,0.4921919,0.2261616,0,0,1
23,0.1558856,0.0248172,-0.2254165,0.02842994,0.01710188,-0.002433361,0.8059481,0.9383263,0.345203,-0.01946212,1,0.5,0,0.566693,-0.2747751,0.2158265,0.2907248,0.2356977,-0.0877947,1.194985,0.965326,0.08921903,0.2453276,1,1,1,0.5381867,-0.2972504,-0.2336852,0.0858188,0.08277449,-0.06980154,1.113205,0.9965914,0.07980977,-0.02088091,1,1,0,0.1700577,0.02964353,0.2253668,0.1464598,0.04623692,-0.003367664,0.8874799,0.8934022,0.3283965,0.3065751,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9149201,0.7558872,0.6544539,-0.01801939,0,0,0,0,0.5,0.225496,0,0,0,0.9772934,0.7239726,0.626822,0.288024,0,0,1
24,-0.08930216,0.008047967,-0.2254058,-1.212298,0.1934658,0.004634263,0.154882,0.7478015,0.662788,-0.03879441,1,0.5,0,-0.2209412,-0.4753546,0.2244767,-1.660521,0.3203468,0.02084301,0.05752987,0.6422664,-0.08852366,0.7613524,1,1,1,-0.1899571,-0.4816465,-0.2254207,-1.378063,0.2281398,0.03781097,-0.1061527,0.987862,-0.1412895,-0.06454458,1,1,0,-0.1046517,0.01093571,0.2253707,-1.335045,0.2435763,0.004971774,0.2725814,0.6140094,0.565553,0.5505836,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5924261,0.5300348,0.8476546,-0.02333887,0,0,0,0,0.5,0.225496,0,0,0,0.6720885,0.4940104,0.7900427,0.3630238,0,0,1
25,0.2171965,0.04958747,-0.2254179,1.114509,0.5096246,0.006915632,0.05963737,0.5251228,0.8498137,-0.04541851,1,0.5,0,0.3045674,-0.4384582,0.2301889,0.3125624,0.4494594,0.1274601,0.07495105,0.6630986,-0.02166824,0.7482184,1,1,1,0.3082274,-0.4421217,-0.2207774,1.68805,0.6004112,0.09340275,-0.1141934,0.9976741,-0.04178696,-0.05385453,1,1,0,0.2298083,0.05579618,0.2254095,1.243678,0.6067122,0.006746504,0.2120653,0.4304243,0.676618,0.5974304,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4295193,0.08249625,0.9962139,-0.02742922,0,0,0,0,0.5,0.225496,0,0,0,0.5219604,0.07503407,0.9061016,0.4163527,0,0,1
26,0.1110789,0.01181638,-0.2198818,0.005252289,0.005160553,0.02060906,0.03599507,-0.5756859,0.8168291,-0.03709317,1,0.5,0,0.4093204,-0.2978555,0.296317,0.06628785,0.3984393,0.2468498,0.01269698,-0.02013532,0.2499419,0.9680514,1,1,1,0.5433442,-0.2220642,-0.1276578,0.07208589,0.2100491,0.2135307,-0.250751,0.496293,0.8182014,0.2902407,1,1,0,0.01483058,-0.0001392042,0.2208244,-0.1938526,-0.003596672,-0.02210514,0.22272,-0.5601243,0.5892472,0.5822787,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5169694,-0.4126414,0.9105485,-0.02507056,0,0,0,0,0.5,0.225496,0,0,0,0.6020997,-0.3807674,0.8402144,0.3860776,0,0,1
27,0.2083015,0.0453382,-0.225383,-0.1464919,-0.06372055,0.01202226,0.3495951,-0.8314607,0.5547798,-0.02987653,1,0.5,0,0.2529693,-0.4537942,0.2242595,-2.443383,-0.3499882,0.0724532,0.2865524,-0.8413135,-0.03533672,0.5393913,1,1,1,0.2475058,-0.4531251,-0.2266755,-1.369364,-0.1906992,0.03316851,0.1682844,-0.9983783,-0.0405891,-0.03991636,1,1,0,0.2049792,0.04396257,0.2255728,-0.06073716,-0.00548959,0.01506731,0.4516773,-0.7457645,0.4938255,0.4471819,1,0.5,1,0,0.5,-0.225496,0,0,0,0.8018502,-0.7026203,0.7112954,-0.01958443,0,0,0,0,0.5,0.225496,0,0,0,0.8693833,-0.6679696,0.6762168,0.3107209,0,0,1
28,-0.282764,0.08747078,-0.2253909,0.4681664,-0.3086516,0.002242626,1.26068,-0.9564219,0.2916321,-0.01442107,1,0.5,0,-0.4990596,-0.3657764,0.2220834,-0.6750199,0.219679,0.06224143,1.447492,-0.9757413,0.03092366,0.2167318,1,1,1,-0.5478663,-0.3364862,-0.2252263,-0.03694595,-0.0001266599,-0.02759845,1.451272,-0.9988635,0.0458746,-0.01292812,1,1,0,-0.2685446,0.07787532,0.2253087,0.6609532,-0.4259472,-0.003492089,1.295212,-0.9301035,0.2806773,0.2369127,1,0.5,1,0,0.5,-0.225496,0,0,0,1.179719,-0.8341804,0.5512827,-0.01517873,0,0,0,0,0.5,0.225496,0,0,0,1.232585,-0.808727,0.5344614,0.2455844,0,0,1
29,0.00185175,-9.312028E-05,-0.2247495,0.2066419,-0.00111231,0.003667177,1.439438,-0.9755058,0.2196033,-0.01276116,1,0.5,0,0.289389,-0.4323213,0.20318,1.707391,0.72483,-0.2207153,1.154291,-0.9698387,-0.003821178,0.2437177,1,1,1,0.2841435,-0.4122746,-0.2472613,1.545911,0.867759,-0.2142274,1.110393,-0.9995329,0.008523012,-0.0293477,1,1,0,0.04151641,0.001309921,0.2245708,0.4218124,0.02276743,-0.01318902,1.447755,-0.9509757,0.2193858,0.2179795,1,0.5,1,0,0.5,-0.225496,0,0,0,1.608209,-0.8982906,0.4392354,-0.01209367,0,0,0,0,0.5,0.225496,0,0,0,1.650568,-0.8805974,0.4305839,0.1978528,0,0,1
30,0.1845188,0.03515374,-0.2250235,-0.8661534,-0.3577604,0.0159137,0.9982121,-0.9513036,0.3078027,-0.01670226,1,0.5,0,0.2538531,-0.465822,0.2192732,-1.102977,-0.4357161,-0.008015337,0.9198225,-0.9549929,-0.02804714,0.2952997,1,1,1,0.2970091,-0.4519884,-0.2293873,-1.332778,-0.4740449,-0.03308134,0.8133503,-0.9995538,-0.01978789,-0.02237585,1,1,0,0.1542707,0.02418772,0.2247863,-1.323812,-0.476005,-0.01769141,1.081645,-0.9202462,0.2846326,0.2685725,1,0.5,1,0,0.5,-0.225496,0,0,0,1.357282,-0.8667361,0.498578,-0.01372758,0,0,0,0,0.5,0.225496,0,0,0,1.405228,-0.8449243,0.4860311,0.2233308,0,0,1
31,-0.1569504,0.02518107,-0.2255339,0.1142353,-0.03419418,-0.006262215,0.8497716,-0.9422893,0.3342647,-0.01891723,1,0.5,0,-0.5187426,-0.3129084,0.230698,-0.2816648,0.4318388,0.04483389,1.193269,-0.9648009,0.06678889,0.2543589,1,1,1,-0.5377271,-0.2987074,-0.2196602,-0.02832414,0.1349584,0.02299548,1.157664,-0.9969767,0.07679037,-0.01186016,1,1,0,-0.1476921,0.02235337,0.2254043,0.165581,-0.04151567,-0.004412236,0.9057707,-0.8981671,0.3189378,0.3026129,1,0.5,1,0,0.5,-0.225496,0,0,0,0.949546,-0.7691545,0.6388207,-0.01758895,0,0,0,0,0.5,0.225496,0,0,0,1.01049,-0.7381213,0.6130461,0.281694,0,0,1
32,0.05665546,0.003261784,-0.2254819,1.065124,0.1010652,0.002295525,0.2054619,-0.7927442,0.6084833,-0.03612084,1,0.5,0,0.2236829,-0.4707847,0.2225052,1.462929,0.1704753,-0.06471353,0.07823485,-0.6783116,-0.07745075,0.730681,1,1,1,0.2147884,-0.4710552,-0.2283896,1.381606,0.2081827,-0.06486403,-0.09536251,-0.9913018,-0.1113472,-0.07016058,1,1,0,0.06843121,0.004411783,0.225343,1.387103,0.1427952,-0.002794714,0.3160269,-0.6709032,0.527448,0.5212364,1,0.5,1,0,0.5,-0.225496,0,0,0,0.6124147,-0.5536661,0.8324234,-0.0229195,0,0,0,0,0.5,0.225496,0,0,0,0.6907407,-0.5172464,0.7776672,0.3573372,0,0,1
33,-0.1792678,0.03313637,-0.2255004,-1.185888,0.4524284,-0.01702011,0.04862618,-0.5454036,0.8368838,-0.04648052,1,0.5,0,-0.2639716,-0.4631034,0.2205985,-0.5593928,0.2311529,-0.05335065,0.07068324,-0.6727489,-0.06501567,0.7370087,1,1,1,-0.2426575,-0.4629337,-0.2299099,-1.906918,0.5374866,-0.1605467,-0.1342864,-0.99152,-0.1009908,-0.08178514,1,1,0,-0.1601762,0.02597908,0.2250133,-1.324579,0.4037596,-0.01494662,0.1807311,-0.4115151,0.6639613,0.6243483,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4340852,-0.1284197,0.9913442,-0.02729514,0,0,0,0,0.5,0.225496,0,0,0,0.5261151,-0.116902,0.9024329,0.4146669,0,0,1
34,-0.1270672,0.01600822,-0.2229478,-0.2066658,0.05882776,0.03761055,0.00769937,0.4898927,0.8706102,-0.04519962,1,0.5,0,-0.4343409,-0.3248328,0.267084,0.3701107,0.03807248,0.4154431,-0.01851162,-0.1216134,0.2101136,0.9700838,1,1,1,-0.5458491,-0.2510459,-0.1637642,-0.1175732,0.01113415,0.5290868,-0.253335,-0.6894518,0.7092783,0.146903,1,1,0,-0.05954977,0.003077399,0.2228788,0.3906643,-0.04290291,-0.05117731,0.1803961,0.4647817,0.6306288,0.6215185,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4996703,0.3759094,0.9263054,-0.0255044,0,0,0,0,0.5,0.225496,0,0,0,0.5861572,0.345977,0.8525469,0.3917444,0,0,1
