frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
10,1.226858E-05,-3.35993E-05,-0.2255035,0.0001226858,-0.0007787118,0.0003811717,-0.04725364,-0.3341081,0.94085,-0.05633063,1,0.5,0,-1.134441E-05,-0.5000757,0.2253148,-0.0001134441,-0.001588166,-0.001350045,-0.04254124,-0.3307179,-0.1619287,0.9297338,1,1,1,-0.02004609,-0.4997442,-0.2252158,-0.2004609,0.002701879,0.002835691,-0.3117816,-0.9102435,-0.3918015,-0.1339712,1,1,0,-6.953785E-06,2.53354E-05,0.225471,-6.953785E-05,-0.0001509944,-0.0002282858,0.1208143,-0.2436887,0.6862363,0.6853434,1,0.5,1,0,0.5,-0.225496,0,0,0,0.438622,-0.1611708,0.9865527,-0.02716321,0,0,0,0,0.5,0.225496,0,0,0,0.5302466,-0.1468371,0.8988139,0.413004,0,0,1
11,-0.02610683,0.0004976396,-0.2249815,-0.261191,0.00531239,0.005220175,-0.06209156,-0.2195031,0.9739425,-0.05704724,1,0.5,0,-0.02279511,-0.4994256,0.2246415,-0.2278377,0.006500483,-0.006732941,-0.05917627,-0.2105389,-0.1665646,0.963291,1,1,1,-0.1091568,-0.4925304,-0.2180189,-0.8911067,0.07213831,0.07196978,-0.308027,-0.9333195,-0.3465612,-0.09386139,1,1,0,0.009658252,-0.0003550059,0.2246065,0.09665206,-0.003803413,-0.00864476,0.1042411,-0.09988921,0.704429,0.7027103,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4289931,-0.075367,0.9967781,-0.02744476,0,0,0,0,0.5,0.225496,0,0,0,0.5214818,-0.068543,0.9065262,0.4165478,0,0,1
12,-0.06848469,0.004199316,-0.2233565,-0.4237785,0.03701676,0.01624927,-0.06517059,-0.1352685,0.9893519,-0.05371426,1,0.5,0,-0.09981986,-0.491896,0.2294403,-0.7702474,0.07529676,0.04798755,-0.05627826,-0.2031767,-0.1485074,0.9678144,1,1,1,-0.2095433,-0.4751942,-0.2077123,-1.003866,0.1733622,0.1030657,-0.2940133,-0.9703412,-0.2388222,-0.03744072,1,1,0,-0.009665625,-0.0001169725,0.2238749,-0.1932388,0.002380334,-0.007315725,0.1008713,5.31634E-07,0.7087758,0.7054338,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4264014,0.01043386,0.9995667,-0.02752154,0,0,0,0,0.5,0.225496,0,0,0,0.5191252,0.009484551,0.9086224,0.417511,0,0,1
13,-0.09226739,0.008229658,-0.2252158,-0.2378271,0.04030342,-0.01859292,-0.06503528,0.004017593,0.9983101,-0.05797214,1,0.5,0,-0.217645,-0.4733441,0.2268828,-1.178251,0.1855192,-0.02557456,-0.05306062,-0.2766148,-0.1059295,0.9551247,1,1,1,-0.2835445,-0.4536712,-0.2188516,-0.7400113,0.2152303,-0.1113926,-0.3075356,-0.9847515,-0.1437729,-0.09794827,1,1,0,-0.07162643,0.004907151,0.2252466,-0.6196081,0.05024124,0.01371697,0.1058192,0.0369557,0.7112801,0.7019365,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4311095,0.1009708,0.9945125,-0.02738238,0,0,0,0,0.5,0.225496,0,0,0,0.5234069,0.09186465,0.904821,0.4157642,0,0,1
14,-0.1432674,0.02084013,-0.2253484,-0.5100004,0.1261048,-0.00132516,-0.05175817,0.05519458,0.9968729,-0.05655061,1,0.5,0,-0.3359237,-0.4374159,0.2288589,-1.182787,0.3592819,0.01976043,-0.03929842,-0.3644783,-0.02477931,0.9308822,1,1,1,-0.3535677,-0.4328012,-0.2218102,-0.7002321,0.2087,-0.02958685,-0.3130392,-0.9925058,-0.03637745,-0.1166567,1,1,0,-0.1243763,0.01564091,0.2252693,-0.5274991,0.1073376,0.0002263486,0.1146579,0.0709852,0.7185149,0.6918796,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4414631,0.1784541,0.9835755,-0.02708124,0,0,0,0,0.5,0.225496,0,0,0,0.5328356,0.1626667,0.8965609,0.4119687,0,0,1
15,-0.1829829,0.03464484,-0.2254492,-0.3971544,0.138047,-0.001008213,-0.03441426,0.1346255,0.9893878,-0.05466055,1,0.5,0,-0.4132963,-0.4075225,0.2269899,-0.7737258,0.2989337,-0.01868963,-0.04091084,-0.3651441,0.04024817,0.9300806,1,1,1,-0.4281253,-0.4012324,-0.2237581,-0.7455766,0.3156874,-0.0194791,-0.3143376,-0.9827662,0.1334011,-0.1279642,1,1,0,-0.1725651,0.03067617,0.2254388,-0.4818873,0.1503526,0.001695454,0.1284063,0.116322,0.7267212,0.6770123,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4583716,0.2563333,0.9662222,-0.02660345,0,0,0,0,0.5,0.225496,0,0,0,0.5482714,0.2343502,0.883359,0.4059025,0,0,1
16,-0.2047175,0.04340529,-0.2255112,-0.2173463,0.08760449,-0.0006201863,-0.01212084,0.267513,0.9621344,-0.05228998,1,0.5,0,-0.4472283,-0.3935918,0.2239349,-0.3393203,0.1393074,-0.03054962,-0.06032467,-0.2547261,0.07370947,0.9642,1,1,1,-0.4978755,-0.3617776,-0.2231106,-0.6975019,0.3945482,0.006475896,-0.323615,-0.9220963,0.3641035,-0.1310233,1,1,0,-0.2017689,0.04201754,0.2254426,-0.2920385,0.1134137,3.769994E-05,0.1464164,0.2064654,0.7240187,0.6581556,1,0.5,1,0,0.5,-0.225496,0,0,0,0.4851428,0.3402873,0.9399653,-0.0258805,0,0,0,0,0.5,0.225496,0,0,0,0.5728015,0.3124824,0.8631606,0.3966214,0,0,1
17,-0.237244,0.0591895,-0.2237911,-0.3252648,0.1578421,0.0172013,0.01636273,0.3390782,0.9396292,-0.04607432,1,0.5,0,-0.4655006,-0.3790507,0.231128,-0.1827225,0.1454103,0.07193044,-0.06307605,-0.1216899,0.1074541,0.9867346,1,1,1,-0.5695225,-0.3140265,-0.2029632,-0.7164699,0.4775107,0.2014735,-0.3069821,-0.8143865,0.5801197,-0.01535195,1,1,0,-0.1853807,0.03509143,0.2236508,0.1638818,-0.06926116,-0.0179179,0.1660269,0.3407529,0.6923015,0.6360866,1,0.5,1,0,0.5,-0.225496,0,0,0,0.513974,0.4066488,0.9132385,-0.02514462,0,0,0,0,0.5,0.225496,0,0,0,0.5993361,0.375073,0.8423265,0.3870481,0,0,1
18,-0.2323992,0.05626902,-0.2238262,0.04844755,-0.02920482,-0.0003518164,0.04764855,0.4718259,0.8806177,-0.04350644,1,0.5,0,-0.4930664,-0.3561908,0.2351516,-0.2756584,0.2285993,0.04023641,-0.05927852,-0.005156085,0.1583975,0.987362,1,1,1,-0.6147251,-0.2643159,-0.1894197,-0.4520261,0.4971066,0.1354349,-0.2960083,-0.6075301,0.7926015,0.05186626,1,1,0,-0.177302,0.03150523,0.223323,0.08078769,-0.03586195,-0.00327751,0.1977038,0.4493196,0.6557298,0.6067374,1,0.5,1,0,0.5,-0.225496,0,0,0,0.5483342,0.4681656,0.8833061,-0.02432048,0,0,0,0,0.5,0.225496,0,0,0,0.6311064,0.4339061,0.8186675,0.3761768,0,0,1
19,-0.2256692,0.05338457,-0.223665,0.0673005,-0.02884451,0.001612753,0.08850288,0.5786511,0.8145832,-0.04021215,1,0.5,0,-0.5568963,-0.2892289,0.2504967,-0.6382993,0.6696194,0.1534505,-0.02910691,0.01977248,0.2904505,0.9566857,1,1,1,-0.6429046,-0.2197818,-0.1867598,-0.2817947,0.4453403,0.02659902,-0.2795828,-0.3479653,0.935581,0.06006876,1,1,0,-0.1734668,0.03068509,0.2238014,0.03835216,-0.00820145,0.004783273,0.2364875,0.5332614,0.6200853,0.5754359,1,0.5,1,0,0.5,-0.225496,0,0,0,0.585687,0.5215196,0.8529161,-0.02348374,0,0,0,0,0.5,0.225496,0,0,0,0.6658101,0.4856769,0.7942975,0.3649788,0,0,1
