frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5,x6,y6,z6,vx6,vy6,vz6,sdf6,nx6,ny6,nz6,md6,u6,v6,x7,y7,z7,vx7,vy7,vz7,sdf7,nx7,ny7,nz7,md7,u7,v7,x8,y8,z8,vx8,vy8,vz8,sdf8,nx8,ny8,nz8,md8,u8,v8,x9,y9,z9,vx9,vy9,vz9,sdf9,nx9,ny9,nz9,md9,u9,v9,x10,y10,z10,vx10,vy10,vz10,sdf10,nx10,ny10,nz10,md10,u10,v10,x11,y11,z11,vx11,vy11,vz11,sdf11,nx11,ny11,nz11,md11,u11,v11,x12,y12,z12,vx12,vy12,vz12,sdf12,nx12,ny12,nz12,md12,u12,v12,x13,y13,z13,vx13,vy13,vz13,sdf13,nx13,ny13,nz13,md13,u13,v13,x14,y14,z14,vx14,vy14,vz14,sdf14,nx14,ny14,nz14,md14,u14,v14,x15,y15,z15,vx15,vy15,vz15,sdf15,nx15,ny15,nz15,md15,u15,v15,x16,y16,z16,vx16,vy16,vz16,sdf16,nx16,ny16,nz16,md16,u16,v16,x17,y17,z17,vx17,vy17,vz17,sdf17,nx17,ny17,nz17,md17,u17,v17,x18,y18,z18,vx18,vy18,vz18,sdf18,nx18,ny18,nz18,md18,u18,v18,x19,y19,z19,vx19,vy19,vz19,sdf19,nx19,ny19,nz19,md19,u19,v19,x20,y20,z20,vx20,vy20,vz20,sdf20,nx20,ny20,nz20,md20,u20,v20,x21,y21,z21,vx21,vy21,vz21,sdf21,nx21,ny21,nz21,md21,u21,v21,x22,y22,z22,vx22,vy22,vz22,sdf22,nx22,ny22,nz22,md22,u22,v22,x23,y23,z23,vx23,vy23,vz23,sdf23,nx23,ny23,nz23,md23,u23,v23,x24,y24,z24,vx24,vy24,vz24,sdf24,nx24,ny24,nz24,md24,u24,v24
424,-0.3085607,-0.1437362,0.4987276,-0.1053647,0.09712357,-0.0004172327,3.402823E+38,0,0,0,1,0,0,-0.5451248,-0.2483177,0.2577669,-0.6120744,0.95536,0.1466647,3.402823E+38,0,0,0,1,0,0,-0.5148303,-0.2853844,0.5035853,0.04736783,-0.1169861,-0.04380645,3.402823E+38,0,0,0,1,0,0,-0.3241747,-0.1300958,0.2493692,0.1010046,-0.1673923,-0.04892798,3.402823E+38,0,0,0,1,0,0,-0.1551885,0.05364918,0.4998813,-0.09201843,0.08151646,-0.01165718,3.402823E+38,0,0,0,1,0,0,-0.5805574,-0.1992749,0.015213,-0.9105746,1.584918,0.3022906,3.402823E+38,0,0,0,1,0,0,-0.1482177,0.04768586,0.2499983,-0.0258051,-0.02917704,-0.01191795,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3510887,-0.1014445,0.002499684,-0.4854055,0.5968565,0.06799278,3.402823E+38,0,0,0,1,0,0,-0.6239557,-0.1207825,-0.2195498,-0.6040993,1.202655,0.1009062,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3805523,-0.06884374,-0.2441024,-0.4492046,0.5339059,0.007834288,3.402823E+38,0,0,0,1,0,0,-0.6437004,-0.126523,-0.468765,-0.3890635,0.4657829,0.07517043,3.402823E+38,0,0,0,1,0,0,-0.4176035,-0.01942956,-0.486453,-0.6579521,1.103459,0.1337231,3.402823E+38,0,0,0,1,0,0,-0.1561487,0.05501413,-0.0004324312,-0.03249646,0.05795157,-0.001232676,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1690615,0.06580081,-0.249964,-0.2152682,0.1953143,0.01029894,3.402823E+38,0,0,0,1,0,0,-0.1931235,0.09006007,-0.4983918,-0.1788088,0.1999815,0.0043422,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
425,-0.3099058,-0.1424326,0.4992235,-0.06725493,0.06517845,0.02479554,3.402823E+38,0,0,0,1,0,0,-0.5540043,-0.230993,0.2614798,-0.4439773,0.8662384,0.1856462,3.402823E+38,0,0,0,1,0,0,-0.5122714,-0.2893862,0.5013787,0.1279444,-0.2000944,-0.1103312,3.402823E+38,0,0,0,1,0,0,-0.32589,-0.1278467,0.2497176,-0.08576516,0.1124546,0.01742021,3.402823E+38,0,0,0,1,0,0,-0.1551959,0.05388003,0.4998935,-0.0003695489,0.01154226,0.0006109478,3.402823E+38,0,0,0,1,0,0,-0.5944536,-0.1655191,0.02365049,-0.6948087,1.687791,0.4218749,3.402823E+38,0,0,0,1,0,0,-0.1480952,0.04790531,0.2500299,0.00612736,0.01097266,0.001579524,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3549034,-0.0958508,0.003446538,-0.1907349,0.2796875,0.04734272,3.402823E+38,0,0,0,1,0,0,-0.6304661,-0.1111576,-0.2188806,-0.325519,0.4812444,0.03345759,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3874431,-0.05767938,-0.2427299,-0.3445418,0.5582182,0.06862211,3.402823E+38,0,0,0,1,0,0,-0.6509501,-0.1123072,-0.4681703,-0.3624888,0.7107902,0.0297323,3.402823E+38,0,0,0,1,0,0,-0.4259095,-0.003312275,-0.4838267,-0.4152985,0.8058645,0.131315,3.402823E+38,0,0,0,1,0,0,-0.1535253,0.05225065,-0.0008572508,0.1311698,-0.1381741,-0.02124099,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1712103,0.06785337,-0.2498747,-0.1074404,0.1026281,0.00446886,3.402823E+38,0,0,0,1,0,0,-0.196102,0.09404413,-0.4981402,-0.1489267,0.1992033,0.01258106,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
426,-0.3085459,-0.144123,0.4986622,0.06799701,-0.08451942,-0.02806188,3.402823E+38,0,0,0,1,0,0,-0.5597287,-0.2174639,0.2633047,-0.2862186,0.6764556,0.09124432,3.402823E+38,0,0,0,1,0,0,-0.5107282,-0.2920309,0.4982032,0.07716122,-0.1322345,-0.1587734,3.402823E+38,0,0,0,1,0,0,-0.3278267,-0.1247222,0.2496905,-0.09683374,0.1562235,-0.001353026,3.402823E+38,0,0,0,1,0,0,-0.1532086,0.05180156,0.5000247,0.09936694,-0.1039235,0.006560984,3.402823E+38,0,0,0,1,0,0,-0.6030033,-0.1367698,0.03059433,-0.4274877,1.437468,0.3471923,3.402823E+38,0,0,0,1,0,0,-0.1466668,0.04749188,0.2501071,0.07141832,-0.02067164,0.003859402,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3584822,-0.09037997,0.003977172,-0.1789422,0.2735418,0.02653171,3.402823E+38,0,0,0,1,0,0,-0.6333566,-0.1108751,-0.2179409,-0.1445234,0.0141237,0.04698711,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3929607,-0.04566218,-0.2399722,-0.2758802,0.6008601,0.137888,3.402823E+38,0,0,0,1,0,0,-0.658224,-0.09538063,-0.4662789,-0.3636958,0.8463297,0.09457324,3.402823E+38,0,0,0,1,0,0,-0.4295136,0.005059597,-0.4819763,-0.1802058,0.4185938,0.09251688,3.402823E+38,0,0,0,1,0,0,-0.1527638,0.05170552,-0.0008657286,0.03807397,-0.02725666,-0.0004238916,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1693122,0.06612559,-0.2499651,0.09490702,-0.08638877,-0.004521759,3.402823E+38,0,0,0,1,0,0,-0.1970525,0.09568484,-0.4977467,-0.04752355,0.08203539,0.01967252,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
427,-0.3075681,-0.144703,0.4982792,0.04888924,-0.02899842,-0.01915098,3.402823E+38,0,0,0,1,0,0,-0.5630725,-0.2065009,0.2650593,-0.1671911,0.5481476,0.08772913,3.402823E+38,0,0,0,1,0,0,-0.5124973,-0.2889879,0.4971856,-0.08845631,0.1521499,-0.05088301,3.402823E+38,0,0,0,1,0,0,-0.3269911,-0.1243833,0.2495855,0.0417784,0.01694524,-0.005251171,3.402823E+38,0,0,0,1,0,0,-0.1486218,0.0482921,0.4999872,0.2293372,-0.175473,-0.001876057,3.402823E+38,0,0,0,1,0,0,-0.6057758,-0.1206449,0.03405195,-0.1386256,0.8062459,0.1728811,3.402823E+38,0,0,0,1,0,0,-0.1417921,0.04360675,0.2501619,0.2437347,-0.1942566,0.002741815,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3596778,-0.08595549,0.00466883,-0.05977752,0.2212242,0.03458293,3.402823E+38,0,0,0,1,0,0,-0.6330888,-0.1138395,-0.2161304,0.01339019,-0.1482204,0.09052534,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3962735,-0.03664455,-0.237343,-0.1656384,0.4508816,0.1314603,3.402823E+38,0,0,0,1,0,0,-0.6647891,-0.08000401,-0.4617956,-0.3282518,0.7688317,0.2241657,3.402823E+38,0,0,0,1,0,0,-0.4311451,0.009561973,-0.4805035,-0.08157644,0.2251189,0.07364008,3.402823E+38,0,0,0,1,0,0,-0.149679,0.04950009,-0.0009202545,0.1542397,-0.1102718,-0.002726297,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1687644,0.06552229,-0.2498072,0.02738984,-0.03016518,0.007896873,3.402823E+38,0,0,0,1,0,0,-0.1962153,0.09372967,-0.4978794,0.04185887,-0.09775873,-0.006634,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
428,-0.3048427,-0.145856,0.499022,0.1362682,-0.05765187,0.03713818,3.402823E+38,0,0,0,1,0,0,-0.5640014,-0.2004973,0.2677362,-0.04644694,0.3001788,0.1338482,3.402823E+38,0,0,0,1,0,0,-0.516972,-0.2788786,0.5011965,-0.2237351,0.5054654,0.2005459,3.402823E+38,0,0,0,1,0,0,-0.3262582,-0.1223771,0.2510976,0.03664346,0.1003128,0.07560629,3.402823E+38,0,0,0,1,0,0,-0.1413423,0.04335981,0.5002448,0.3639752,-0.2466147,0.01287908,3.402823E+38,0,0,0,1,0,0,-0.6047192,-0.1209528,0.03422333,0.0528306,-0.01539514,0.00856873,3.402823E+38,0,0,0,1,0,0,-0.1349751,0.03870242,0.2503656,0.3408486,-0.2452164,0.01018644,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3585766,-0.0838762,0.006173665,0.05505832,0.1039643,0.07524177,3.402823E+38,0,0,0,1,0,0,-0.6311814,-0.1142449,-0.2150342,0.09537045,-0.02027006,0.05481022,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3952171,-0.03431404,-0.2354671,0.05281868,0.1165254,0.09379391,3.402823E+38,0,0,0,1,0,0,-0.6676232,-0.0665784,-0.457747,-0.1417071,0.6712808,0.2024279,3.402823E+38,0,0,0,1,0,0,-0.43057,0.01132952,-0.4786726,0.02875478,0.08837742,0.0915483,3.402823E+38,0,0,0,1,0,0,-0.1447435,0.04558202,-0.001104708,0.2467775,-0.1959032,-0.009222693,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.165101,0.06226065,-0.2498154,0.1831689,-0.1630823,-0.0004127623,3.402823E+38,0,0,0,1,0,0,-0.1949994,0.09293106,-0.4976134,0.06079378,-0.03993028,0.01330227,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
429,-0.2983484,-0.1487556,0.4994008,0.3247143,-0.1449764,0.01894236,3.402823E+38,0,0,0,1,0,0,-0.5618269,-0.1998065,0.2701699,0.1087279,0.03454091,0.1216844,3.402823E+38,0,0,0,1,0,0,-0.5200258,-0.2650038,0.5083752,-0.1526923,0.6937402,0.3589334,3.402823E+38,0,0,0,1,0,0,-0.3243779,-0.1217057,0.2522593,0.09401742,0.0335701,0.05808475,3.402823E+38,0,0,0,1,0,0,-0.1297482,0.0358195,0.5001288,0.5797068,-0.3770157,-0.005799534,3.402823E+38,0,0,0,1,0,0,-0.6013331,-0.1317165,0.03282548,0.1693041,-0.5381858,-0.06989225,3.402823E+38,0,0,0,1,0,0,-0.1302513,0.03588478,0.2501193,0.2361917,-0.1408825,-0.0123173,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3572902,-0.08271349,0.007478918,0.06432088,0.05813541,0.06526269,3.402823E+38,0,0,0,1,0,0,-0.6290008,-0.1141541,-0.2156092,0.1090289,0.004543366,-0.02875404,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3916103,-0.03841962,-0.23589,0.1803429,-0.2052787,-0.0211455,3.402823E+38,0,0,0,1,0,0,-0.6676996,-0.05580885,-0.4556528,-0.003820659,0.5384773,0.104709,3.402823E+38,0,0,0,1,0,0,-0.4275931,0.01107294,-0.4782777,0.1488463,-0.01282907,0.01974554,3.402823E+38,0,0,0,1,0,0,-0.1418331,0.04387953,-0.0009545328,0.1455173,-0.08512478,0.007508777,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1618398,0.05944755,-0.249801,0.1630627,-0.1406551,0.0007227066,3.402823E+38,0,0,0,1,0,0,-0.1903659,0.08760282,-0.4978384,0.2316781,-0.2664124,-0.01125187,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
430,-0.2917596,-0.1507211,0.5002535,0.3294439,-0.09827543,0.04263373,3.402823E+38,0,0,0,1,0,0,-0.5575314,-0.2019719,0.272067,0.2147765,-0.1082682,0.09485636,3.402823E+38,0,0,0,1,0,0,-0.5208277,-0.2514042,0.5148819,-0.04009308,0.6799805,0.3253372,3.402823E+38,0,0,0,1,0,0,-0.3211349,-0.1222074,0.2533522,0.16215,-0.02508388,0.05464407,3.402823E+38,0,0,0,1,0,0,-0.1172769,0.02845217,0.4995279,0.6235647,-0.3683667,-0.03004671,3.402823E+38,0,0,0,1,0,0,-0.5942304,-0.1487589,0.03052163,0.3551395,-0.8521233,-0.115193,3.402823E+38,0,0,0,1,0,0,-0.1258605,0.03380759,0.2497311,0.2195411,-0.1038591,-0.01940951,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3533374,-0.08597365,0.008117534,0.1976372,-0.163008,0.0319308,3.402823E+38,0,0,0,1,0,0,-0.625099,-0.1156303,-0.2159954,0.1950891,-0.07381293,-0.0193067,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3857857,-0.04623576,-0.2369937,0.2912299,-0.3908073,-0.05518349,3.402823E+38,0,0,0,1,0,0,-0.6651824,-0.0485172,-0.4534485,0.1258642,0.364583,0.110215,3.402823E+38,0,0,0,1,0,0,-0.4224952,0.007991619,-0.4782784,0.2548934,-0.1540661,-3.57628E-05,3.402823E+38,0,0,0,1,0,0,-0.138838,0.04215978,-0.0007016498,0.1497567,-0.08598737,0.01264416,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1579102,0.05618782,-0.2496654,0.1964793,-0.1629864,0.006778541,3.402823E+38,0,0,0,1,0,0,-0.1838701,0.07998493,-0.4981188,0.3247881,-0.3808943,-0.01401753,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
431,-0.2873051,-0.1507681,0.5018793,0.2227218,-0.002352894,0.08129182,3.402823E+38,0,0,0,1,0,0,-0.5511501,-0.2063379,0.2729335,0.3190638,-0.2182999,0.04332514,3.402823E+38,0,0,0,1,0,0,-0.5204309,-0.2401739,0.5188166,0.01984239,0.5615155,0.1967341,3.402823E+38,0,0,0,1,0,0,-0.315647,-0.124079,0.2547027,0.2743961,-0.09358007,0.06752315,3.402823E+38,0,0,0,1,0,0,-0.1094048,0.02489834,0.4996421,0.3936043,-0.1776915,0.005713108,3.402823E+38,0,0,0,1,0,0,-0.5827385,-0.1695771,0.02764111,0.574592,-1.040907,-0.1440258,3.402823E+38,0,0,0,1,0,0,-0.1186269,0.02982154,0.2498574,0.3616778,-0.199303,0.006316605,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3452536,-0.09368264,0.008270741,0.4041927,-0.3854496,0.007660317,3.402823E+38,0,0,0,1,0,0,-0.6181661,-0.1198613,-0.2148385,0.3466459,-0.2115485,0.05784111,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3776643,-0.05544821,-0.23731,0.4060702,-0.4606226,-0.01581759,3.402823E+38,0,0,0,1,0,0,-0.660022,-0.04515282,-0.4497634,0.2580167,0.1682191,0.1842559,3.402823E+38,0,0,0,1,0,0,-0.4156112,0.0006129367,-0.4779601,0.3442006,-0.3689343,0.01591296,3.402823E+38,0,0,0,1,0,0,-0.1331974,0.03841427,-0.0006874721,0.2820299,-0.1872758,0.0007088852,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1512795,0.05090481,-0.2497747,0.3315353,-0.2641504,-0.005465003,3.402823E+38,0,0,0,1,0,0,-0.1773828,0.07353503,-0.4983093,0.3243649,-0.3224952,-0.009526316,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
432,-0.2823594,-0.1516177,0.5029642,0.2472864,-0.04247727,0.05424323,3.402823E+38,0,0,0,1,0,0,-0.5428734,-0.2135814,0.2720262,0.4138322,-0.3621773,-0.04536958,3.402823E+38,0,0,0,1,0,0,-0.5186839,-0.231897,0.5200802,0.08735064,0.4138486,0.06318095,3.402823E+38,0,0,0,1,0,0,-0.3079911,-0.1290597,0.2551389,0.3827931,-0.2490369,0.02181084,3.402823E+38,0,0,0,1,0,0,-0.1023054,0.0217963,0.4997475,0.3549741,-0.1551021,0.005269052,3.402823E+38,0,0,0,1,0,0,-0.5677718,-0.1934064,0.02405985,0.7483366,-1.191468,-0.1790629,3.402823E+38,0,0,0,1,0,0,-0.1121181,0.02628695,0.2499236,0.325443,-0.1767295,0.003309549,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3351377,-0.1026631,0.008016776,0.5057948,-0.4490236,-0.01269822,3.402823E+38,0,0,0,1,0,0,-0.6090556,-0.1275013,-0.2136157,0.4555227,-0.3820011,0.06114321,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.368048,-0.06539218,-0.2375196,0.480813,-0.4971988,-0.01047627,3.402823E+38,0,0,0,1,0,0,-0.652415,-0.0455241,-0.4458125,0.3803523,-0.01856425,0.1975477,3.402823E+38,0,0,0,1,0,0,-0.4066764,-0.0109513,-0.4784259,0.4467415,-0.5782121,-0.02328903,3.402823E+38,0,0,0,1,0,0,-0.1258026,0.03378811,-0.0006836095,0.3697419,-0.2313077,0.0001931273,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1437159,0.04546595,-0.2498509,0.378179,-0.2719433,-0.003812463,3.402823E+38,0,0,0,1,0,0,-0.1696668,0.0659477,-0.4986401,0.3858024,-0.379367,-0.01654328,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
433,-0.2762055,-0.1543617,0.5032318,0.3076972,-0.137204,0.01338125,3.402823E+38,0,0,0,1,0,0,-0.5324707,-0.2238349,0.2697181,0.5201371,-0.5126754,-0.1154021,3.402823E+38,0,0,0,1,0,0,-0.5151191,-0.2267145,0.5192958,0.1782358,0.2591216,-0.03921987,3.402823E+38,0,0,0,1,0,0,-0.298963,-0.1352195,0.2550669,0.4514085,-0.3079892,-0.003597142,3.402823E+38,0,0,0,1,0,0,-0.09586711,0.0188509,0.4997971,0.3219125,-0.1472698,0.002478064,3.402823E+38,0,0,0,1,0,0,-0.5500397,-0.218448,0.02033398,0.8866045,-1.252078,-0.1862936,3.402823E+38,0,0,0,1,0,0,-0.1056701,0.02319727,0.2499871,0.3223976,-0.1544841,0.003174694,3.402823E+38,0,0,0,1,0,0,0,0.25,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3229891,-0.1139765,0.007087743,0.6074312,-0.5656722,-0.04645169,3.402823E+38,0,0,0,1,0,0,-0.5975425,-0.138693,-0.2125268,0.5756559,-0.559585,0.0544444,3.402823E+38,0,0,0,1,0,0,0,0.25,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.3562712,-0.07804886,-0.2381883,0.588842,-0.6328343,-0.0334345,3.402823E+38,0,0,0,1,0,0,-0.6423268,-0.0504855,-0.4421554,0.5044075,-0.2480702,0.1828537,3.402823E+38,0,0,0,1,0,0,-0.3959164,-0.02504819,-0.4792863,0.5380007,-0.704845,-0.04302116,3.402823E+38,0,0,0,1,0,0,-0.1185405,0.02963631,-0.0005807219,0.363106,-0.2075905,0.005144383,3.402823E+38,0,0,0,1,0,0,0,0.25,0,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,0,0,0,0,3.402823E+38,0,0,0,0,0,0,-0.1354061,0.03981395,-0.249926,0.4154907,-0.2825999,-0.003751369,3.402823E+38,0,0,0,1,0,0,-0.1609247,0.0581537,-0.4989028,0.4371034,-0.3897,-0.01313091,3.402823E+38,0,0,0,1,0,0,0,0.25,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.25,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.25,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,3.402823E+38,0,0,0,0,0,0
