frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
10,0,7.694338E-05,-0.2255349,0,0,0,1.008322,-0.9315162,0.282484,-0.2290855,1,0.5,0,0,-0.5000612,0.2254151,0,0,0,0.910921,-0.9958225,-0.05249136,0.07471369,1,1,1,0,-0.4999876,-0.2256053,0,0,0,0.9487988,-0.9697875,-0.05106822,-0.2385461,1,1,0,0,1.934177E-05,0.2254563,0,0,0,0.9719763,-0.9545174,0.28942,0.07164267,1,0.5,1,0,0.5,-0.225496,0,0,0,1.217831,-0.8179074,0.5390518,-0.2011234,0,0,0,0,0.5,0.225496,0,0,0,1.186033,-0.8333331,0.5492183,0.06257056,0,0,1
11,0,5.620693E-05,-0.2255557,0,-0.005595832,-0.00675917,0.9556379,-0.9262698,0.2926938,-0.2373913,1,0.5,0,0,-0.4998719,0.2252941,0,0.007462504,-0.02136008,0.8544346,-0.9954807,-0.05454073,0.07774027,1,1,1,0,-0.4999703,-0.2256812,0,-0.00357628,-0.01710952,0.8938853,-0.9673059,-0.0530677,-0.2479983,1,1,0,0,3.443733E-05,0.2254692,0,0.001605532,-0.003936143,0.9179486,-0.9508902,0.3004583,0.07438153,1,0.5,1,0,0.5,-0.225496,0,0,0,1.171763,-0.8065217,0.5539061,-0.2066656,0,0,0,0,0.5,0.225496,0,0,0,1.139071,-0.8226082,0.5649541,0.06436328,0,0,1
12,0,0.0001076057,-0.2253705,0,0.002569937,0.009259585,0.9331236,-0.923861,0.2973279,-0.2409914,1,0.5,0,0,-0.4999635,0.2257172,0,-0.004582109,0.02115444,0.8302786,-0.9952855,-0.0556,0.07946997,1,1,1,0,-0.499919,-0.2252877,0,0.002564491,0.01967476,0.8702855,-0.9662271,-0.05394423,-0.2519823,1,1,0,0,6.452917E-05,0.2255936,0,0.001504593,0.006220492,0.8948748,-0.9491942,0.30545,0.07570113,1,0.5,1,0,0.5,-0.225496,0,0,0,1.152222,-0.8013493,0.5604573,-0.2091099,0,0,0,0,0.5,0.225496,0,0,0,1.119136,-0.8177246,0.5719101,0.06515575,0,0,1
13,0,0.0001074858,-0.2256018,0,-5.995028E-06,-0.0115648,0.9029911,-0.9203687,0.3037136,-0.2463322,1,0.5,0,0,-0.5000046,0.2253456,0,-0.002057851,-0.01857878,0.7976711,-0.9950665,-0.05702882,0.08118054,1,1,1,0,-0.4999933,-0.2256118,0,-0.003716351,-0.01620427,0.8387674,-0.9645208,-0.05526974,-0.2581567,1,1,0,0,4.282261E-05,0.2253932,0,-0.001085329,-0.01002103,0.8638167,-0.9468054,0.3123901,0.07727811,1,0.5,1,0,0.5,-0.225496,0,0,0,1.126106,-0.7940869,0.5694587,-0.2124684,0,0,0,0,0.5,0.225496,0,0,0,1.092476,-0.810856,0.5814843,0.0662465,0,0,1
14,0,2.692049E-05,-0.2255689,0,-0.00254657,-0.004849585,0.8711202,-0.9164799,0.3107145,-0.252034,1,0.5,0,0,-0.4999265,0.2254283,0,0.003820659,-0.002445281,0.7631841,-0.994791,-0.05852394,0.08346238,1,1,1,0,-0.5000547,-0.2255458,0,-0.00217557,-0.002628566,0.8053504,-0.9626565,-0.05673163,-0.264715,1,1,0,0,-6.264425E-06,0.2254924,0,-0.004832329,-0.004138799,0.8310347,-0.9440807,0.3200471,0.07925595,1,0.5,1,0,0.5,-0.225496,0,0,0,1.098717,-0.7860076,0.5792143,-0.2161082,0,0,0,0,0.5,0.225496,0,0,0,1.0645,-0.8031987,0.5918825,0.06743114,0,0,1
15,0,4.994004E-05,-0.2255479,0,-0.0009157651,-0.0008642677,0.8396327,-0.9123155,0.3180349,-0.2579422,1,0.5,0,0,-0.5000168,0.2256341,0,0.0002563001,0.00925139,0.7289553,-0.994477,-0.06022742,0.08595441,1,1,1,0,-0.4999539,-0.2253561,0,0.002217294,0.008539114,0.7721769,-0.9606901,-0.05813177,-0.2714686,1,1,0,0,1.931147E-05,0.2254995,0,-0.001979774,-0.002820046,0.7985826,-0.9411552,0.3280649,0.08124202,1,0.5,1,0,0.5,-0.225496,0,0,0,1.071794,-0.7775621,0.5891356,-0.2198099,0,0,0,0,0.5,0.225496,0,0,0,1.036977,-0.7951762,0.6024812,0.06863862,0,0,1
16,0,5.480267E-05,-0.2254913,0,0.004352769,-0.002812595,0.8101425,-0.9081335,0.3251973,-0.2637051,1,0.5,0,0,-0.500045,0.2253357,0,-0.0006914142,-0.01813249,0.696731,-0.9941953,-0.06187272,0.0880195,1,1,1,0,-0.4999388,-0.225579,0,0.004506113,-0.01337603,0.7411602,-0.9586066,-0.05957232,-0.2784322,1,1,0,0,6.119566E-05,0.2255395,0,0.002359054,-0.0009372834,0.7681693,-0.9381905,0.3359655,0.08322196,1,0.5,1,0,0.5,-0.225496,0,0,0,1.046748,-0.7692165,0.5986753,-0.2233692,0,0,0,0,0.5,0.225496,0,0,0,1.011354,-0.7872306,0.6126955,0.06980229,0,0,1
17,0,2.753197E-05,-0.2254642,0,-0.001691456,0.003760309,0.78104,-0.9037017,0.3325638,-0.2696747,1,0.5,0,0,-0.5000266,0.2256469,0,-0.001186133,0.0167653,0.6648432,-0.9938488,-0.06355074,0.09069625,1,1,1,0,-0.500035,-0.225357,0,-0.001867116,0.01679809,0.7103598,-0.9564742,-0.0611678,-0.2853341,1,1,0,0,7.225381E-05,0.2255424,0,0.003531916,0.004912915,0.7381014,-0.935043,0.3441336,0.08524539,1,0.5,1,0,0.5,-0.225496,0,0,0,1.02219,-0.7605346,0.6083341,-0.226973,0,0,0,0,0.5,0.225496,0,0,0,0.9862112,-0.7789459,0.6230608,0.07098318,0,0,1
18,0,0.0001340797,-0.2255421,0,0.006979784,-0.006010386,0.7502326,-0.8985757,0.3408439,-0.2763823,1,0.5,0,0,-0.5000035,0.2255017,0,0.001174212,-0.005121531,0.6307957,-0.993485,-0.06544375,0.09329865,1,1,1,0,-0.4998675,-0.2254879,0,0.008587543,-0.003557654,0.6776714,-0.9539406,-0.06272332,-0.2933652,1,1,0,0,-5.562506E-07,0.2254726,0,-0.001226165,-0.006473812,0.7061061,-0.9314509,0.3532023,0.08744889,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9963073,-0.7508007,0.6188568,-0.2308991,0,0,0,0,0.5,0.225496,0,0,0,0.9596908,-0.7696346,0.6343809,0.07227284,0,0,1
19,0,0.000173259,-0.2254569,0,0.005785328,0.003536792,0.720901,-0.8933598,0.3490646,-0.2829525,1,0.5,0,0,-0.4999765,0.2254902,0,8.04663E-05,0.00108406,0.5982877,-0.9930949,-0.0673562,0.09604967,1,1,1,0,-0.4998702,-0.2255421,0,0.007507208,-0.004483016,0.6465126,-0.9513231,-0.06443033,-0.3013853,1,1,0,0,2.900499E-05,0.2254499,0,-0.002628448,-0.000230223,0.6756936,-0.9277111,0.362364,0.08969167,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9718963,-0.7410195,0.6291204,-0.2347285,0,0,0,0,0.5,0.225496,0,0,0,0.934657,-0.7602542,0.6454505,0.07353395,0,0,1
20,0,1.644116E-05,-0.2255057,0,-0.007840895,-0.002439321,0.7057824,-0.8905424,0.3533112,-0.2865407,1,0.5,0,0,-0.4999,0.2255384,0,0.003823639,0.002413989,0.5815021,-0.9928787,-0.06833091,0.09758507,1,1,1,0,-0.4999188,-0.2254783,0,-0.00242889,0.003191085,0.6304275,-0.9499064,-0.0653901,-0.3056174,1,1,0,0,2.888401E-05,0.2255251,0,-6.049052E-06,0.003760309,0.6600358,-0.9256613,0.3672549,0.09096713,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9594145,-0.7357748,0.634501,-0.236736,0,0,0,0,0.5,0.225496,0,0,0,0.9218483,-0.7552144,0.651265,0.07419638,0,0,1
21,0,4.356715E-05,-0.2254413,0,-0.0009448395,0.0038974,0.6773621,-0.8848559,0.3618628,-0.2934027,1,0.5,0,0,-0.5000197,0.2256121,0,-0.006118419,0.01344458,0.5497483,-0.9924244,-0.07051188,0.100607,1,1,1,0,-0.4999709,-0.2253688,0,-0.001251698,0.01485572,0.6000409,-0.9470519,-0.06724381,-0.31396,1,1,0,0,5.850842E-05,0.2254917,0,0.0005207873,0.003080071,0.6304835,-0.9215489,0.3768817,0.0933156,1,0.5,1,0,0.5,-0.225496,0,0,0,0.9360299,-0.7254695,0.6448334,-0.2405911,0,0,0,0,0.5,0.225496,0,0,0,0.8978355,-0.7452922,0.6624528,0.07547097,0,0,1
