frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
10,0,3.787888E-05,-0.2256006,0,0.001332516,-0.01159385,0.3951737,-0.8790194,0.4759276,-0.0285985,0.2,0.5,0,0,-0.4999995,0.2253644,0,0.001639128,-0.01253188,0.3975428,-0.8766991,-0.08244679,0.473921,0.2,1,1,0,-0.5000331,-0.2256361,0,0.003227593,-0.01199022,0.2907657,-0.9950798,-0.0936221,-0.03241936,0.2,1,0,0,4.638516E-05,0.2254469,0,-5.912809E-06,-0.006154182,0.4908041,-0.7941782,0.4300006,0.4293956,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.7154416,-0.6473985,0.761863,-0.02097673,0,0,0,0,0.5,0.225496,0,0,0,0.787515,-0.6111579,0.7192149,0.3304785,0,0,1
11,0,3.895239E-05,-0.2255027,0,5.367585E-05,0.004897268,0.3826842,-0.8753296,0.4826629,-0.02889219,0.2,0.5,0,0,-0.5000437,0.2254063,0,-0.002211333,0.002092124,0.3851129,-0.8729277,-0.08365458,0.4806237,0.2,1,1,0,-0.5000003,-0.2256047,0,0.001642109,0.001572073,0.2765974,-0.9949036,-0.09528784,-0.03297034,0.2,1,0,0,4.306708E-05,0.2254167,0,-0.0001659039,-0.001511723,0.4795223,-0.7887923,0.4349498,0.4343103,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.7062744,-0.6405172,0.7676529,-0.02113615,0,0,0,0,0.5,0.225496,0,0,0,0.7788646,-0.6041605,0.7240798,0.3327139,0,0,1
12,0,5.54078E-05,-0.2254892,0,0.0008227705,0.0006727877,0.3659156,-0.8700811,0.4920288,-0.02943616,0.2,0.5,0,0,-0.5000315,0.2255987,0,0.0006139281,0.009620193,0.3684767,-0.8675153,-0.0852429,0.4900519,0.2,1,1,0,-0.4999067,-0.2254072,0,0.004678966,0.009873513,0.2574593,-0.9946631,-0.09757186,-0.03354267,0.2,1,0,0,-2.897895E-05,0.2254358,0,-0.003602303,0.0009559098,0.4644086,-0.7812216,0.4416915,0.4411364,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6940532,-0.6309743,0.7755098,-0.02135248,0,0,0,0,0.5,0.225496,0,0,0,0.7673436,-0.594485,0.7306621,0.3357385,0,0,1
13,0,0.0001301752,-0.2255354,0,0.00373837,-0.002306701,0.3524215,-0.8655617,0.4999055,-0.02995626,0.2,0.5,0,0,-0.5001121,0.225402,0,-0.004032256,-0.00983179,0.3548934,-0.8630589,-0.08669164,0.4976083,0.2,1,1,0,-0.4999335,-0.225629,0,-0.001336635,-0.01108721,0.2419611,-0.9944232,-0.09964599,-0.03454218,0.2,1,0,0,-7.151302E-06,0.2254789,0,0.001091383,0.002155454,0.4523054,-0.774776,0.447328,0.4467883,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6842759,-0.6230165,0.7819124,-0.02152876,0,0,0,0,0.5,0.225496,0,0,0,0.758136,-0.5864416,0.7360094,0.3381955,0,0,1
14,0,1.556127E-05,-0.2255331,0,-0.005730697,0.0001132489,0.341714,-0.8619244,0.5061286,-0.03033464,0.2,0.5,0,0,-0.5000256,0.2254481,0,0.004324319,0.00230223,0.344291,-0.8592936,-0.08767787,0.5039117,0.2,1,1,0,-0.500057,-0.2256005,0,-0.006176534,0.001420826,0.2297131,-0.9942179,-0.1014878,-0.03508302,0.2,1,0,0,4.493714E-05,0.2255452,0,0.002604423,0.00331402,0.4428384,-0.7694784,0.4518748,0.4513448,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.676634,-0.6165841,0.7869907,-0.02166858,0,0,0,0,0.5,0.225496,0,0,0,0.7509453,-0.5799565,0.7402402,0.3401395,0,0,1
15,0,3.384293E-05,-0.2254538,0,0.0009140833,0.0039652,0.3286251,-0.8571527,0.5141455,-0.0307181,0.2,0.5,0,0,-0.4998717,0.2255229,0,0.007696453,0.003740938,0.3312602,-0.8544355,-0.08886712,0.511901,0.2,1,1,0,-0.5000726,-0.2254592,0,-0.0007808211,0.007065388,0.214564,-0.9939743,-0.1036613,-0.03562904,0.2,1,0,0,0.0001491476,0.2255343,0,0.005210523,-0.0005416574,0.4312086,-0.7627274,0.4576302,0.45697,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6673015,-0.6084617,0.7932826,-0.02184182,0,0,0,0,0.5,0.225496,0,0,0,0.7421713,-0.5717877,0.7454689,0.3425421,0,0,1
16,0,1.733311E-05,-0.2255101,0,-0.0008254912,-0.00281334,0.3132106,-0.8512199,0.5238709,-0.03136956,0.2,0.5,0,0,-0.4999333,0.2255587,0,-0.003081561,0.001787395,0.3159266,-0.8483864,-0.09061272,0.5215648,0.2,1,1,0,-0.4999763,-0.2253493,0,0.004813077,0.005495551,0.196624,-0.9936795,-0.1061926,-0.03638881,0.2,1,0,0,8.830545E-05,0.2254471,0,-0.003042107,-0.004364552,0.4174565,-0.7545001,0.4644234,0.4637245,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6564151,-0.5985922,0.8007505,-0.02204744,0,0,0,0,0.5,0.225496,0,0,0,0.7319467,-0.561892,0.7516559,0.345385,0,0,1
17,0,-3.374985E-05,-0.2256075,0,-0.002554149,-0.004871191,0.2974686,-0.8447809,0.534148,-0.03211096,0.2,0.5,0,0,-0.4999774,0.2255087,0,-0.002202393,-0.002499671,0.3002396,-0.8418556,-0.09244404,0.5317266,0.2,1,1,0,-0.5000405,-0.2254697,0,-0.003206731,-0.006020071,0.1782211,-0.9933136,-0.1091686,-0.03755371,0.2,1,0,0,1.825013E-05,0.2254344,0,-0.003502768,-0.0006347897,0.4035149,-0.7456283,0.4715121,0.4708659,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6454166,-0.5881582,0.8084395,-0.02225914,0,0,0,0,0.5,0.225496,0,0,0,0.7216284,-0.5514657,0.7580046,0.3483023,0,0,1
18,0,2.228992E-05,-0.2255022,0,0.002801989,0.005263837,0.2845213,-0.8390809,0.5430347,-0.03250671,0.2,0.5,0,0,-0.5000036,0.2254087,0,-0.001309813,-0.004997106,0.2872595,-0.8361624,-0.0940015,0.5403666,0.2,1,1,0,-0.5000868,-0.2255397,0,-0.002315641,-0.003498794,0.162925,-0.9929884,-0.1117574,-0.03852577,0.2,1,0,0,9.068934E-05,0.2255002,0,0.003621962,0.003291668,0.3921503,-0.7378542,0.4775997,0.4769378,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6364218,-0.579254,0.8148383,-0.02243532,0,0,0,0,0.5,0.225496,0,0,0,0.7131988,-0.542596,0.7632715,0.3507224,0,0,1
19,0,0.0001610451,-0.2254917,0,0.006937759,0.000523031,0.2805529,-0.8371658,0.5459734,-0.03265857,0.2,0.5,0,0,-0.5000193,0.2254674,0,-0.0007867816,0.00293553,0.2832631,-0.834269,-0.0945012,0.5431986,0.2,1,1,0,-0.4999075,-0.2255227,0,0.008963052,0.0008508567,0.1581135,-0.9929171,-0.1123021,-0.03878158,0.2,1,0,0,3.044475E-05,0.2254159,0,-0.003012231,-0.00421554,0.388527,-0.735433,0.4794795,0.4787878,0.2,0.5,1,0,0.5,-0.225496,0,0,0,0.6336339,-0.5764226,0.8168422,-0.0224905,0,0,0,0,0.5,0.225496,0,0,0,0.7105877,-0.5397809,0.7649177,0.3514788,0,0,1
