frame,x0,y0,z0,vx0,vy0,vz0,sdf0,nx0,ny0,nz0,md0,u0,v0,x1,y1,z1,vx1,vy1,vz1,sdf1,nx1,ny1,nz1,md1,u1,v1,x2,y2,z2,vx2,vy2,vz2,sdf2,nx2,ny2,nz2,md2,u2,v2,x3,y3,z3,vx3,vy3,vz3,sdf3,nx3,ny3,nz3,md3,u3,v3,x4,y4,z4,vx4,vy4,vz4,sdf4,nx4,ny4,nz4,md4,u4,v4,x5,y5,z5,vx5,vy5,vz5,sdf5,nx5,ny5,nz5,md5,u5,v5
10,0.1027195,1.510658,0.2238974,-5.772212,-80.94181,-0.008661304,0.5960321,-0.8112329,0.4385436,0.3867564,1,0.5,0,0.02721673,1.000068,-0.2090761,-26.77528,-51.4362,-0.4460456,0.4651471,-0.9994748,-0.03101254,-0.00940384,1,1,1,0.1212663,1.010032,0.2317883,-31.90299,-56.86129,-0.226313,0.4719917,-0.895677,-0.02054342,0.4442304,1,1,0,0.03939448,1.501607,-0.2224669,-2.966647,-77.15222,-0.02472551,0.5630628,-0.8959606,0.4436305,-0.02113408,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.9511125,-0.6835148,0.6684529,0.2932205,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.8875629,-0.7148194,0.6990676,-0.01837466,0,0,1
11,-0.2065863,1.544679,0.223904,12.28767,-66.7813,-0.02519787,0.6015718,-0.7960017,0.4672225,0.3848174,1,0.5,0,-0.1507431,1.021392,-0.1921075,-17.20643,-43.65393,0.1745635,0.3210928,-0.9998988,-0.01048415,0.009612195,1,1,1,-0.2999608,1.052164,0.2323729,-8.468593,-37.34939,0.06466734,0.56244,-0.9132068,0.0208614,0.4069621,1,1,0,-0.1495656,1.522864,-0.2229217,8.854342,-68.74461,0.04200788,0.4568516,-0.856802,0.5150889,-0.02395528,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.7534771,-0.534726,0.7738476,0.3394525,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.6793252,-0.5683477,0.8225045,-0.02161914,0,0,1
12,-0.0791172,1.506361,0.2250989,4.794721,-71.44782,0.01274646,0.2707656,-0.5602215,0.6180362,0.5515281,1,0.5,0,-0.2948875,1.065861,-0.2346523,-6.971891,-38.41067,0.01318455,0.149487,-0.9970481,0.055214,-0.0533533,1,1,1,-0.3780436,1.105111,0.2069041,-0.2751456,-36.48095,0.1579248,0.3397457,-0.8701752,0.08944441,0.4845563,1,1,0,-0.0494551,1.502425,-0.2248446,2.880727,-72.67705,-0.002201647,0.1209006,-0.6476678,0.7608714,-0.04001379,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.6163925,-0.3159125,0.8688703,0.3811347,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.5324415,-0.3416003,0.9395208,-0.02469485,0,0,1
13,-0.02689471,1.500711,0.2246563,1.466951,-73.69579,-0.02245233,0.1363921,-0.08738744,0.7396562,0.6672871,1,0.5,0,-0.1033983,1.005213,-0.2227267,-18.53539,-45.19365,-0.118009,-0.3636711,-0.9690989,-0.1818155,-0.1667048,1,1,1,0.01814841,1.001704,0.2114898,-24.27727,-50.94561,-0.2537684,-0.08740303,-0.02561715,-0.06857965,0.9973167,1,1,0,-0.0735392,1.505355,-0.2237759,3.777195,-71.56857,0.007223341,-0.01318973,-0.2100555,0.9764688,-0.04884013,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.5596094,-0.02710246,0.9154319,0.4015593,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.4707602,-0.02958303,0.9992172,-0.02626394,0,0,1
14,-0.1059227,1.51135,0.2225327,5.243845,-70.14312,0.06054717,0.1657677,0.2729173,0.7230003,0.6346548,1,0.5,0,-0.3921765,1.079198,-0.2025617,-2.425356,-33.91997,-0.1693048,-0.3844205,-0.9046093,0.425665,-0.02216386,1,1,1,-0.2205776,1.024272,0.2122141,-15.25362,-39.68579,0.5982036,-0.08232999,0.1605205,-0.01371476,0.9869372,1,1,0,-0.1831745,1.534721,-0.2211619,10.92321,-67.58962,-0.06936717,0.01584965,0.2024771,0.9784274,-0.04102344,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.5975764,0.2620521,0.8837656,0.3876687,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.5120658,0.2841932,0.958436,-0.02519203,0,0,1
15,-0.2408053,1.561845,0.2184505,14.83836,-65.89797,-0.06984624,0.2713884,0.4799694,0.6894651,0.5424641,1,0.5,0,-0.4700249,1.140019,-0.2474513,5.751743,-33.65469,-0.08933622,-0.3149506,0.7620838,0.5945372,-0.2564251,1,1,1,-0.6517165,1.280871,0.1404343,21.45842,-31.48763,-0.3276014,-0.07516366,-0.09572728,0.5905131,0.8013305,1,1,0,-0.1425593,1.520634,-0.2195158,8.251385,-68.94186,0.03747495,0.1786637,0.6903105,0.7229415,-0.02875619,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.7228357,0.4996975,0.7932385,0.3479584,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.6467041,0.5328733,0.8459029,-0.02223415,0,0,1
16,-0.126097,1.516169,0.2252401,7.821137,-69.69496,-0.02633036,0.5282195,0.7780718,0.4728264,0.4135694,1,0.5,0,-0.2581001,1.034132,-0.2255641,-9.302328,-39.08376,-0.06116109,0.1685272,0.9992495,0.006181512,-0.03823948,1,1,1,-0.2667829,1.036227,0.2253767,-7.493793,-39.2097,0.00798181,0.2846763,0.8402735,0.007936385,0.5421047,1,1,0,-0.1456103,1.521666,-0.2253013,8.505295,-68.84067,-0.007880482,0.4228106,0.8458022,0.5327916,-0.02741763,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.9070024,0.6582259,0.6894091,0.3024131,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.8413646,0.6904353,0.7231444,-0.0190075,0,0,1
17,0.167542,1.528966,0.2199875,-6.339637,-84.62735,0.05241262,0.6324652,0.8175157,0.440602,0.3708612,1,0.5,0,0.209893,1.022162,-0.2181159,-32.61345,-61.25047,-0.05989077,0.4683602,0.9997923,-0.008093614,-0.01870776,1,1,1,0.3969289,1.082693,0.1878012,-39.51281,-73.47116,0.1927391,0.7196892,0.9471224,0.0432017,0.3179508,1,1,0,0.07217152,1.505362,-0.2201197,-2.383695,-78.75259,-0.03260152,0.4570791,0.8676791,0.49668,-0.02102195,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.8026568,0.5820919,0.7446322,0.3266371,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.7314698,0.6157407,0.7876769,-0.02070371,0,0,1
18,0.1957376,1.540049,0.223395,-7.961258,-86.8643,-0.005603584,0.4189767,0.6925947,0.5550185,0.4607244,1,0.5,0,0.5767946,1.185755,-0.2041101,-44.18557,-87.83087,0.2089352,0.5293955,0.9884787,0.1513078,-0.003992701,1,1,1,0.47585,1.123837,0.2310176,-43.1114,-80.28646,-0.05457851,0.517212,0.9010815,0.09224887,0.4237244,1,1,0,0.2521512,1.568142,-0.2231673,-9.179188,-91.00626,0.02362133,0.377629,0.7895045,0.6131768,-0.02639758,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.6472576,0.384169,0.8454947,0.370881,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.5657406,0.4135536,0.9101654,-0.02392326,0,0,1
19,0.05711746,1.503314,0.2235655,-3.101636,-78.0706,0.01751185,0.1597717,0.2705572,0.7173912,0.641988,1,0.5,0,0.3051652,1.050347,-0.2066593,-39.59793,-68.40744,-0.268484,-0.07290933,0.9987428,0.04764177,-0.01559231,1,1,1,0.1770591,1.016122,0.2244412,-34.33266,-59.92181,-0.05292746,0.01905096,0.5749871,-0.02673632,0.8177255,1,1,0,0.1105926,1.512352,-0.2241243,-5.774764,-81.36304,-0.04490392,0.03578043,0.432978,0.9002793,-0.04502654,1,0.5,1,-5.960464E-08,2,0.225496,25.00002,-100.0001,0,0.5661532,0.1138565,0.9098132,0.3990946,0,0,0,-5.960464E-08,2,-0.225496,25.00002,-100.0001,0,0.4778987,0.124132,0.9919231,-0.02607222,0,0,1
