x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5
0.00185175,-9.312028e-05,-0.2247495,0.289389,-0.4323213,0.20318,0.2841435,-0.4122746,-0.2472613,0.04151641,0.001309921,0.2245708,0,0.5,-0.225496,0,0.5,0.225496
0.1845188,0.03515374,-0.2250235,0.2538531,-0.465822,0.2192732,0.2970091,-0.4519884,-0.2293873,0.1542707,0.02418772,0.2247863,0,0.5,-0.225496,0,0.5,0.225496
-0.1569504,0.02518107,-0.2255339,-0.5187426,-0.3129084,0.230698,-0.5377271,-0.2987074,-0.2196602,-0.1476921,0.02235337,0.2254043,0,0.5,-0.225496,0,0.5,0.225496
0.05665546,0.003261784,-0.2254819,0.2236829,-0.4707847,0.2225052,0.2147884,-0.4710552,-0.2283896,0.06843121,0.004411783,0.225343,0,0.5,-0.225496,0,0.5,0.225496
-0.1792678,0.03313637,-0.2255004,-0.2639716,-0.4631034,0.2205985,-0.2426575,-0.4629337,-0.2299099,-0.1601762,0.02597908,0.2250133,0,0.5,-0.225496,0,0.5,0.225496
-0.1270672,0.01600822,-0.2229478,-0.4343409,-0.3248328,0.267084,-0.5458491,-0.2510459,-0.1637642,-0.05954977,0.003077399,0.2228788,0,0.5,-0.225496,0,0.5,0.225496
-0.2183228,0.04921075,-0.2255765,-0.5548543,-0.3196909,0.2227633,-0.4923656,-0.3692016,-0.2210747,-0.2168292,0.04886868,0.2254611,0,0.5,-0.225496,0,0.5,0.225496
0.2821271,0.08700686,-0.2255168,0.5322487,-0.3463629,0.2237508,0.5748653,-0.3184448,-0.2243971,0.2807956,0.08592589,0.2254573,0,0.5,-0.225496,0,0.5,0.225496
0.02069217,-3.334091e-05,-0.2254322,0.003944208,-0.4986418,0.2249493,-0.06239332,-0.4930558,-0.2211099,0.03209963,0.0005001067,0.2254447,0,0.5,-0.225496,0,0.5,0.225496
-0.2559383,0.07023067,-0.2255797,-0.5365831,-0.3438381,0.2242682,-0.498191,-0.3671237,-0.224493,-0.2589274,0.07194544,0.225476,0,0.5,-0.225496,0,0.5,0.225496
0.1712196,0.03008085,-0.2254813,0.5318207,-0.3222568,0.220397,0.5098305,-0.3376475,-0.2298139,0.1810036,0.03393864,0.2253996,0,0.5,-0.225496,0,0.5,0.225496
0.0419321,0.001525019,-0.2252756,0.05434167,-0.4985502,0.2251636,0.05112387,-0.4982903,-0.2258097,0.01931865,0.0003477033,0.2251675,0,0.5,-0.225496,0,0.5,0.225496
0.02281094,0.0001536669,-0.224805,0.1858836,-0.4818117,0.2138202,0.08378176,-0.4961133,-0.2252798,0.06737318,0.00392361,0.2240176,0,0.5,-0.225496,0,0.5,0.225496
0.1047049,0.01069907,-0.2233028,0.4281703,-0.3145498,0.2683293,0.5218208,-0.2597499,-0.1694492,0.04335963,0.001666969,0.223541,0,0.5,-0.225496,0,0.5,0.225496
0.2727627,0.08065677,-0.2250271,0.6276039,-0.2596106,0.2340281,0.6796418,-0.2096102,-0.2111509,0.247608,0.06540328,0.2250248,0,0.5,-0.225496,0,0.5,0.225496
-0.2034617,0.04313687,-0.2253749,-0.422396,-0.4063217,0.2256025,-0.4324294,-0.4012575,-0.2252652,-0.2036629,0.04331962,0.2255877,0,0.5,-0.225496,0,0.5,0.225496
-0.105372,0.01109891,-0.225298,-0.2811537,-0.4535123,0.229222,-0.3062017,-0.4467264,-0.221072,-0.08776245,0.007607315,0.2252982,0,0.5,-0.225496,0,0.5,0.225496
0.3174422,0.113757,-0.2250656,0.60089,-0.2991292,0.2248734,0.634418,-0.272986,-0.2241143,0.2929837,0.09470243,0.224972,0,0.5,-0.225496,0,0.5,0.225496
-0.1242598,0.01550021,-0.225007,-0.325713,-0.4355048,0.2321946,-0.3753851,-0.4168275,-0.2156714,-0.09816962,0.009582859,0.2251829,0,0.5,-0.225496,0,0.5,0.225496
-0.1402996,0.0199702,-0.2252768,-0.3702747,-0.4277056,0.2215323,-0.3177872,-0.4475353,-0.2258802,-0.1615078,0.0266121,0.2252937,0,0.5,-0.225496,0,0.5,0.225496
0.07380289,0.004595948,-0.225342,-0.1327142,-0.4526114,0.2200621,-0.04986585,-0.4799587,-0.2223934,0.07039569,0.004427794,0.2256393,0,0.5,-0.225496,0,0.5,0.225496
-0.1397129,0.01937681,-0.2255821,-0.4743598,-0.3621913,0.2129976,-0.514689,-0.3114476,-0.2334091,-0.1574115,0.0244287,0.2250971,0,0.5,-0.225496,0,0.5,0.225496
-0.1324139,0.01775296,-0.2255405,-0.5052994,-0.3198743,0.2220127,-0.513725,-0.3057739,-0.2286902,-0.1377261,0.01922014,0.2254449,0,0.5,-0.225496,0,0.5,0.225496
0.278009,0.08422118,-0.2250235,0.412076,-0.3869425,0.2368263,0.3723736,-0.4066259,-0.2119147,0.3006959,0.1004596,0.2251327,0,0.5,-0.225496,0,0.5,0.225496
-0.02813174,0.0004194652,-0.225135,0.03619218,-0.4891876,0.2312548,0.1104477,-0.4799194,-0.2135276,-0.0537289,0.002610074,0.22517,0,0.5,-0.225496,0,0.5,0.225496
-0.2856055,0.08960994,-0.2252573,-0.4378913,-0.3935679,0.2183323,-0.4674692,-0.3761913,-0.2313649,-0.2643469,0.07526968,0.2250385,0,0.5,-0.225496,0,0.5,0.225496
0.2033661,0.04322328,-0.2252709,0.3973266,-0.4174032,0.2258405,0.4206256,-0.4071399,-0.2244263,0.1851994,0.03539373,0.2252233,0,0.5,-0.225496,0,0.5,0.225496
0.1020468,0.01041135,-0.225079,0.08042503,-0.4809861,0.2346121,0.06545815,-0.4881884,-0.2160664,0.1284718,0.01668074,0.2250633,0,0.5,-0.225496,0,0.5,0.225496
-0.1240791,0.01569815,-0.225493,0.004534171,-0.4735849,0.2186837,0.006218942,-0.466967,-0.2322204,-0.1118849,0.01253929,0.2253392,0,0.5,-0.225496,0,0.5,0.225496
0.1271059,0.01519052,-0.2249475,0.43946,-0.342433,0.2518692,0.4704657,-0.3478333,-0.1980146,0.08292073,0.007088675,0.2237988,0,0.5,-0.225496,0,0.5,0.225496
0.3130741,0.1099045,-0.2242854,0.6595522,-0.2379326,0.2357619,0.7227755,-0.1761229,-0.2065013,0.276492,0.08308089,0.2244979,0,0.5,-0.225496,0,0.5,0.225496
-0.1341067,0.01834845,-0.2252738,-0.2540181,-0.4670886,0.2255988,-0.2959636,-0.4547797,-0.2232471,-0.1144661,0.01312285,0.2252946,0,0.5,-0.225496,0,0.5,0.225496
-0.198975,0.04088168,-0.2246816,-0.4414713,-0.387908,0.2330338,-0.5164242,-0.3451587,-0.2096683,-0.1623171,0.02673507,0.2245854,0,0.5,-0.225496,0,0.5,0.225496
0.3121876,0.1093318,-0.2251114,0.6084194,-0.2931963,0.2255351,0.6546891,-0.2548309,-0.2214638,0.2891303,0.09171445,0.2249312,0,0.5,-0.225496,0,0.5,0.225496
-0.02603927,0.0006010093,-0.22499,-0.1719298,-0.4836876,0.2193064,-0.1432885,-0.4853641,-0.2307095,-0.0587605,0.003333707,0.2248792,0,0.5,-0.225496,0,0.5,0.225496
-0.2379466,0.05977786,-0.224974,-0.4751586,-0.37816,0.226528,-0.5469238,-0.3332184,-0.2163892,-0.2105114,0.04606437,0.2250469,0,0.5,-0.225496,0,0.5,0.225496
0.131887,0.01755585,-0.2238759,0.1351331,-0.4646667,0.2457553,0.05517916,-0.4759042,-0.1978685,0.1790151,0.03290135,0.2244014,0,0.5,-0.225496,0,0.5,0.225496
-0.2545793,0.06974681,-0.2244046,-0.453439,-0.3910245,0.2242573,-0.5130339,-0.3583051,-0.2216347,-0.2121186,0.04694265,0.2240421,0,0.5,-0.225496,0,0.5,0.225496
-0.13357,0.01763212,-0.2253384,-0.5709932,-0.2511932,0.2076634,-0.5845253,-0.1979763,-0.2399939,-0.1537616,0.02381085,0.2251868,0,0.5,-0.225496,0,0.5,0.225496
0.117885,0.01402296,-0.224636,0.2945687,-0.4553986,0.2244374,0.2580144,-0.4659714,-0.2249289,0.1559941,0.0249789,0.2246076,0,0.5,-0.225496,0,0.5,0.225496
0.04455717,0.001826106,-0.2251732,0.3196386,-0.4024387,0.2375809,0.3511715,-0.3930177,-0.2121584,0.02400246,0.0005345285,0.2252715,0,0.5,-0.225496,0,0.5,0.225496
-0.2541861,0.06925605,-0.2257122,-0.5241822,-0.3514642,0.22489,-0.5488693,-0.3345893,-0.2251158,-0.2499225,0.06663807,0.2252602,0,0.5,-0.225496,0,0.5,0.225496
0.1626078,0.0270075,-0.2252009,0.2075265,-0.4752481,0.2209497,0.2259168,-0.4688695,-0.229604,0.1417538,0.02036905,0.2252655,0,0.5,-0.225496,0,0.5,0.225496
0.1653403,0.02812173,-0.2256404,0.3515464,-0.4361858,0.2246696,0.3223281,-0.4467099,-0.2252345,0.1653749,0.02797208,0.2254137,0,0.5,-0.225496,0,0.5,0.225496
-0.1975416,0.04008928,-0.2244326,-0.1957976,-0.4384995,0.2468076,-0.08941781,-0.4469101,-0.1913406,-0.237219,0.05937764,0.2245203,0,0.5,-0.225496,0,0.5,0.225496
0.2234767,0.05200287,-0.2233039,0.4151258,-0.405724,0.2312884,0.5016358,-0.3631829,-0.209293,0.1685298,0.02915234,0.223796,0,0.5,-0.225496,0,0.5,0.225496
0.267689,0.07718198,-0.2248893,0.6275671,-0.2529936,0.236589,0.6933754,-0.1842432,-0.2044049,0.2374114,0.05962227,0.2247371,0,0.5,-0.225496,0,0.5,0.225496
-0.002511563,-0.0002059865,-0.2243033,0.1109126,-0.4940261,0.2179362,0.01288049,-0.5000164,-0.2222315,0.0467887,0.001946124,0.2241447,0,0.5,-0.225496,0,0.5,0.225496
-0.2644133,0.07545438,-0.2253711,-0.6497638,-0.2495286,0.2208732,-0.6248374,-0.2709937,-0.2288464,-0.2766581,0.08336259,0.225444,0,0.5,-0.225496,0,0.5,0.225496
0.2382807,0.06019753,-0.2247187,0.5086918,-0.3530542,0.2329275,0.5384021,-0.3396251,-0.2168285,0.2044825,0.04362247,0.2247833,0,0.5,-0.225496,0,0.5,0.225496
0.04121763,0.001438771,-0.224573,0.22535,-0.472452,0.2157699,0.143991,-0.4877833,-0.2276221,0.08172505,0.006397422,0.2245835,0,0.5,-0.225496,0,0.5,0.225496
-0.2726875,0.08064911,-0.2249631,-0.6581192,-0.2492326,0.2170271,-0.6043922,-0.293514,-0.2285924,-0.3000546,0.09967652,0.2248409,0,0.5,-0.225496,0,0.5,0.225496
0.09844335,0.008029543,-0.2186358,0.3493368,-0.4367896,0.2132865,0.1403385,-0.4891971,-0.1830684,0.2004968,0.04066798,0.2197542,0,0.5,-0.225496,0,0.5,0.225496
-0.3197704,0.1155017,-0.2232544,-0.4060286,-0.4038555,0.194631,-0.5135857,-0.3452413,-0.2394978,-0.2644469,0.07495881,0.2226393,0,0.5,-0.225496,0,0.5,0.225496
-0.09066112,0.008162132,-0.2246872,-0.4937387,-0.2346983,0.2554874,-0.5522476,-0.1806677,-0.1883742,-0.05471539,0.002690854,0.224811,0,0.5,-0.225496,0,0.5,0.225496
0.01381581,8.005802e-05,-0.2242517,0.1439527,-0.4668957,0.2431901,0.212363,-0.4584106,-0.2025558,-0.03188144,0.0009092859,0.2245259,0,0.5,-0.225496,0,0.5,0.225496
0.03873468,0.001387461,-0.2249161,0.4122131,-0.3600989,0.2027077,0.3585934,-0.3823946,-0.2445333,0.07117782,0.004985095,0.2248735,0,0.5,-0.225496,0,0.5,0.225496
-0.1116389,0.01251776,-0.2250901,-0.5221897,-0.3015884,0.2058002,-0.4744025,-0.3313559,-0.2415751,-0.1394552,0.0195968,0.2250427,0,0.5,-0.225496,0,0.5,0.225496
0.1107648,0.01217193,-0.2250479,0.1161443,-0.4802059,0.2339204,0.06384756,-0.4854426,-0.2139696,0.1381505,0.01928609,0.2251126,0,0.5,-0.225496,0,0.5,0.225496
0.0930009,0.008751798,-0.22499,0.3704644,-0.3908587,0.2406583,0.4083832,-0.3789873,-0.2085939,0.06430296,0.004008917,0.2250946,0,0.5,-0.225496,0,0.5,0.225496
-0.1798563,0.03275844,-0.2215889,-0.3089234,-0.427714,0.2510373,-0.1801597,-0.4655462,-0.1795153,-0.2526808,0.06817761,0.2222495,0,0.5,-0.225496,0,0.5,0.225496
0.2590828,0.07204636,-0.2250339,0.4428462,-0.3856972,0.2322774,0.3723415,-0.4149061,-0.2123156,0.2843925,0.08846901,0.2250148,0,0.5,-0.225496,0,0.5,0.225496
0.208707,0.04536266,-0.2248224,0.5941042,-0.2444488,0.2440247,0.648336,-0.1914278,-0.2006227,0.178197,0.03266147,0.224937,0,0.5,-0.225496,0,0.5,0.225496
0.0826586,0.006358514,-0.2240755,0.3117029,-0.4493124,0.212974,0.1995479,-0.4798954,-0.2229209,0.1314753,0.01709971,0.2241871,0,0.5,-0.225496,0,0.5,0.225496
-0.2934175,0.09494562,-0.2252142,-0.6536499,-0.2462972,0.2298835,-0.6646727,-0.2399457,-0.2209153,-0.2794918,0.08535918,0.2255079,0,0.5,-0.225496,0,0.5,0.225496
0.163718,0.02704751,-0.2245024,0.3426638,-0.4343663,0.2299714,0.4367542,-0.3915098,-0.2090083,0.1231709,0.01491001,0.2245368,0,0.5,-0.225496,0,0.5,0.225496
0.1096868,0.01218475,-0.2254103,0.3548273,-0.4282165,0.2209595,0.3424531,-0.4303865,-0.2298579,0.1251266,0.0158117,0.2252229,0,0.5,-0.225496,0,0.5,0.225496
-0.2956082,0.09663225,-0.2249556,-0.610219,-0.2872345,0.2298269,-0.6537206,-0.2522185,-0.2177549,-0.2697639,0.07892219,0.2249496,0,0.5,-0.225496,0,0.5,0.225496
0.1316952,0.01734426,-0.2247949,0.2465482,-0.4678814,0.2264899,0.2359528,-0.4717591,-0.2244111,0.09721917,0.009238967,0.2249076,0,0.5,-0.225496,0,0.5,0.225496
-0.2562035,0.07032385,-0.225307,-0.4215106,-0.3958079,0.230941,-0.4349824,-0.3965739,-0.2198005,-0.2752787,0.08230513,0.2251153,0,0.5,-0.225496,0,0.5,0.225496
-0.1413873,0.01983346,-0.2244014,-0.5073714,-0.2744686,0.2546915,-0.592936,-0.1906261,-0.1801981,-0.09623861,0.008697734,0.2243483,0,0.5,-0.225496,0,0.5,0.225496
-0.15872,0.02583578,-0.2254994,-0.3461559,-0.4382226,0.2243366,-0.3076309,-0.4515819,-0.2248391,-0.1708271,0.03002547,0.2253184,0,0.5,-0.225496,0,0.5,0.225496
0.2671151,0.0771539,-0.2244196,0.6071447,-0.2946627,0.2216017,0.5449507,-0.3384772,-0.222973,0.303919,0.1029369,0.2244115,0,0.5,-0.225496,0,0.5,0.225496
